iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_fq,loss_fres,foot_res_abs_mean,foot_res_x_abs_mean,foot_res_y_abs_mean,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,2.9588186680002764,177.599488,6.77323055267334,0.0958133414387703,0.09508535265922546,2.533203125,0.6709169745445251,0.0,0.0003289427259005606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6228520274162292,0.003674683626741171,0.00030207677627913654,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33796370029449463,0.2922366261482239,2.9160563151041665,0.26811238129933673,0.0199202299118042,-0.10140496492385864
1,1.2413574920001338,182.487552,6.755082130432129,0.08627569675445557,0.09182114154100418,2.533203125,0.6693210005760193,0.0,0.0007790121017023921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3872285783290863,0.011767554096877575,0.0019385060295462608,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33711767196655273,0.2880820035934448,3.8104451497395835,0.26717303196589154,0.021194857855637867,-0.06114691495895386
2,1.259350454000014,182.487552,6.665778636932373,0.041601091623306274,0.06690552085638046,2.533203125,0.6602240204811096,0.0,0.001187096699140966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36775851249694824,0.037583231925964355,0.005154347978532314,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33530839284261066,0.28876906633377075,3.8099161783854165,0.26529111464818317,0.021201627949873608,-0.028813526034355164
3,1.26032393100013,182.487552,6.598381996154785,-0.022035373374819756,0.04247014969587326,2.533203125,0.6534833908081055,0.0,0.001548376283608377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35499119758605957,0.08168582618236542,0.009931238368153572,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.3347380956013997,0.2940610647201538,3.7325236002604165,0.2647060751914978,0.021230849126974743,-0.028826281428337097
4,1.234729196000444,182.487552,6.607237339019775,-0.08583288639783859,0.0839766189455986,2.533203125,0.6544531583786011,0.0,0.00174675730522722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34971827268600464,0.12796419858932495,0.016241945326328278,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33476436138153076,0.29476645588874817,3.73388671875,0.26472469170888263,0.021269286672274273,-0.028806954622268677
5,1.2365876029998617,182.487552,6.673813819885254,-0.14168837666511536,0.14192281663417816,2.533203125,0.6611273884773254,0.0,0.0017155285459011793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35634374618530273,0.13846001029014587,0.024062827229499817,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33474914232889813,0.2948804199695587,3.8071085611979165,0.26471688350041706,0.021327868103981018,-0.028819873929023743
6,1.2432576519995564,182.487552,6.723148822784424,-0.1704065054655075,0.1678977757692337,2.533203125,0.6660323143005371,0.0,0.0015225744573399425,2.233567464315911e-08,0.00016276042151730508,0.0,0.0,0.0,0.0,0.0,0.3748217821121216,0.10901560634374619,0.03338376432657242,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.3346453110376994,0.29425719380378723,3.8413289388020835,0.2645917932192485,0.021395800014336903,-0.029227137565612793
7,1.238420620999932,182.487552,6.695876598358154,-0.16670893132686615,0.15618473291397095,2.533203125,0.6631423830986023,0.0,0.0013176643988117576,1.9560193322831765e-06,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.39200359582901,0.06584716588258743,0.04421458765864372,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33444444338480633,0.2939566671848297,3.8686116536458335,0.26439183950424194,0.021458519001801808,-0.03800630569458008
8,1.2357620160000806,182.487552,6.587624549865723,-0.13239166140556335,0.1205015555024147,2.533203125,0.6521322131156921,0.0,0.0012603509239852428,9.872826012724545e-06,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.38538503646850586,0.030618395656347275,0.0565720796585083,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.334197998046875,0.2937633693218231,3.8768310546875,0.26416778564453125,0.021493869523207348,-0.06166011095046997
9,1.233041540999693,182.487552,6.490769863128662,-0.0729854553937912,0.05869421735405922,2.53271484375,0.6421865224838257,0.0,0.0012365600559860468,1.1903563972737174e-05,0.00032552084303461015,0.0,0.0,0.0,0.0,0.0,0.3639054298400879,0.01290762610733509,0.07046815007925034,0.5007927417755127,1.0,0.0,0.0,1.0,0.0,1.0,0.3340272108713786,0.28972816467285156,3.8628946940104165,0.2640419006347656,0.021481402218341827,-0.06161606311798096
10,1.2323507050004991,182.487552,6.454648971557617,0.005115042440593243,0.09589152038097382,2.53271484375,0.6382769346237183,0.0,0.0011165079195052385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34775543212890625,0.013905356638133526,0.08592377603054047,0.500659704208374,0.0,0.0,0.0,0.0,0.0,0.0,0.334037979443868,0.2852579355239868,3.8655598958333335,0.26410961151123047,0.021513909101486206,-0.06696975231170654
