iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_fq,loss_fres,foot_res_abs_mean,foot_res_x_abs_mean,foot_res_y_abs_mean,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,2.9485740550007904,170.214912,6.807034492492676,0.10535512864589691,0.2618696093559265,2.533203125,0.6732203364372253,0.0026058636140078306,0.0003009476640727371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584054589271545,0.03645751625299454,0.0003032666281796992,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33816421031951904,0.29274624586105347,3.04345703125,0.268314003944397,0.01990350956718127,-0.10142475366592407
1,1.234497082999951,172.481024,6.77078914642334,0.0918208509683609,0.21897995471954346,2.533203125,0.6702060699462891,0.002658724319189787,0.000659071491099894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405361533164978,0.040796633809804916,0.0019547417759895325,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33788736661275226,0.2888638973236084,3.7353312174479165,0.2679492433865865,0.021163783967494965,-0.06239873170852661
2,1.2298440760005178,172.481024,6.629123210906982,0.01718112826347351,0.0889679417014122,2.533203125,0.656005322933197,0.0027837646193802357,0.001257222844287753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4313471019268036,0.1896733045578003,0.005214841570705175,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.3356004556020101,0.2894524931907654,3.52947998046875,0.26558661460876465,0.021221891045570374,-0.034805119037628174
3,1.22913864200018,172.481024,6.612793922424316,-0.07873775064945221,0.16852767765522003,2.533203125,0.6542717218399048,0.0028185774572193623,0.002025618450716138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810872733592987,0.4073637127876282,0.01005530171096325,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33373836676279706,0.29333963990211487,3.3155924479166665,0.26370487610499066,0.021301232278347015,-0.034524038434028625
4,1.2220895919999748,172.481024,6.782253742218018,-0.17888179421424866,0.3717046082019806,2.533203125,0.671125590801239,0.002777173649519682,0.0021787555888295174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3776575028896332,0.4872100055217743,0.016432948410511017,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33274006843566895,0.29363730549812317,3.5150146484375,0.2627130349477132,0.021402259667714436,-0.03401175141334534
5,1.2286288309987867,172.481024,6.989717960357666,-0.2489379346370697,0.5049952864646912,2.533203125,0.6918156147003174,0.0027247965335845947,0.0017233239486813545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4401005208492279,0.39695191383361816,0.024318158626556396,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.3323967258135478,0.29177939891815186,3.8002115885416665,0.26236456632614136,0.021487680574258167,-0.03340555727481842
6,1.2097566510001343,172.481024,7.013465404510498,-0.26323020458221436,0.5071967244148254,2.533203125,0.694119930267334,0.0027241285424679518,0.0013373274123296142,1.7137971042302524e-07,0.00032552084303461015,0.0,0.0,0.0,0.0,0.0,0.4900028705596924,0.25609928369522095,0.03370362147688866,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33201952775319415,0.2903674244880676,3.8556722005208335,0.262011190255483,0.021560348570346832,-0.03251202404499054
7,1.212614392999967,172.481024,6.81595516204834,-0.22294345498085022,0.37946105003356934,2.533203125,0.6740741729736328,0.0028145022224634886,0.001470860792323947,3.4777399378072005e-06,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.4911033511161804,0.1356654167175293,0.044605355709791183,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.331201434135437,0.29035714268684387,3.8506062825520835,0.2612144351005554,0.021666417519251507,-0.04524940252304077
8,1.2129595990008966,172.481024,6.533262252807617,-0.1409917026758194,0.18358895182609558,2.533203125,0.6454192996025085,0.0029336120933294296,0.0021272264420986176,1.3829449017066509e-05,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.4398394525051117,0.0680190771818161,0.05703982710838318,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.3302260438601176,0.2860604524612427,3.8232828776041665,0.2602394024531047,0.021699522932370503,-0.06158524751663208
9,1.2087484959993162,172.481024,6.36898946762085,-0.028262756764888763,0.07510560005903244,2.53271484375,0.6285608410835266,0.0029738391749560833,0.0027102180756628513,1.0334398211853113e-05,0.00022379557776730508,0.0,0.0,0.0,0.0,0.0,0.38038891553878784,0.057198941707611084,0.07100878655910492,0.5007511973381042,1.0,0.0,0.0,1.0,0.0,1.0,0.3297315239906311,0.2805589437484741,3.7653401692708335,0.2597912351290385,0.021712536613146465,-0.061482369899749756
10,1.206405259001258,173.07136,6.5069780349731445,0.09868866205215454,0.2645421028137207,2.53271484375,0.6419578790664673,0.002885417779907584,0.0029852106235921383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35381627082824707,0.08748327940702438,0.08652639389038086,0.500659704208374,0.0,0.0,0.0,0.0,0.0,0.0,0.3300980130831401,0.27809762954711914,3.7522786458333335,0.2602011760075887,0.02168148507674535,-0.0617331862449646
11,1.2015218989999994,173.07136,6.938168048858643,0.2169770896434784,0.43977925181388855,2.53271484375,0.6847389936447144,0.00273475656285882,0.002819571178406477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37986648082733154,0.11847393214702606,0.10359054058790207,0.500659704208374,0.0,0.0,0.0,0.0,0.0,0.0,0.33133020003636676,0.27794456481933594,3.8175048828125,0.26142627000808716,0.021618766089280445,-0.06165671348571777
12,1.1959595329990407,173.07136,7.500372886657715,0.31338605284690857,0.678715169429779,2.53271484375,0.7406442165374756,0.0026225713081657887,0.0021650202106684446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44579944014549255,0.13096654415130615,0.12218260020017624,0.500659704208374,0.0,0.0,0.0,0.0,0.0,0.0,0.33302144209543866,0.27826011180877686,3.8665974934895835,0.2630894184112549,0.02152971426645915,-0.06160557270050049
13,1.203380365999692,173.07136,7.9096598625183105,0.3690270185470581,0.8194645643234253,2.53271484375,0.7813078761100769,0.002636510878801346,0.0016195763600990176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024492740631104,0.12100391834974289,0.14227885007858276,0.500659704208374,0.0,0.0,0.0,0.0,0.0,0.0,0.33439592520395917,0.27832043170928955,3.8770955403645835,0.26441800594329834,0.02142179012298584,-0.06158572435379028
14,1.2004569170003379,173.07136,7.957746982574463,0.37501728534698486,0.7985403537750244,2.53271484375,0.7856923341751099,0.002790649188682437,0.0016820308519527316,1.2080089106802916e-07,0.00042724609375,0.0,0.0,0.0,0.0,0.0,0.5242155194282532,0.105168417096138,0.16386443376541138,0.500659704208374,0.0,0.0,0.0,0.0,0.0,0.0,0.3347453276316325,0.2787970304489136,3.7993977864583335,0.26477410395940143,0.021308856705824535,-0.06158876419067383
15,1.204284297000413,173.07136,7.620598316192627,0.33161526918411255,0.698370099067688,2.53271484375,0.7515352964401245,0.0030133388936519623,0.0025220923125743866,1.3445003332890337e-06,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.5171026587486267,0.11007894575595856,0.1869647204875946,0.500659704208374,0.0,0.0,0.0,0.0,0.0,0.0,0.3339015642801921,0.2762320041656494,3.4532267252604165,0.26393065849939984,0.021209798753261566,-0.061611175537109375
16,1.2082992200012086,173.07136,7.089455604553223,0.2565408945083618,0.5444247126579285,2.53271484375,0.6979849338531494,0.0031768660992383957,0.004056236241012812,5.232744115346577e-06,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.501459002494812,0.1633894294500351,0.21165353059768677,0.500659704208374,0.0,0.0,0.0,0.0,0.0,0.0,0.3323344786961873,0.26900529861450195,3.2647501627604165,0.26243142286936444,0.02115884671608607,-0.06163066625595093
17,1.2144175240009645,173.07136,6.608480453491211,0.17018595337867737,0.42689311504364014,2.5322265625,0.6496601700782776,0.0031623784452676773,0.006067746784538031,1.4575813111150637e-05,0.0014241536846384406,0.0,0.0,0.0,0.0,0.0,0.47172948718070984,0.2867666184902191,0.237992525100708,0.500659704208374,1.0,0.0,0.0,1.0,0.0,1.0,0.33120018243789673,0.25911927223205566,3.2371826171875,0.2613508303960164,0.021179976562658947,-0.06163543462753296
18,1.216990843999156,173.07136,6.245574951171875,0.07159455120563507,0.31197255849838257,2.5322265625,0.6133564710617065,0.0029737805016338825,0.007847122848033905,1.2487153071560897e-06,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.4330938756465912,0.5062087774276733,0.26593783497810364,0.5006744861602783,0.0,0.0,0.0,0.0,0.0,0.0,0.33117977778116864,0.24748539924621582,3.2333577473958335,0.26129744450251263,0.02121515820423762,-0.061635732650756836
19,1.1975180359986553,173.07136,6.058736801147461,-0.04215195029973984,0.33161550760269165,2.5322265625,0.5946866273880005,0.0027538796421140432,0.00972223374992609,4.473413355299272e-06,0.0009969075908884406,0.0,0.0,0.0,0.0,0.0,0.4078764319419861,0.8259536027908325,0.29550042748451233,0.5006744861602783,0.0,0.0,0.0,0.0,0.0,0.0,0.33217064539591473,0.23450803756713867,3.2278849283854165,0.2621449828147888,0.021281505624453228,-0.061627984046936035
20,1.195125113001268,173.07136,6.143599987030029,-0.16212058067321777,0.557830810546875,2.5322265625,0.6030218005180359,0.002636238932609558,0.01129150204360485,1.2520071322796866e-05,0.00146484375,0.0,0.0,0.0,0.0,0.0,0.3921207785606384,1.1597579717636108,0.32666289806365967,0.5006744861602783,0.0,0.0,0.0,0.0,0.0,0.0,0.3337734540303548,0.2200171947479248,3.19171142578125,0.26367537180582684,0.02135710169871648,-0.06160372495651245
21,1.1959961909997219,173.07136,6.459719657897949,-0.2758335769176483,0.6664274334907532,2.53173828125,0.6344614624977112,0.0026110373437404633,0.01202043704688549,2.7631123884930275e-05,0.00140380859375,0.0,0.0,0.0,0.0,0.0,0.4002142548561096,1.4168825149536133,0.35939687490463257,0.5006872415542603,1.0,0.0,0.0,1.0,0.0,1.0,0.33593769868214923,0.21611487865447998,3.1201985677083335,0.2656841278076172,0.02144095053275426,-0.06155925989151001
22,1.2035097660009342,173.07136,6.911927223205566,-0.3709942102432251,0.7551926374435425,2.53125,0.6792974472045898,0.002633064752444625,0.010935075581073761,1.702477857179474e-05,0.0007731119985692203,0.0,0.0,0.0,0.0,0.0,0.49551305174827576,1.5735113620758057,0.39347994327545166,0.5006111860275269,1.0,0.0,0.0,1.0,0.0,1.0,0.33775397141774494,0.22366392612457275,3.1011759440104165,0.2673974434534709,0.021543363730112713,-0.061498045921325684
23,1.2057421170011366,173.07136,7.305239200592041,-0.4320181608200073,1.1016544103622437,2.53125,0.71799635887146,0.0027140460442751646,0.00865837000310421,1.3237061466497835e-05,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.7432591319084167,1.6618798971176147,0.4288758933544159,0.5003802180290222,0.0,0.0,0.0,0.0,0.0,0.0,0.33812018235524494,0.25320661067962646,3.3149617513020835,0.26772038141886395,0.021698492268721264,-0.0611114501953125
24,1.205049992999193,173.07136,7.419752597808838,-0.44837868213653564,0.8723978400230408,2.53076171875,0.7286350131034851,0.0028344551101326942,0.0066080777905881405,8.34844286146108e-06,0.00018310546875,0.0,0.0,0.0,0.0,0.0,0.9154800176620483,1.7552436590194702,0.4658510088920593,0.5006035566329956,1.0,0.0,0.0,1.0,0.0,1.0,0.33692510922749835,0.24844074249267578,3.7183024088541665,0.2664799491564433,0.021808954576651256,-0.0610848069190979
25,1.2071136719987408,173.07136,7.140437126159668,-0.4197029173374176,1.047231912612915,2.53076171875,0.6998386383056641,0.0029555957298725843,0.006863902322947979,3.239309975811011e-08,0.00038655599928461015,0.0,0.0,0.0,0.0,0.0,0.8228168487548828,1.9530729055404663,0.5043623447418213,0.5007374882698059,0.0,0.0,0.0,0.0,0.0,0.0,0.3352796236673991,0.2458411455154419,3.76214599609375,0.26482778787612915,0.021910774211088817,-0.06106698513031006
26,1.23291219299972,173.07136,6.457618713378906,-0.3388153910636902,0.8073879480361938,2.53076171875,0.6303253173828125,0.0030930216889828444,0.009664799086749554,4.1170409303958877e-07,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.7725240588188171,2.36159610748291,0.5444157123565674,0.5007374882698059,0.0,0.0,0.0,0.0,0.0,0.0,0.3337579568227132,0.24554824829101562,3.5751139322916665,0.2632465759913127,0.022012596329053242,-0.06105738878250122
27,1.2751528120006697,173.07136,5.650568962097168,-0.22426971793174744,0.5470222234725952,2.53076171875,0.547741174697876,0.0031982487998902798,0.014587911777198315,1.4497089750875602e-06,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.7729110717773438,3.088714599609375,0.586111307144165,0.5007374882698059,0.0,0.0,0.0,0.0,0.0,0.0,0.3325154980023702,0.24593472480773926,3.4035847981770835,0.2619805932044983,0.022049225866794586,-0.061055123805999756
