iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_fq,loss_fres,foot_res_abs_mean,foot_res_x_abs_mean,foot_res_y_abs_mean,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,1.9855595540000195,110.51264,1.7415800094604492,0.09594692289829254,0.3273021876811981,2.4853515625,0.16631880402565002,0.0,0.00033158878795802593,0.0,0.0,2.147539817087818e-06,4.318242645240389e-06,0.001935681328177452,0.001935681328177452,0.0,0.2785016894340515,0.0036911729257553816,2.711134402488824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3378710349400838,0.2961282432079315,2.9372965494791665,0.2569396495819092,0.02002563700079918,-0.10675173997879028
1,0.9228318460000082,111.53152,1.6860346794128418,0.10419146716594696,0.31214284896850586,2.4853515625,0.1605943888425827,0.0,0.0006911164964549243,0.0,0.0,2.308223656655173e-06,1.5941448054945795e-06,0.0011237832950428128,0.0011237832950428128,0.0,0.03035305067896843,0.012659470550715923,7.902421930339187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367890516916911,0.29283541440963745,3.8529866536458335,0.25578969717025757,0.02134723961353302,-0.07090884447097778
2,0.9230215029999727,111.53152,1.659854769706726,0.108060821890831,0.3490299582481384,2.4853515625,0.15718147158622742,0.0,0.0008533393847756088,0.0,0.0,2.3396205506287515e-06,3.607630787882954e-06,0.0017017233185470104,0.0017017233185470104,0.0,0.01873484067618847,0.04973536357283592,0.00016862302436493337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350991408030192,0.2915602922439575,3.87890625,0.2540082136789958,0.021319903433322906,-0.02900974452495575
3,0.9547311700000591,111.53152,1.5629489421844482,0.1203966736793518,0.3833286464214325,2.4853515625,0.1469096839427948,0.0,0.0009539045859128237,0.0,0.0,2.3544407667941414e-06,2.711419028855744e-06,0.00147443194873631,0.00147443194873631,0.0,0.01571604050695896,0.12215936183929443,0.0002871568431146443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33506544431050617,0.2950260639190674,3.8693033854166665,0.25387322902679443,0.021268499394257862,-0.02909853309392929
4,0.9461631899999929,111.53152,1.3715860843658447,0.1464676856994629,0.4000350534915924,2.4853515625,0.12715885043144226,0.0,0.001011003041639924,0.0,0.0,2.3189049898064695e-06,1.2470617321014288e-06,0.0008692349074408412,0.0008692349074408412,0.0,0.012863296084105968,0.2522418200969696,0.00041231836075894535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33544667561848956,0.29744961857795715,3.8599853515625,0.25426522890726727,0.021222415069739025,-0.030572891235351562
5,0.9751447360000611,111.53152,1.1176866292953491,0.18610066175460815,0.39926430583000183,2.4853515625,0.10039263963699341,0.0,0.001039615599438548,0.0,0.0,2.4228936581494054e-06,2.2296276256383862e-06,0.0013667142484337091,0.0013667142484337091,0.0,0.011852391064167023,0.47965797781944275,0.0005155431572347879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355753819147746,0.3014300465583801,3.8666178385416665,0.25439272324244183,0.021172240376472473,-0.038375258445739746
6,0.978103256000054,111.53152,0.8310902714729309,0.2395341992378235,0.3723047971725464,2.4853515625,0.06990168988704681,0.0,0.001056087203323841,0.0,0.0,2.526006028347183e-06,3.9840610952524e-06,0.001565561629831791,0.001565561629831791,0.0,0.011965322308242321,0.8609566688537598,0.0005811883602291346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353608051935832,0.29909780621528625,3.8690592447916665,0.2541385293006897,0.021090780695279438,-0.04689943790435791
7,0.9758352439999953,111.53152,0.5628827810287476,0.30482417345046997,0.29255586862564087,2.4853515625,0.04072199761867523,0.0,0.001058701309375465,0.0,0.0,2.5776803340704646e-06,2.8754936920449836e-06,0.0016486223321408033,0.0016486223321408033,0.0,0.010385854169726372,1.467921257019043,0.0006125315558165312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334603746732076,0.2961917221546173,3.8644612630208335,0.2534361481666565,0.020994039873282116,-0.05595749616622925
8,0.9572244290000071,111.53152,0.3633505702018738,0.3790256381034851,0.1471552550792694,2.4853515625,0.01767481118440628,0.0,0.0010623771231621504,0.0,0.0,2.6330071705160663e-06,4.0752615859673824e-07,0.0005480721010826528,0.0005480721010826528,0.0,0.010339990258216858,2.406191349029541,0.0006179304327815771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33314573764801025,0.2921997308731079,3.8534342447916665,0.2519848148028056,0.020887352526187897,-0.06499266624450684
9,0.9277388750000455,111.53152,0.29008403420448303,0.45389050245285034,0.2361912727355957,2.4853515625,0.0052866265177726746,0.0,0.001112761558033526,0.0,0.0,2.8664296678471146e-06,5.12716724188067e-06,0.0021902713924646378,0.0021902713924646378,0.0,0.01403360441327095,3.7623298168182373,0.0006040920852683485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304128050804138,0.2853761911392212,3.8242594401041665,0.2492374380429586,0.020782139152288437,-0.07315570116043091
