iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_fq,loss_fres,foot_res_abs_mean,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
10,0.43095947899996645,37.053952,5.2371954917907715,0.4324301481246948,1.8972903490066528,2.5,0.00852507445961237,0.0,0.0017404531827196479,0.0,0.0,4.940929102303926e-06,0.0036263696383684874,0.055790841579437256,0.011372875422239304,3.7687740325927734,0.00013766017218586057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33285439014434814,0.3276323676109314,3.8828125,0.2564741571744283,0.02189173052708308,0.01701933890581131
11,0.4268050210000638,37.053952,4.459672927856445,0.4955728054046631,1.4206140041351318,2.5,0.004115931689739227,0.0,0.0018428880721330643,0.0,0.0,4.155528586125001e-06,0.004519919864833355,0.06272855401039124,0.02135784551501274,5.518624782562256,0.00013029269757680595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287169933319092,0.3214784264564514,3.7291666666666665,0.2520502805709839,0.021748681863149006,0.016913466155529022
12,0.4265746769999623,37.053952,4.7940545082092285,0.5385439395904541,1.3066588640213013,2.5,0.005587959196418524,0.0,0.0021731392480432987,0.0,0.0,4.419044671521988e-06,0.005454599857330322,0.06996285170316696,0.04533110558986664,7.8155517578125,0.00012254591274540871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32066484292348224,0.30984848737716675,3.4244791666666665,0.24500073989232382,0.021581103404362995,0.016777120530605316
13,0.4270835580000494,37.053952,5.656081199645996,0.5773177742958069,1.0526279211044312,2.5,0.00968054961413145,0.0,0.003008683677762747,0.0,0.0,5.161637091077864e-06,0.006391842849552631,0.07707343250513077,0.1304701566696167,10.66749095916748,0.0001194322103401646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31084515651067096,0.2968928813934326,3.2291666666666665,0.23522013425827026,0.021645766993363697,0.01677030324935913
14,0.43325515799983805,37.053952,6.726563930511475,0.6249393224716187,1.1075448989868164,2.5,0.018674489110708237,0.0,0.0052886102348566055,0.0,0.0,6.0437632782850415e-06,0.007296850439161062,0.0836372822523117,0.4030013978481293,13.920119285583496,0.00013043351646047086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29901836315790814,0.28092700242996216,3.2578125,0.2234975496927897,0.021501362323760986,0.018717259168624878
15,0.43291256599991357,37.053952,8.643769264221191,0.6287027597427368,0.511925995349884,2.5,0.04529790207743645,0.0,0.010772130452096462,0.0,0.0,7.570480192953255e-06,0.00811857171356678,0.08919486403465271,0.7965750694274902,17.297313690185547,0.00017083622515201569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856967846552531,0.2652430534362793,3.0572916666666665,0.21026704708735147,0.021231628954410553,0.014441132545471191
16,0.4426067059998786,37.053952,9.406494140625,0.6393197178840637,0.5296632647514343,2.5,0.08084392547607422,0.0,0.02136041224002838,0.0,0.0,7.90022750152275e-06,0.008731871843338013,0.09302739799022675,1.360687255859375,19.15203857421875,0.00027391151525080204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716168959935506,0.23883600533008575,2.9557291666666665,0.1956793467203776,0.021090497573216755,0.015945851802825928
17,0.4536732479998591,37.053952,10.498359680175781,0.6952462792396545,0.6594138145446777,2.5,0.10754077136516571,0.0,0.04277869313955307,0.0,0.0,8.681847248226404e-06,0.009168677031993866,0.09556891769170761,2.473889112472534,19.843852996826172,0.0005216792924329638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523199717203776,0.20751477777957916,2.9114583333333335,0.17638246218363443,0.02091403802235921,0.011464416980743408
18,0.4626129769999352,37.053952,12.63300895690918,0.6392018795013428,0.5364524126052856,2.5,0.17442826926708221,0.0,0.07966788858175278,0.0,0.0,1.009712832455989e-05,0.009453005157411098,0.09714492410421371,3.845919609069824,19.175256729125977,0.0008463723352178931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2302493453025818,0.20266860723495483,2.7005208333333335,0.15431179602940878,0.020716058711210888,0.012641191482543945
19,0.45433395500003826,37.053952,14.716595649719238,0.07123998552560806,2.0306270122528076,2.5,0.36297887563705444,0.0,0.11830653995275497,0.0,0.0,1.0366491551394574e-05,0.00958188995718956,0.09784059226512909,1.5611329078674316,16.215805053710938,0.0012849369086325169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21866881847381592,0.18655550479888916,1.7786458333333333,0.1427312990029653,0.02088211476802826,0.019007444381713867
20,0.4467596430001777,37.053952,16.141754150390625,-0.19482439756393433,2.771898031234741,2.5,0.5041086673736572,0.0,0.13393919169902802,0.0,0.0,1.0430193469801452e-05,0.009603884071111679,0.0979589968919754,0.7162618637084961,12.702006340026855,0.0019855001010000706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22896301746368408,0.18842488527297974,2.0859375,0.15302546819051108,0.02073863024512927,0.019609034061431885
21,0.4482006820001061,37.053952,14.545917510986328,-0.08440683782100677,2.7829456329345703,2.5,0.35317251086235046,0.0,0.16847094893455505,0.0,0.0,1.0367495633545332e-05,0.009628349915146828,0.09808915108442307,1.3419477939605713,10.397674560546875,0.0029815740417689085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23632627725601196,0.19566792249679565,2.1197916666666665,0.16038875778516135,0.02073787773648898,0.01954662799835205
22,0.44922294499997406,37.053952,12.634293556213379,0.027007784694433212,2.3009064197540283,2.5,0.2279592603445053,0.0,0.19851623475551605,3.0088845051068347e-06,0.0494791679084301,9.71448935160879e-06,0.009666481986641884,0.0982898622751236,0.42296847701072693,9.034893989562988,0.004013173282146454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24051705996195474,0.2028709053993225,2.0234375,0.1645795702934265,0.020723827183246613,0.01942119002342224
23,0.45041648300002635,37.053952,12.608505249023438,0.02751677669584751,2.5929293632507324,2.5,0.22794890403747559,0.0,0.21406987309455872,2.3582579160574824e-05,0.0625,9.714184670883697e-06,0.009707452729344368,0.0985042005777359,0.1254013180732727,8.210426330566406,0.005041573196649551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24317445357640585,0.2084088921546936,2.1067708333333335,0.16723690430323282,0.02070111781358719,0.01940169930458069
24,0.44859219400018446,37.053952,11.252103805541992,0.012464038096368313,2.3515641689300537,2.5,0.24005119502544403,0.0,0.22192087769508362,6.224861135706306e-05,0.0625,8.259294190793298e-06,0.00974937155842781,0.09872227907180786,0.06012699007987976,7.8295745849609375,0.006015482358634472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2449955145517985,0.21228545904159546,2.1822916666666665,0.16905802488327026,0.020692676305770874,0.019422203302383423
