iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,3.8512188189997687,281.119232,6.954476833343506,0.09285134077072144,0.12750276923179626,2.47607421875,0.6882855296134949,0.002610813593491912,0.0,0.0,0.0,0.0,0.0,0.0,0.33785239855448407,0.29590141773223877,2.87078857421875,0.273609459400177,0.020113701621691387,-0.10698968172073364
1,1.795570079000754,281.682432,6.919058322906494,0.07783562690019608,0.12087544798851013,2.47607421875,0.6849358081817627,0.002750229788944125,0.0,0.0,0.0,0.0,0.0,0.0,0.33636824289957684,0.2944541573524475,3.8039143880208335,0.27207229534784955,0.02143186330795288,-0.09697920083999634
2,1.78205421599705,282.20672,6.8244404792785645,0.021312734112143517,0.07681607455015182,2.47607421875,0.6752073764801025,0.00290287914685905,0.0,0.0,0.0,0.0,0.0,0.0,0.3339173396428426,0.29458269476890564,3.80267333984375,0.26961926619211835,0.021480771402517956,-0.09697896242141724
3,1.7773801860021194,283.755008,6.79378604888916,-0.05224620923399925,0.10906239598989487,2.47607421875,0.6721087694168091,0.0029193449299782515,0.0,0.0,0.0,0.0,0.0,0.0,0.33301981290181476,0.27658024430274963,3.7149454752604165,0.2686823805173238,0.02149984488884608,-0.09697753190994263
4,1.7805577549988811,283.755008,6.835869789123535,-0.11672350764274597,0.15783892571926117,2.47607421875,0.676297664642334,0.0028938145842403173,1.0,0.0,0.0,1.0,0.0,1.0,0.3327944278717041,0.28778696060180664,3.7959798177083335,0.26842232545216876,0.021540239453315735,-0.09694832563400269
5,1.7854339450022962,283.755008,6.883168697357178,-0.15543240308761597,0.24194586277008057,2.47607421875,0.6809930801391602,0.002875899663195014,0.0,0.0,0.0,0.0,0.0,0.0,0.3325134913126628,0.29773202538490295,3.8420206705729165,0.2681314746538798,0.02158607045809428,-0.09692305326461792
6,1.8058857120013272,283.755008,6.8457350730896,-0.1559596061706543,0.22856445610523224,2.47607421875,0.6771032214164734,0.002898735925555229,0.0,0.0,0.0,0.0,0.0,0.0,0.3320701519648234,0.29633811116218567,3.8770751953125,0.2677080233891805,0.021630533039569855,-0.03250247240066528
7,1.7931737479993899,283.755008,6.727074146270752,-0.12022177129983902,0.18039977550506592,2.47607421875,0.6650208830833435,0.002949298359453678,0.0,0.0,0.0,0.0,0.0,0.0,0.3316764036814372,0.29595544934272766,3.88671875,0.26730624834696454,0.02166287104288737,-0.09680110216140747
8,1.799619168999925,283.75552,6.599371433258057,-0.05634116381406784,0.13614271581172943,2.47607421875,0.6519032716751099,0.002994114300236106,0.0,0.0,0.0,0.0,0.0,0.0,0.3315319816271464,0.2959839403629303,3.8740641276041665,0.26716025670369464,0.02170458436012268,-0.05518466234207153
9,1.8090446360001806,283.75552,6.55640983581543,0.028117015957832336,0.1485089510679245,2.47607421875,0.6473259925842285,0.0029942630790174007,0.0,0.0,0.0,0.0,0.0,0.0,0.33178432782491046,0.29656001925468445,3.8687744140625,0.2674070994059245,0.021713544925053913,-0.06835639476776123
10,1.8077378849993693,283.75552,6.6469340324401855,0.11128883063793182,0.2344401329755783,2.47607421875,0.6560683250427246,0.0029507349245250225,0.0,0.0,0.0,0.0,0.0,0.0,0.33232315381368,0.2906630039215088,3.88421630859375,0.2679462432861328,0.021663278341293335,-0.08342885971069336
11,1.7994559159997152,283.75552,6.791356563568115,0.17761914432048798,0.34043487906455994,2.47607421875,0.6702638864517212,0.002903189044445753,0.0,0.0,0.0,0.0,0.0,0.0,0.3328719139099121,0.28301775455474854,3.888671875,0.2685163617134094,0.021585913995901745,-0.09874415397644043
12,1.8683930229999532,283.75552,6.868799209594727,0.20888468623161316,0.37947842478752136,2.47607421875,0.6777300238609314,0.002889661118388176,0.0,0.0,0.0,0.0,0.0,0.0,0.33320311705271405,0.27953994274139404,3.87652587890625,0.2688516179720561,0.021474930147329967,-0.11432349681854248
13,1.804426105998573,283.75552,6.811105728149414,0.20165662467479706,0.3730868399143219,2.47607421875,0.6717492938041687,0.002925066277384758,0.0,0.0,0.0,0.0,0.0,0.0,0.3331650296847026,0.277202844619751,3.8243815104166665,0.2688280741373698,0.021303790311018627,-0.11654698848724365
14,1.792969558002369,284.066816,6.614864826202393,0.15586286783218384,0.32599273324012756,2.47607421875,0.6518418788909912,0.002993987873196602,0.0,0.0,0.0,0.0,0.0,0.0,0.3328027129173279,0.27342116832733154,3.62738037109375,0.2684638500213623,0.02120456099510193,-0.11653435230255127
15,1.7805818029992224,284.066816,6.372203350067139,0.07633614540100098,0.25634029507637024,2.47607421875,0.6273652911186218,0.0030381898395717144,0.0,0.0,0.0,0.0,0.0,0.0,0.33238418896993,0.2665504217147827,3.3874715169270835,0.268027404944102,0.021182628969351452,-0.11645734310150146
16,1.7734575000031327,284.066816,6.2210774421691895,-0.017561692744493484,0.25849825143814087,2.47607421875,0.6121219396591187,0.003014377783983946,0.0,0.0,0.0,0.0,0.0,0.0,0.3323252598444621,0.2518080472946167,3.3082275390625,0.26791930198669434,0.021240003407001495,-0.11636984348297119
17,1.7727621089979948,284.066816,6.262158393859863,-0.11812343448400497,0.27974820137023926,2.4755859375,0.6161015033721924,0.002943539759144187,1.0,0.0,0.0,1.0,0.0,1.0,0.3327431877454122,0.23211228847503662,3.3607177734375,0.26829073826471966,0.02136196196079254,-0.1163938045501709
18,1.7752985849983816,284.066816,6.436537265777588,-0.21117237210273743,0.3830232322216034,2.47509765625,0.6334179639816284,0.0028673193883150816,1.0,0.0,0.0,1.0,0.0,1.0,0.33351588249206543,0.20868468284606934,3.5882975260416665,0.2690666119257609,0.021413028240203857,-0.11649322509765625
19,1.780027232998691,284.066816,6.557878017425537,-0.2697432339191437,0.6318659782409668,2.47509765625,0.6452963352203369,0.002852898556739092,0.0,0.0,0.0,0.0,0.0,0.0,0.33423582712809247,0.1895153522491455,3.7947184244791665,0.26981016000111896,0.021468867858250935,-0.11666643619537354
20,1.8012574829990626,284.066816,6.4707159996032715,-0.2832355499267578,0.49879372119903564,2.474609375,0.6361374258995056,0.002915720222517848,1.0,0.0,0.0,1.0,0.0,1.0,0.3347386121749878,0.19893693923950195,3.8612060546875,0.2701645294825236,0.02162286639213562,-0.11649477481842041
21,1.795139776000724,284.066816,6.118931770324707,-0.2487926483154297,0.6055908799171448,2.474609375,0.6001434326171875,0.003032590262591839,0.0,0.0,0.0,0.0,0.0,0.0,0.3346511125564575,0.1967676877975464,3.8627726236979165,0.27000818649927777,0.021716689070065815,-0.11652719974517822
22,1.875852921999467,284.066816,5.62453556060791,-0.16954296827316284,0.3462701737880707,2.4736328125,0.5496450662612915,0.0031293253414332867,2.0,0.0,0.0,2.0,0.0,2.0,0.33418428897857666,0.2331308126449585,3.8075968424479165,0.26943544546763104,0.021754803756872814,-0.1166524887084961
23,1.813503897999908,284.066816,5.150656223297119,-0.06132414937019348,0.3730092942714691,2.4736328125,0.500786304473877,0.0031452029943466187,0.0,0.0,0.0,0.0,0.0,0.0,0.33365166187286377,0.22707152366638184,3.6951497395833335,0.26879560947418213,0.021842412650585175,-0.11659419536590576
24,1.8190585970005486,284.066816,4.942483901977539,0.0576881468296051,0.2698249816894531,2.47265625,0.4779672622680664,0.0030646976083517075,3.0,0.0,0.0,2.0,0.0,3.0,0.33353376388549805,0.26754605770111084,3.6111857096354165,0.26853324969609577,0.02187119921048482,-0.1166912317276001
25,1.854757288001565,284.066816,5.097155570983887,0.17660287022590637,0.46548372507095337,2.4716796875,0.4906645715236664,0.0029490808956325054,2.0,0.0,0.0,2.0,0.0,2.0,0.33352208137512207,0.2635796070098877,3.6067097981770835,0.2684885064760844,0.021848425269126892,-0.061235904693603516
26,1.815747784999985,284.066816,5.558437347412109,0.27730998396873474,0.6804778575897217,2.47119140625,0.5331336855888367,0.0029315343126654625,1.0,0.0,0.0,1.0,0.0,1.0,0.3328189452489217,0.25948452949523926,3.6973063151041665,0.2677155137062073,0.021762743592262268,-0.06126779317855835
27,1.8724321629997576,284.066816,6.030222415924072,0.33312875032424927,0.8779870271682739,2.470703125,0.5753207206726074,0.003067953512072563,1.0,0.0,0.0,1.0,0.0,1.0,0.33067238330841064,0.25464928150177,3.6926676432291665,0.26552889744440716,0.021654608349005382,-0.06130415201187134
28,1.8833816570004274,284.066816,6.239912509918213,0.3364070653915405,0.6745120286941528,2.47021484375,0.5900409817695618,0.003310135332867503,1.0,0.0,0.0,1.0,0.0,1.0,0.32716890176137287,0.23449507355690002,3.51690673828125,0.26197824875513714,0.021581903100013733,-0.06134241819381714
29,1.8637757239994244,284.066816,6.1961283683776855,0.2970605492591858,0.8048267960548401,2.47021484375,0.578327476978302,0.003545324085280299,0.0,0.0,0.0,0.0,0.0,0.0,0.32309140761693317,0.23370657861232758,3.2405598958333335,0.25784899791081745,0.021570471425851185,-0.061388254165649414
30,1.8453635659971042,284.066816,6.05830192565918,0.23622079193592072,0.5107730031013489,2.47021484375,0.5562824010848999,0.0036749443970620632,1.0,0.0,0.0,1.0,0.0,1.0,0.31920067469278973,0.2362957000732422,2.8801066080729165,0.253937025864919,0.02159043898185094,-0.06144779920578003
31,1.8589043360007054,284.066816,5.963258266448975,0.1665607988834381,0.49365171790122986,2.47021484375,0.5390710830688477,0.0036678235046565533,0.0,0.0,0.0,0.0,0.0,0.0,0.31594542662302655,0.23030370473861694,2.5529581705729165,0.25067230065663654,0.021677039563655853,-0.061532437801361084
