iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_omega,loss_ctrl,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
225,0.3721606110000266,3.17184,0.6064395904541016,0.44189825654029846,0.16337142884731293,nan,0.046167343854904175,0.0,0.0346861332654953,1.6502134799957275,4.26897668838501,0.0,0.0,nan,nan,0.0,0.0,0.33900217215220135,0.3204857409000397,2.328125,0.33900217215220135,0.022345321873823803,0.021229855716228485
226,0.3713416470000084,3.17184,0.5939748883247375,0.46648406982421875,0.11722931265830994,nan,0.04399249702692032,0.0,0.045913733541965485,1.5097510814666748,4.591470241546631,0.0,0.0,nan,nan,0.0,0.0,0.33834699789683026,0.32047149538993835,2.359375,0.33834699789683026,0.022247672080993652,0.02109605073928833
227,0.3722292360000665,3.17184,0.6199003458023071,0.47868335247039795,0.12252434343099594,nan,0.04438084363937378,0.0,0.05772166699171066,1.8207101821899414,4.670222282409668,0.0,0.0,nan,nan,0.0,0.0,0.33662013212839764,0.31415364146232605,2.3333333333333335,0.33662013212839764,0.02218649536371231,0.0209563747048378
228,0.3772286120000672,3.17184,0.6874604821205139,0.4666610360145569,0.08968072384595871,nan,0.045194804668426514,0.0,0.07087354362010956,2.1624207496643066,5.333306312561035,1.0,0.0,nan,nan,0.0,1.0,0.3337387641270955,0.30514463782310486,2.2369791666666665,0.3337387641270955,0.0221300075451533,0.02083905041217804
229,0.37031613699991794,3.17184,0.6277347803115845,0.4483180344104767,0.1026715561747551,nan,0.04563703387975693,0.0,0.049166642129421234,1.8784760236740112,4.356380462646484,0.0,0.0,nan,nan,0.0,0.0,0.333016316095988,0.3067683279514313,2.1067708333333335,0.333016316095988,0.022244470814863842,0.020757660269737244
230,0.372633565000001,3.17184,0.6283824443817139,0.4816147983074188,0.10945863276720047,nan,0.04282306134700775,0.0,0.06553743779659271,2.0777344703674316,4.4590044021606445,0.0,0.0,nan,nan,0.0,0.0,0.32998351256052655,0.2829109728336334,2.40625,0.32998351256052655,0.022068006296952564,0.020658060908317566
231,0.37177980699993896,3.17184,0.839128315448761,0.45281732082366943,0.17820678651332855,nan,0.061734896153211594,0.0,0.08192052692174911,2.09820556640625,5.855981349945068,0.0,0.0,nan,nan,0.0,0.0,0.32984217007954914,0.2827107310295105,2.0911458333333335,0.32984217007954914,0.022009757657845814,0.020644530653953552
232,0.3724012659999971,3.17184,0.8969531655311584,0.4708566963672638,0.17983679473400116,nan,0.0657777488231659,0.0,0.09886898845434189,2.2085609436035156,6.379673957824707,0.0,0.0,nan,nan,0.0,0.0,0.3313952684402466,0.2993321418762207,2.0104166666666665,0.3313952684402466,0.022011985381444294,0.02065654844045639
233,0.3714698179999232,3.17184,0.8528333902359009,0.49478551745414734,0.17816534638404846,nan,0.06279829144477844,0.0,0.08046142011880875,2.400981903076172,5.173789978027344,1.0,0.0,nan,nan,0.0,1.0,0.3321178952852885,0.29338598251342773,2.0729166666666665,0.3321178952852885,0.022174440324306488,0.020689114928245544
234,0.37467164700001376,3.17184,0.940750241279602,0.4870429039001465,0.18208150565624237,nan,0.07063458859920502,0.0,0.09920226037502289,3.1868505477905273,5.605934143066406,0.0,0.0,nan,nan,0.0,0.0,0.3292009234428406,0.2906956970691681,2.1041666666666665,0.3292009234428406,0.02198711782693863,0.02074728161096573
235,0.3775379899999507,3.17184,1.1653692722320557,0.45567798614501953,0.15766584873199463,nan,0.08877643197774887,0.0,0.13746199011802673,3.947744369506836,7.164159774780273,0.0,0.0,nan,nan,0.0,0.0,0.32632340987523395,0.2857743799686432,2.1979166666666665,0.32632340987523395,0.02187696595986684,0.020749814808368683
236,0.37996981699996013,3.17184,1.2158254384994507,0.44877558946609497,0.12511692941188812,nan,0.09241708368062973,0.0,0.13481000065803528,3.242168426513672,6.94925594329834,2.0,0.0,nan,nan,0.0,2.0,0.3254265586535136,0.27841758728027344,2.234375,0.3254265586535136,0.022092570861180622,0.020831972360610962
237,0.3759340679999923,3.17184,1.4279084205627441,0.3697811961174011,0.13022185862064362,nan,0.11601793766021729,0.0,0.13034847378730774,1.8081092834472656,7.2525954246521,0.0,0.0,nan,nan,0.0,0.0,0.3265259067217509,0.28136369585990906,2.1640625,0.3265259067217509,0.021998765567938488,0.02084813266992569
238,0.3802576680000129,3.172352,1.3391456604003906,0.4071231484413147,0.14725430309772491,nan,0.10593418776988983,0.0,0.14679411053657532,1.7862088680267334,7.132636547088623,1.0,0.0,nan,nan,0.0,1.0,0.3298587401707967,0.3009829521179199,2.1744791666666665,0.3298587401707967,0.02213473121325175,0.02086292952299118
239,0.37101245999997445,3.172352,1.332044005393982,0.3697257339954376,0.14883871376514435,nan,0.1098330020904541,0.0,0.10529287904500961,1.6774592399597168,5.336587429046631,1.0,0.0,nan,nan,0.0,1.0,0.3320831259091695,0.2954617440700531,2.2265625,0.3320831259091695,0.02236262212196986,0.020763985812664032
240,0.3733500199999753,3.172352,1.3104990720748901,0.32950592041015625,0.16619032621383667,nan,0.11259035766124725,0.0,0.07271774113178253,1.492030382156372,4.48192024230957,2.0,0.0,nan,nan,0.0,2.0,0.3334880272547404,0.3070593774318695,2.1536458333333335,0.3334880272547404,0.02251316358645757,0.020743273198604584
241,0.3694173689999616,3.172352,1.0601321458816528,0.3517627716064453,0.3812302052974701,nan,0.09080606698989868,0.0,0.04585346207022667,1.2293200492858887,3.2494559288024902,0.0,0.0,nan,nan,0.0,0.0,0.3309953411420186,0.3045002520084381,2.3984375,0.3309953411420186,0.02244614064693451,0.021054893732070923
242,0.3753320480000184,3.172352,1.023325800895691,0.3742735981941223,0.36072981357574463,nan,0.08281766623258591,0.0,0.053934864699840546,1.2724711894989014,3.4139575958251953,1.0,0.0,nan,nan,0.0,1.0,0.32722902297973633,0.3030068576335907,2.4765625,0.32722902297973633,0.022392551104227703,0.020821958780288696
243,0.37253150900005494,3.172352,0.8807360529899597,0.3561122715473175,0.3414480984210968,nan,0.07307355850934982,0.0,0.019326159730553627,0.9563986659049988,3.483720302581787,0.0,0.0,nan,nan,0.0,0.0,0.328388770421346,0.30628636479377747,2.3255208333333335,0.328388770421346,0.02257184435923894,0.021584413945674896
244,0.36627324500000213,3.172352,0.6558187007904053,0.41538339853286743,0.14027175307273865,nan,0.050230205059051514,0.0,0.022729720920324326,1.0603055953979492,3.7199466228485107,0.0,0.0,nan,nan,0.0,0.0,0.32869189977645874,0.307973712682724,2.1744791666666665,0.32869189977645874,0.022464171051979065,0.021373607218265533
245,0.367300417000024,3.172352,0.5649855136871338,0.4878271520137787,0.2763839066028595,nan,0.041266873478889465,0.0,0.02751983515918255,1.0004162788391113,3.6590704917907715,0.0,0.0,nan,nan,0.0,0.0,0.32917579015096027,0.2882968783378601,2.1614583333333335,0.32917579015096027,0.022488171855608623,0.0214068666100502
246,0.3756572249999408,3.172352,0.694271981716156,0.5298701524734497,0.3976432979106903,nan,0.053068868815898895,0.0,0.03231838718056679,0.7584905624389648,3.695075511932373,0.0,0.0,nan,nan,0.0,0.0,0.32839345932006836,0.2768308222293854,2.2369791666666665,0.32839345932006836,0.022331769267718,0.020922012627124786
247,0.36972241700004815,3.172352,0.9315729737281799,0.5402253866195679,0.424028605222702,nan,0.07525014877319336,0.0,0.03459445387125015,0.6423896551132202,3.8395354747772217,0.0,0.0,nan,nan,0.0,0.0,0.328705092271169,0.28577300906181335,2.3723958333333335,0.328705092271169,0.022314421832561493,0.021176978945732117
248,0.3743294910000259,3.172352,0.9816741943359375,0.5745090246200562,0.3637551963329315,nan,0.08076518774032593,0.0,0.03651335462927818,0.7322466373443604,4.029504776000977,0.0,0.0,nan,nan,0.0,0.0,0.3289567232131958,0.3027302920818329,2.4947916666666665,0.3289567232131958,0.022305270036061604,0.021034523844718933
249,0.3737811319999764,3.172352,0.9994091391563416,0.6033049821853638,0.3549098074436188,nan,0.08126135170459747,0.0,0.04196026176214218,0.9589211344718933,4.599029064178467,0.0,0.0,nan,nan,0.0,0.0,0.3291563590367635,0.3019218444824219,2.65625,0.3291563590367635,0.02229868123928706,0.020941928029060364
250,0.36943410300000323,3.172352,0.918756365776062,0.606803297996521,0.3606456518173218,nan,0.0765809565782547,0.0,0.014335721731185913,0.7184096574783325,3.779449462890625,1.0,0.0,nan,nan,0.0,1.0,0.33030182123184204,0.30611833930015564,2.4192708333333335,0.33030182123184204,0.022462445000807445,0.02092812955379486
251,0.366551630999993,3.172352,0.771217942237854,0.6124305129051208,0.30435261130332947,nan,0.06443793326616287,0.0,0.008613315410912037,0.7415187358856201,3.143984794616699,0.0,0.0,nan,nan,0.0,0.0,0.33018724123636883,0.2933439612388611,2.375,0.33018724123636883,0.022427382568518322,0.021721579134464264
252,0.3665835829999651,3.172352,0.6801651120185852,0.5758334398269653,0.18545305728912354,nan,0.05513375997543335,0.0,0.010078271850943565,0.8772701621055603,3.0237035751342773,0.0,0.0,nan,nan,0.0,0.0,0.3288232684135437,0.29300856590270996,2.3932291666666665,0.3288232684135437,0.022388853132724762,0.021667271852493286
253,0.3663978509999879,3.172352,0.6150314211845398,0.5176012516021729,0.13013595342636108,nan,0.04742909595370293,0.0,0.01299954205751419,0.9981718063354492,3.323418378829956,0.0,0.0,nan,nan,0.0,0.0,0.32816972335179645,0.29994529485702515,2.5234375,0.32816972335179645,0.022318671147028606,0.021667271852493286
254,0.36570910700004333,3.172352,0.6041386723518372,0.45516297221183777,0.20286747813224792,nan,0.04635942727327347,0.0,0.016190795227885246,1.1079299449920654,3.5671281814575195,0.0,0.0,nan,nan,0.0,0.0,0.3296920657157898,0.31706857681274414,2.234375,0.3296920657157898,0.02238347629706065,0.02185787260532379
255,0.3674461009999277,3.172352,0.6368449926376343,0.3999141752719879,0.3392184376716614,nan,0.05050864815711975,0.0,0.01795336604118347,1.2422370910644531,3.642852783203125,0.0,0.0,nan,nan,0.0,0.0,0.3314451575279236,0.3163800835609436,2.21875,0.3314451575279236,0.022515274584293365,0.021889090538024902
256,0.3669586700000309,3.172352,0.7385352849960327,0.3480071425437927,0.4313262701034546,nan,0.06068018078804016,0.0,0.01868533156812191,1.4982173442840576,3.687938690185547,0.0,0.0,nan,nan,0.0,0.0,0.3321136434872945,0.3169427812099457,2.3515625,0.3321136434872945,0.022559069097042084,0.021855361759662628
257,0.36534544000005553,3.172352,0.9474709630012512,0.28713297843933105,0.46001675724983215,nan,0.08168433606624603,0.0,0.018510518595576286,1.727215051651001,3.539459228515625,0.0,0.0,nan,nan,0.0,0.0,0.33138028780619305,0.3143285810947418,2.3828125,0.33138028780619305,0.02252906064192454,0.02177518606185913
258,0.36616867700001876,3.172352,1.160014033317566,0.23001375794410706,0.6386485695838928,nan,0.10312299430370331,0.0,0.01726342737674713,1.6541646718978882,3.7701034545898438,0.0,0.0,nan,nan,0.0,0.0,0.331132451693217,0.31431329250335693,2.4453125,0.331132451693217,0.022550831238428753,0.02177942544221878
259,0.36553682900000695,3.172352,1.273153305053711,0.20452803373336792,0.6108266711235046,nan,0.11401808261871338,0.0,0.015048326924443245,1.4936918020248413,4.962510585784912,0.0,0.0,nan,nan,0.0,0.0,0.33276448647181195,0.3142574727535248,2.5651041666666665,0.33276448647181195,0.022564562658468883,0.021941915154457092
260,0.3682097600000134,3.172352,1.339172124862671,0.19738377630710602,0.522453248500824,nan,0.1200689822435379,0.0,0.014347411692142487,1.2604358196258545,5.656085014343262,0.0,0.0,nan,nan,0.0,0.0,0.33570202191670734,0.31155267357826233,2.4557291666666665,0.33570202191670734,0.022553210457166035,0.02212582528591156
261,0.36615728799995395,3.172352,1.2977440357208252,0.20187237858772278,0.5082460641860962,nan,0.11557628959417343,0.0,0.015391934663057327,1.2428957223892212,5.983054161071777,0.0,0.0,nan,nan,0.0,0.0,0.33869898319244385,0.31123125553131104,2.5703125,0.33869898319244385,0.022549167275428772,0.021947398781776428
262,0.3662242079999487,3.172352,1.1189167499542236,0.23103421926498413,0.43928802013397217,nan,0.09748411178588867,0.0,0.017016518861055374,1.1306778192520142,6.1864423751831055,0.0,0.0,nan,nan,0.0,0.0,0.3418150742848714,0.31124794483184814,2.34375,0.3418150742848714,0.02253127594788869,0.021706506609916687
263,0.3667522690000169,3.172352,0.9032453298568726,0.2849949896335602,0.37282076478004456,nan,0.07545774430036545,0.0,0.01644989289343357,1.204899787902832,5.795589447021484,0.0,0.0,nan,nan,0.0,0.0,0.34384477138519287,0.3006020784378052,2.3333333333333335,0.34384477138519287,0.02244182676076889,0.021540142595767975
264,0.36648954500003583,3.172352,0.6757711172103882,0.34615468978881836,0.22958436608314514,nan,0.0538499653339386,0.0,0.014695118181407452,1.2414339780807495,5.304080963134766,0.0,0.0,nan,nan,0.0,0.0,0.34517725308736164,0.29007673263549805,2.3958333333333335,0.34517725308736164,0.022423249979813892,0.021345756947994232
265,0.36580715800005237,3.172352,0.5406062006950378,0.4229508340358734,0.15016977488994598,nan,0.039955079555511475,0.0,0.01356671005487442,1.140601396560669,5.180113792419434,0.0,0.0,nan,nan,0.0,0.0,0.34558188915252686,0.28839004039764404,2.453125,0.34558188915252686,0.022374793887138367,0.021223649382591248
266,0.367093256999965,3.172352,0.5478218197822571,0.49685224890708923,0.19461028277873993,nan,0.03912773355841637,0.0,0.014205899089574814,1.0475244522094727,5.416515350341797,0.0,0.0,nan,nan,0.0,0.0,0.3449842135111491,0.2908616364002228,2.46875,0.3449842135111491,0.022305160760879517,0.02121318131685257
267,0.36891359800006285,3.172352,0.6200320720672607,0.5507142543792725,0.32735109329223633,nan,0.045046087354421616,0.0,0.018834367394447327,1.2900291681289673,6.164597511291504,0.0,0.0,nan,nan,0.0,0.0,0.34242788950602215,0.29849979281425476,2.4479166666666665,0.34242788950602215,0.0222485214471817,0.021244898438453674
268,0.3754775149999432,3.172352,0.7453362345695496,0.6002262234687805,0.4313015043735504,nan,0.05553734302520752,0.0,0.028149325400590897,1.7920634746551514,7.5691118240356445,0.0,0.0,nan,nan,0.0,0.0,0.337357759475708,0.29553839564323425,2.4583333333333335,0.337357759475708,0.022158632675806682,0.0210505872964859
269,0.37789825100003327,3.172352,0.9201021790504456,0.6552648544311523,0.46751487255096436,nan,0.07004424929618835,0.0,0.04221947491168976,1.6546809673309326,8.73342514038086,0.0,0.0,nan,nan,0.0,0.0,0.3313469688097636,0.27409228682518005,2.3984375,0.3313469688097636,0.022065336505572002,0.02082902193069458
270,0.377339769999935,3.172352,1.1799691915512085,0.6420633792877197,0.5908190011978149,nan,0.09224468469619751,0.0,0.0565011203289032,1.1616557836532593,9.937829971313477,0.0,0.0,nan,nan,0.0,0.0,0.3260503013928731,0.25188952684402466,2.4140625,0.3260503013928731,0.022045359015464783,0.020818769931793213
271,0.37495048000005227,3.172352,1.3336328268051147,0.6115711331367493,0.6389261484146118,nan,0.10413213819265366,0.0,0.06532614678144455,0.9436115026473999,10.739107131958008,0.0,0.0,nan,nan,0.0,0.0,0.3247002760569255,0.2544274628162384,2.3880208333333335,0.3247002760569255,0.021989906827608745,0.02084340900182724
272,0.3672793329999422,3.172352,1.1122092008590698,0.6224814653396606,0.3713218867778778,nan,0.08468396961688995,0.0,0.041611380875110626,0.7739754915237427,8.830488204956055,1.0,0.0,nan,nan,0.0,1.0,0.3254742423693339,0.2774451673030853,2.5208333333333335,0.3254742423693339,0.02213963121175766,0.020778045058250427
273,0.372165672000051,3.172352,1.0214459896087646,0.6368649005889893,0.40710535645484924,nan,0.07786393165588379,0.0,0.0354803130030632,0.8528074622154236,6.876136302947998,0.0,0.0,nan,nan,0.0,0.0,0.32625168561935425,0.29377028346061707,2.4739583333333335,0.32625168561935425,0.022112739582856495,0.020713798701763153
274,0.37448756100002356,3.172352,1.0116117000579834,0.6480708718299866,0.39590924978256226,nan,0.07743080705404282,0.0,0.041234999895095825,0.8862439393997192,5.562201499938965,0.0,0.0,nan,nan,0.0,0.0,0.32751041650772095,0.28999063372612,2.2369791666666665,0.32751041650772095,0.022157107790311176,0.020661428570747375
275,0.37642283699995005,3.172352,1.2169969081878662,0.6261717081069946,0.3137819468975067,nan,0.09922271221876144,0.0,0.04820985719561577,0.7321740984916687,5.211128234863281,0.0,0.0,nan,nan,0.0,0.0,0.32864739497502643,0.2861816883087158,1.8958333333333333,0.32864739497502643,0.022340521216392517,0.02063550427556038
276,0.37684224700001323,3.172352,1.2311636209487915,0.6095883846282959,0.32397225499153137,nan,0.10027553886175156,0.0,0.05441484972834587,0.8190463781356812,4.816680908203125,0.0,0.0,nan,nan,0.0,0.0,0.328118364016215,0.2945544421672821,2.1927083333333335,0.328118364016215,0.022399023175239563,0.0206369049847126
277,0.36749307299999145,3.172352,0.9984627962112427,0.5706121921539307,0.20534813404083252,nan,0.07991739362478256,0.0,0.03335825353860855,0.994452953338623,3.900409698486328,1.0,0.0,nan,nan,0.0,1.0,0.32680859168370563,0.291321337223053,2.2708333333333335,0.32680859168370563,0.022417654593785603,0.020641453564167023
278,0.3662897649999195,3.172352,0.7507525086402893,0.512753963470459,0.23689709603786469,nan,0.06031167507171631,0.0,0.015987342223525047,1.2428035736083984,2.8054304122924805,0.0,0.0,nan,nan,0.0,0.0,0.3252209226290385,0.30404114723205566,2.4375,0.3252209226290385,0.022413313388824463,0.021708913147449493
279,0.36695085899998503,3.172352,0.6901032328605652,0.4835829734802246,0.2831963002681732,nan,0.05391620844602585,0.0,0.02464938722550869,1.4417794942855835,3.568892478942871,0.0,0.0,nan,nan,0.0,0.0,0.3229512373606364,0.30456429719924927,2.484375,0.3229512373606364,0.022419380644957226,0.021799184381961823
280,0.36627448700005516,3.172352,0.648743748664856,0.47887295484542847,0.20947347581386566,nan,0.04948519915342331,0.0,0.03404143825173378,1.4748252630233765,3.4765119552612305,0.0,0.0,nan,nan,0.0,0.0,0.3213246862093608,0.29949289560317993,2.484375,0.3213246862093608,0.022429515918095905,0.02178730070590973
281,0.36608003100002406,3.172352,0.6091403365135193,0.47602367401123047,0.1854146122932434,nan,0.04504179581999779,0.0,0.04219258949160576,1.611495852470398,3.080441951751709,0.0,0.0,nan,nan,0.0,0.0,0.3197404146194458,0.28299349546432495,2.3619791666666665,0.3197404146194458,0.022448713580767315,0.02154006063938141
282,0.36938964099999794,3.172352,0.5886913537979126,0.47111743688583374,0.17042458057403564,nan,0.0421452671289444,0.0,0.04997831583023071,1.7940620183944702,3.182380199432373,0.0,0.0,nan,nan,0.0,0.0,0.31793604294459027,0.267407089471817,2.2786458333333335,0.31793604294459027,0.022419596711794536,0.021227598190307617
283,0.3756846140000789,3.172352,0.6010053157806396,0.44408202171325684,0.22355356812477112,nan,0.0422973558306694,0.0,0.06352005898952484,2.0467708110809326,3.7244110107421875,0.0,0.0,nan,nan,0.0,0.0,0.31642333666483563,0.2570885121822357,2.25,0.31642333666483563,0.022367164492607117,0.021066896617412567
284,0.37789636799993787,3.172352,0.8110289573669434,0.35146364569664,0.24379472434520721,nan,0.06178503483533859,0.0,0.08473092317581177,2.158294200897217,4.137610912322998,0.0,0.0,nan,nan,0.0,0.0,0.31695689757664997,0.2575334906578064,2.1328125,0.31695689757664997,0.02227616806825002,0.020914651453495026
285,0.3759071549999362,3.172352,0.9399030804634094,0.33812808990478516,0.3283061385154724,nan,0.07288915663957596,0.0,0.11028079688549042,2.9499995708465576,4.490098476409912,0.0,0.0,nan,nan,0.0,0.0,0.31897395849227905,0.28728625178337097,2.3515625,0.31897395849227905,0.022181997696558636,0.020849496126174927
286,0.3737393940000402,3.172352,1.0010480880737305,0.321088969707489,0.2619895935058594,nan,0.07825879752635956,0.0,0.12342405319213867,2.788349151611328,4.429800987243652,1.0,0.0,nan,nan,0.0,1.0,0.32087616125742596,0.28936517238616943,2.2213541666666665,0.32087616125742596,0.022211305797100067,0.020800627768039703
287,0.36873597600003905,3.172352,0.9864979386329651,0.32067206501960754,0.24650968611240387,nan,0.07960249483585358,0.0,0.09047719091176987,2.194749593734741,3.633808135986328,1.0,0.0,nan,nan,0.0,1.0,0.32354239622751874,0.28665435314178467,2.2213541666666665,0.32354239622751874,0.02227126310269038,0.020943716168403625
288,0.3735932080001021,3.172352,1.1171855926513672,0.2943553030490875,0.4376479387283325,nan,0.09256460517644882,0.0,0.09445185959339142,1.5981134176254272,4.1331257820129395,0.0,0.0,nan,nan,0.0,0.0,0.32250386476516724,0.28697115182876587,2.3567708333333335,0.32250386476516724,0.02220965176820755,0.020833425223827362
289,0.37603661099990404,3.172352,1.1958295106887817,0.2860037684440613,0.28458264470100403,nan,0.09743805974721909,0.0,0.10206113755702972,1.618093490600586,4.127952575683594,1.0,0.0,nan,nan,0.0,1.0,0.3215645949045817,0.2901538014411926,2.4401041666666665,0.3215645949045817,0.022258589665095013,0.020797409117221832
290,0.37269792999995843,3.172352,1.4760640859603882,0.24542388319969177,0.3735533654689789,nan,0.12889985740184784,0.0,0.0825657844543457,1.7423408031463623,4.633469581604004,0.0,0.0,nan,nan,0.0,0.0,0.3230082591374715,0.29842615127563477,2.4036458333333335,0.3230082591374715,0.022292380531628925,0.020836494863033295
291,0.37607482400005665,3.172352,1.3907005786895752,0.2538866698741913,0.3753940463066101,nan,0.12266772985458374,0.0,0.06318863481283188,2.021294593811035,3.9347732067108154,1.0,0.0,nan,nan,0.0,1.0,0.3243381381034851,0.2709539532661438,2.296875,0.3243381381034851,0.02241970847050349,0.02091587334871292
292,0.37299040599998534,3.172352,1.5612355470657349,0.21801522374153137,0.4057149291038513,nan,0.13923750817775726,0.0,0.0647193193435669,1.9998483657836914,4.82245397567749,0.0,0.0,nan,nan,0.0,0.0,0.3259916702906291,0.27122652530670166,2.4401041666666665,0.3259916702906291,0.02231185883283615,0.021029740571975708
293,0.371726902999967,3.172352,1.2432239055633545,0.25857841968536377,0.29857346415519714,nan,0.1061062440276146,0.0,0.07925810664892197,2.1223392486572266,5.181790351867676,0.0,0.0,nan,nan,0.0,0.0,0.3287423253059387,0.2890602648258209,2.4479166666666665,0.3287423253059387,0.02223191161950429,0.020916253328323364
294,0.37396368800000346,3.172352,0.871430516242981,0.31887733936309814,0.2245878428220749,nan,0.0675618052482605,0.0,0.09813834726810455,1.8234424591064453,5.390876770019531,0.0,0.0,nan,nan,0.0,0.0,0.33078054587046307,0.3014194369316101,2.5755208333333335,0.33078054587046307,0.022126602629820507,0.02072327584028244
295,0.38050405199999204,3.172352,0.8276327848434448,0.333057165145874,0.12660662829875946,nan,0.06083639711141586,0.0,0.09967266768217087,1.1912637948989868,5.513608455657959,1.0,0.0,nan,nan,0.0,1.0,0.3326162298520406,0.2989617884159088,2.4010416666666665,0.3326162298520406,0.022165685892105103,0.02072668820619583
296,0.3774389219998966,3.172352,0.7915812730789185,0.3448010981082916,0.10398387163877487,nan,0.060580573976039886,0.0,0.08472004532814026,0.9141895771026611,5.592979431152344,0.0,0.0,nan,nan,0.0,0.0,0.333924134572347,0.29636475443840027,2.484375,0.333924134572347,0.022105800608793896,0.020750701427459717
297,0.3730231270000104,3.172352,0.8351484537124634,0.37693455815315247,0.07421372085809708,nan,0.0618949793279171,0.0,0.08212998509407043,1.1910817623138428,6.219567775726318,1.0,0.0,nan,nan,0.0,1.0,0.3345436255137126,0.30017217993736267,2.46875,0.3345436255137126,0.022149845957756042,0.020651094615459442
298,0.37272563999999875,3.172352,1.0182135105133057,0.37470731139183044,0.18554657697677612,nan,0.08201496303081512,0.0,0.06662707030773163,1.4551019668579102,7.055867671966553,0.0,0.0,nan,nan,0.0,0.0,0.3341112931569417,0.28267693519592285,2.4947916666666665,0.3341112931569417,0.022135833899180096,0.020647145807743073
299,0.3663108169999987,3.172352,1.0111184120178223,0.36323976516723633,0.13103164732456207,nan,0.0820048451423645,0.0,0.03545118868350983,0.9707967638969421,7.543205261230469,1.0,0.0,nan,nan,0.0,1.0,0.33411045869191486,0.27335765957832336,2.453125,0.33411045869191486,0.02228780339161555,0.020656459033489227
300,0.37339786299992284,3.172352,1.054572582244873,0.36586612462997437,0.17027351260185242,nan,0.08510162681341171,0.0,0.03793395683169365,0.9334234595298767,8.397540092468262,0.0,0.0,nan,nan,0.0,0.0,0.33339675267537433,0.28507110476493835,2.2239583333333335,0.33339675267537433,0.022186485429604847,0.020833931863307953
301,0.37327538599993204,3.172352,0.9574812650680542,0.39401665329933167,0.25332531332969666,nan,0.07504032552242279,0.0,0.043924640864133835,1.1171879768371582,8.367508888244629,0.0,0.0,nan,nan,0.0,0.0,0.33150796095530194,0.30200323462486267,2.3645833333333335,0.33150796095530194,0.02212357521057129,0.02088015526533127
302,0.37502780600004826,3.172352,0.8857159614562988,0.42258647084236145,0.15390917658805847,nan,0.06734609603881836,0.0,0.05110841244459152,1.4642627239227295,8.026224136352539,0.0,0.0,nan,nan,0.0,0.0,0.33006568749745685,0.3099108934402466,2.578125,0.33006568749745685,0.022031014164288838,0.020823955535888672
303,0.3755043849999993,3.172352,0.8268139958381653,0.44909340143203735,0.1523633748292923,nan,0.05958927795290947,0.0,0.05990615487098694,1.6056827306747437,8.170151710510254,0.0,0.0,nan,nan,0.0,0.0,0.32951019207636517,0.303454726934433,2.3776041666666665,0.32951019207636517,0.021930962800979614,0.020714864134788513
304,0.3739293080000152,3.172352,1.0287588834762573,0.4296703040599823,0.12252309918403625,nan,0.07871310412883759,0.0,0.053860537707805634,1.8215935230255127,8.338312149047852,1.0,0.0,nan,nan,0.0,1.0,0.3300254742304484,0.2986027002334595,2.2421875,0.3300254742304484,0.02197747677564621,0.020685821771621704
305,0.3663317520000646,3.172352,0.9743766188621521,0.45158496499061584,0.1258772760629654,nan,0.07567553967237473,0.0,0.043844692409038544,2.296268939971924,8.616894721984863,0.0,0.0,nan,nan,0.0,0.0,0.3305492401123047,0.29810190200805664,2.203125,0.3305492401123047,0.021934635937213898,0.021209746599197388
306,0.36588513699996383,3.172352,0.9335268139839172,0.48340708017349243,0.1808396428823471,nan,0.06874297559261322,0.0,0.06683871150016785,2.7599472999572754,9.461597442626953,0.0,0.0,nan,nan,0.0,0.0,0.32822736104329425,0.2982327342033386,2.0520833333333335,0.32822736104329425,0.021857790648937225,0.021163299679756165
307,0.37228161400003046,3.172352,0.9280480742454529,0.4991213381290436,0.1338997334241867,nan,0.06558062881231308,0.0,0.09715138375759125,3.0705184936523438,9.929891586303711,0.0,0.0,nan,nan,0.0,0.0,0.32349103689193726,0.278791606426239,2.0729166666666665,0.32349103689193726,0.021757168074448902,0.02096741646528244
308,0.37892935399997896,3.172352,1.005581021308899,0.5152959823608398,0.13862721621990204,nan,0.07012387365102768,0.0,0.13381221890449524,3.309922695159912,10.032276153564453,0.0,0.0,nan,nan,0.0,0.0,0.31760406494140625,0.26146164536476135,2.1119791666666665,0.31760406494140625,0.021577343344688416,0.020757026970386505
309,0.379510984000035,3.172352,1.3087629079818726,0.47344905138015747,0.16294656693935394,nan,0.09629082679748535,0.0,0.1764673888683319,3.6760127544403076,10.60776138305664,0.0,0.0,nan,nan,0.0,0.0,0.31348631779352826,0.2517310380935669,2.15625,0.31348631779352826,0.021501814325650532,0.020635858178138733
310,0.3775949030000447,3.172352,1.9441105127334595,0.31198251247406006,0.18650700151920319,nan,0.1569240689277649,0.0,0.22229795157909393,3.205195903778076,12.43564224243164,0.0,0.0,nan,nan,0.0,0.0,0.31794466574986774,0.2540249526500702,1.8619791666666667,0.31794466574986774,0.0215089147289594,0.020637698471546173
311,0.37418319599998995,3.172352,1.7136633396148682,0.35929936170578003,0.10618959367275238,nan,0.13346391916275024,0.0,0.2352951020002365,3.4800643920898438,11.553531646728516,2.0,0.0,nan,nan,0.0,2.0,0.3240614136060079,0.28469714522361755,1.8411458333333333,0.3240614136060079,0.021685898303985596,0.020744726061820984
