iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,1.388425785999999,2.123776,1.6688296794891357,0.09679216891527176,0.6992152333259583,nan,0.16269396245479584,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3380858103434245,0.3353584110736847,2.4609375,0.3380858103434245,0.021420493721961975,0.011664256453514099
1,0.36633019999999306,3.168768,1.4655998945236206,0.12428751587867737,0.6386086344718933,nan,0.14149445295333862,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3376525640487671,0.33635494112968445,3.9947916666666665,0.3376525640487671,0.023018119235833485,0.02300018072128296
2,0.35940103499999054,3.168768,1.2007651329040527,0.16396763920783997,0.6052850484848022,nan,0.11348848044872284,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3365156253178914,0.33598482608795166,4.0,0.3365156253178914,0.02298223227262497,0.02295369654893875
3,0.35656250900001396,3.168768,0.8242642879486084,0.2288803607225418,0.5344054698944092,nan,0.07429208606481552,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3372329870859782,0.336166113615036,4.0,0.3372329870859782,0.02292140821615855,0.022877611219882965
4,0.35894188500000723,3.168768,0.445639044046402,0.31694889068603516,0.2999497354030609,nan,0.03439796715974808,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3382238547007243,0.3372458517551422,4.0,0.3382238547007243,0.022831966479619343,0.022770099341869354
5,0.35918035100002044,3.168768,0.19796942174434662,0.41940248012542725,0.10298801213502884,nan,0.007492148317396641,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3381561040878296,0.33711376786231995,4.0,0.3381561040878296,0.022710551818211872,0.022629357874393463
6,0.36257434200001626,3.168768,0.16849689185619354,0.520931601524353,0.192816361784935,nan,0.0014435220509767532,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3362887700398763,0.33431732654571533,4.0,0.3362887700398763,0.02255367984374364,0.022451303899288177
7,0.359613846000002,3.168768,0.30645015835762024,0.5911893844604492,0.3691457211971283,nan,0.008981469087302685,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3316441774368286,0.32790103554725647,3.8489583333333335,0.3316441774368286,0.022364954153696697,0.02224917709827423
8,0.3604738470000086,3.168768,0.41330206394195557,0.6135814189910889,0.41990989446640015,nan,0.013691391795873642,0.0,0.0,0.0,nan,nan,0.0,0.0,0.32323447863260907,0.31762462854385376,2.6354166666666665,0.32323447863260907,0.0221621369322141,0.022054709494113922
9,0.35939580199999455,3.168768,0.47851237654685974,0.6252464652061462,0.4030660390853882,nan,0.01686549186706543,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3122490843137105,0.3058939278125763,2.25,0.3122490843137105,0.021994856496651966,0.021888278424739838
10,0.354963927,3.168768,0.565541684627533,0.6474989652633667,0.5087194442749023,nan,0.02298523113131523,0.0,0.0,0.0,nan,nan,0.0,0.0,0.30076712369918823,0.29372555017471313,2.25,0.30076712369918823,0.021803682049115498,0.02167697250843048
11,0.35528615600000535,3.168768,0.6359978914260864,0.6718894243240356,0.5630327463150024,nan,0.03040330857038498,0.0,0.0,0.0,nan,nan,0.0,0.0,0.28858429193496704,0.2802329957485199,2.2447916666666665,0.28858429193496704,0.021588767568270367,0.02145443856716156
12,0.3558672769999873,3.168768,0.7014827728271484,0.6888083815574646,0.5608012080192566,nan,0.03602822124958038,0.0,0.0,0.0,nan,nan,0.0,0.0,0.274707555770874,0.264944463968277,2.421875,0.274707555770874,0.02136823534965515,0.021230101585388184
13,0.3595369500000061,3.168768,0.8301077485084534,0.7090176343917847,0.5676298141479492,nan,0.044021718204021454,0.0,0.0,0.0,nan,nan,0.0,0.0,0.25903574625651044,0.248189777135849,2.0286458333333335,0.25903574625651044,0.021150444944699604,0.021010637283325195
14,0.36314724400000387,3.168768,1.1558431386947632,0.6144658327102661,0.35950568318367004,nan,0.06690965592861176,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2430719534556071,0.23708827793598175,1.4973958333333333,0.2430719534556071,0.020946490267912548,0.02085467427968979
15,0.3614009519999968,3.168768,5.095376014709473,-0.1765337586402893,2.6412343978881836,nan,0.4675191342830658,0.0,0.0,0.0,nan,nan,0.0,0.0,0.25466662645339966,0.23876157402992249,1.8229166666666667,0.25466662645339966,0.020901548365751903,0.020857498049736023
16,0.36645595699999944,3.168768,5.199021816253662,-0.1875752955675125,2.7435672283172607,nan,0.47571858763694763,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2765260934829712,0.26514989137649536,1.9192708333333333,0.2765260934829712,0.021000017722447712,0.020937442779541016
17,0.3621413159999918,3.168768,3.2686564922332764,-0.03160497546195984,2.118206024169922,nan,0.28603434562683105,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2894747257232666,0.2820824384689331,1.53125,0.2894747257232666,0.021075628697872162,0.021037176251411438
18,0.36125524000001974,3.168768,2.466160535812378,0.04929149150848389,1.4745697975158691,nan,0.20551782846450806,0.0,0.0,0.0,nan,nan,0.0,0.0,0.29658083120981854,0.2928186357021332,0.9010416666666666,0.29658083120981854,0.021072367827097576,0.021044209599494934
19,0.36350686800000176,3.168768,2.6923320293426514,0.026969745755195618,1.4697571992874146,nan,0.22652631998062134,0.0,0.0,0.0,nan,nan,0.0,0.0,0.30024145046869916,0.297848105430603,0.8125,0.30024145046869916,0.021056585013866425,0.021027185022830963
20,0.3614068779999968,3.168768,2.952361583709717,0.0011269469978287816,1.6191673278808594,nan,0.25180789828300476,0.0,0.0,0.0,nan,nan,0.0,0.0,0.30153560638427734,0.3003931939601898,1.2838541666666667,0.30153560638427734,0.0210470383365949,0.02102290838956833
21,0.36743559599997866,3.168768,3.124251127243042,-0.016537072136998177,1.5393065214157104,nan,0.26962941884994507,0.0,0.0,0.0,nan,nan,0.0,0.0,0.3008645176887512,0.29942628741264343,1.7395833333333333,0.3008645176887512,0.021049824853738148,0.021023720502853394
22,0.363450854000007,3.168768,3.178593397140503,-0.021011296659708023,1.3384630680084229,nan,0.274183988571167,0.0,0.0,0.0,nan,nan,0.0,0.0,0.29914969205856323,0.2975495159626007,2.0,0.29914969205856323,0.02105904370546341,0.021029330790042877
23,0.36236216300000024,3.168768,3.0452215671539307,-0.008711257949471474,1.2716655731201172,nan,0.2613602578639984,0.0,0.0,0.0,nan,nan,0.0,0.0,0.29732799530029297,0.29581305384635925,2.0,0.29732799530029297,0.02106592059135437,0.02103617787361145
24,0.36435792399998945,3.168768,2.8918612003326416,0.006204152479767799,1.178239345550537,nan,0.24610573053359985,0.0,0.0,0.0,nan,nan,0.0,0.0,0.29595524072647095,0.294791042804718,2.0,0.29595524072647095,0.02106470117966334,0.021035201847553253
25,0.3633446730000003,3.168768,2.811323404312134,0.01441778801381588,1.1595549583435059,nan,0.23782843351364136,0.0,0.0,0.0,nan,nan,0.0,0.0,0.29534435272216797,0.29430264234542847,2.0,0.29534435272216797,0.021056699256102245,0.0210203155875206
26,0.36300198000000705,3.168768,2.807936429977417,0.015980970114469528,1.165554165840149,nan,0.23608605563640594,0.0,0.0,0.0,nan,nan,0.0,0.0,0.295388658841451,0.29422417283058167,1.9947916666666667,0.295388658841451,0.021045958002408344,0.021006949245929718
27,0.3627561160000141,3.168768,2.850534677505493,0.011212226003408432,1.2781448364257812,nan,0.24043607711791992,0.0,0.0,0.0,nan,nan,0.0,0.0,0.29568620522816974,0.2941928803920746,1.7838541666666667,0.29568620522816974,0.021035810311635334,0.02099975198507309
28,0.3622124150000161,3.168768,2.930935859680176,0.004771342501044273,1.3379600048065186,nan,0.24666911363601685,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2957576314608256,0.2936186194419861,1.5677083333333333,0.2957576314608256,0.021028819183508556,0.02098916471004486
29,0.36374567900000443,3.168768,3.014835834503174,-0.0017839150968939066,1.3457077741622925,nan,0.25321412086486816,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2952275276184082,0.29242512583732605,1.5651041666666667,0.2952275276184082,0.02102528264125188,0.020984254777431488
30,0.36365691800000377,3.168768,3.1061394214630127,-0.00894062127918005,1.2904444932937622,nan,0.2609575390815735,0.0,0.0,0.0,nan,nan,0.0,0.0,0.29382344086964923,0.290458619594574,1.53125,0.29382344086964923,0.021023695667584736,0.020984023809432983
31,0.36854239499999153,3.168768,3.18875789642334,-0.014257604256272316,1.0776032209396362,nan,0.26681745052337646,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2914535005887349,0.2873111367225647,1.6119791666666667,0.2914535005887349,0.02102500945329666,0.020989105105400085
32,0.3638260379999849,3.168768,3.2213544845581055,-0.01294236071407795,0.5113701224327087,nan,0.26680219173431396,0.0,0.0,0.0,nan,nan,0.0,0.0,0.28808438777923584,0.28308069705963135,1.7473958333333333,0.28808438777923584,0.02102569987376531,0.02099040150642395
33,0.3653067040000053,3.168768,3.0581953525543213,0.009294863790273666,0.5979658961296082,nan,0.2471020519733429,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2837734619776408,0.2781646251678467,1.9921875,0.2837734619776408,0.021018435557683308,0.020987294614315033
34,0.3647240399999987,3.168768,2.893686056137085,0.03263918310403824,0.5979235768318176,nan,0.22716328501701355,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2786459724108378,0.27210575342178345,1.9973958333333333,0.2786459724108378,0.021000842253367107,0.020964279770851135
35,0.36423149700002,3.168768,2.78277850151062,0.05085501819849014,0.6410829424858093,nan,0.21169689297676086,0.0,0.0,0.0,nan,nan,0.0,0.0,0.27298293511072796,0.2656244933605194,1.9973958333333333,0.27298293511072796,0.020979103942712147,0.020944595336914062
36,0.36688331000001995,3.168768,2.8258092403411865,0.050229813903570175,0.3372381329536438,nan,0.2128448486328125,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2670704523722331,0.2593068778514862,1.9947916666666667,0.2670704523722331,0.020960723360379536,0.020929642021656036
37,0.3641596370000002,3.168768,2.9449353218078613,0.03820440545678139,0.3653464913368225,nan,0.22377261519432068,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2613462408383687,0.25269925594329834,2.0,0.2613462408383687,0.02094782640536626,0.020924627780914307
38,0.366207916999997,3.168768,3.0420122146606445,0.026160400360822678,0.42566412687301636,nan,0.23409461975097656,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2562546928723653,0.24875517189502716,2.0260416666666665,0.2562546928723653,0.020937934517860413,0.02091207355260849
39,0.3650425070000267,3.168768,3.1522786617279053,0.011545179411768913,0.45917120575904846,nan,0.2460390031337738,0.0,0.0,0.0,nan,nan,0.0,0.0,0.2526025176048279,0.24747896194458008,2.109375,0.2526025176048279,0.020928919315338135,0.02090558409690857
40,0.3654871420000063,3.168768,3.171614408493042,0.007108465768396854,0.7904069423675537,nan,0.24826794862747192,0.0,0.0,0.0,nan,nan,0.0,0.0,0.25129499038060504,0.24743638932704926,1.859375,0.25129499038060504,0.02092307060956955,0.020899400115013123
41,0.36669423099999676,3.168768,3.1014411449432373,0.012598535977303982,0.6149137616157532,nan,0.24167387187480927,0.0,0.0,0.0,nan,nan,0.0,0.0,0.25117655595143634,0.24825574457645416,1.9583333333333333,0.25117655595143634,0.020916042228539784,0.02089107781648636
42,0.3684066840000071,3.168768,3.0286290645599365,0.018197230994701385,0.48508909344673157,nan,0.2353474348783493,0.0,0.0,0.0,nan,nan,0.0,0.0,0.25162963072458905,0.24948978424072266,1.9947916666666667,0.25162963072458905,0.02090705931186676,0.020879924297332764
43,0.3676018019999958,3.168768,2.9743311405181885,0.02153923735022545,0.6775714755058289,nan,0.23142366111278534,0.0,0.0,0.0,nan,nan,0.0,0.0,0.25259039799372357,0.24992074072360992,1.7604166666666667,0.25259039799372357,0.020896434783935547,0.020867519080638885
44,0.3645874640000102,3.168768,2.9399027824401855,0.02320408821105957,0.7137624621391296,nan,0.22951655089855194,0.0,0.0,0.0,nan,nan,0.0,0.0,0.25399138530095416,0.24992842972278595,1.4817708333333333,0.25399138530095416,0.02088521420955658,0.02085535228252411
45,0.36649839699998665,3.168768,2.9189236164093018,0.024496788159012794,0.7212880849838257,nan,0.22842715680599213,0.0,0.0,0.0,nan,nan,0.0,0.0,0.25571568806966144,0.25068914890289307,1.6588541666666667,0.25571568806966144,0.020873799920082092,0.02084597945213318
46,0.36443440299998997,3.168768,2.915095329284668,0.025396984070539474,0.520262598991394,nan,0.2283281683921814,0.0,0.0,0.0,nan,nan,0.0,0.0,0.257650891939799,0.25266242027282715,1.7135416666666667,0.257650891939799,0.020862167080243427,0.020835526287555695
47,0.362746374000011,3.168768,2.89412784576416,0.028095301240682602,0.23197878897190094,nan,0.2274111956357956,0.0,0.0,0.0,nan,nan,0.0,0.0,0.25975380341211957,0.2551290690898895,1.7838541666666667,0.25975380341211957,0.02084987113873164,0.020821698009967804
48,0.3641346999999939,3.168768,2.8938236236572266,0.031023595482110977,0.3418075442314148,nan,0.22754424810409546,0.0,0.0,0.0,nan,nan,0.0,0.0,0.26201124986012775,0.2569676339626312,1.6223958333333333,0.26201124986012775,0.02083655446767807,0.0208103209733963
49,0.3636899239999991,3.168768,2.8995654582977295,0.03373623639345169,0.3677428364753723,nan,0.22967511415481567,0.0,0.0,0.0,nan,nan,0.0,0.0,0.26430030663808185,0.2593521773815155,1.5494791666666667,0.26430030663808185,0.020822521299123764,0.020801298320293427
