iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,0.7208406519999926,2.134528,7.17468786239624,0.096063032746315,0.749112069606781,nan,0.7106791734695435,0.0,9.405805030837655e-05,0.0,0.0,0.7478060722351074,0.018662959337234497,0.0003205443499609828,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.33809057871500653,0.335358202457428,2.6171875,0.33809057871500653,0.021420910954475403,0.01166398823261261
1,0.3777709710000181,3.18208,7.079078674316406,0.08617351204156876,0.3735606372356415,nan,0.7012734413146973,0.0,0.0003197929181624204,0.0,0.0,0.4096692204475403,0.10553845018148422,0.0021783290430903435,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3373456796010335,0.33560580015182495,3.4609375,0.3373456796010335,0.02302086850007375,0.023009642958641052
2,0.37755094299996017,3.18208,6.834622859954834,0.020953498780727386,0.42826607823371887,nan,0.6761082410812378,0.0,0.0003626036341302097,0.0,0.0,0.40195977687835693,0.27035170793533325,0.005858668591827154,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3350375493367513,0.33406534790992737,3.0833333333333335,0.3350375493367513,0.023012672861417133,0.02300836145877838
3,0.3771313930000133,3.18208,6.683313369750977,-0.07235735654830933,0.3880707919597626,nan,0.6606449484825134,0.0,0.0003658223431557417,0.0,0.0,0.4161009192466736,0.47787803411483765,0.01136033982038498,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3343486785888672,0.3337864577770233,3.15625,0.3343486785888672,0.023023287455240887,0.02300894260406494
4,0.3768297410000514,3.18208,6.7305989265441895,-0.17051725089550018,0.7627121806144714,nan,0.6661252975463867,0.0,0.0003941983450204134,0.0,0.0,0.4421876072883606,0.6466435194015503,0.018731120973825455,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3340535561243693,0.33351269364356995,2.9296875,0.3340535561243693,0.023066942890485127,0.023028068244457245
5,0.37697826500004794,3.18208,6.930449962615967,-0.2555745244026184,1.0715348720550537,nan,0.6863252520561218,0.0,0.0005819848156534135,0.0,0.0,0.4730963408946991,0.7733179926872253,0.02806791290640831,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3332502444585164,0.3323594331741333,3.1328125,0.3332502444585164,0.023115721841653187,0.023077651858329773
6,0.3776687920000086,3.18208,7.206559181213379,-0.3138676881790161,0.9866746664047241,nan,0.7135930061340332,0.0,0.0009749660966917872,0.0,0.0,0.4931758642196655,0.8648359179496765,0.03945407643914223,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3317380944887797,0.33035850524902344,3.7161458333333335,0.3317380944887797,0.023173026740550995,0.023137889802455902
7,0.3778989190000175,3.18208,7.304657459259033,-0.3253304958343506,0.6242532730102539,nan,0.7229823470115662,0.0,0.0016049541300162673,0.0,0.0,0.4995448589324951,0.9352287650108337,0.052911024540662766,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3295631408691406,0.32764413952827454,4.0,0.3295631408691406,0.023235616584618885,0.02319885790348053
8,0.3791076280000425,3.18208,7.186126708984375,-0.287620484828949,0.6633267998695374,nan,0.7107486724853516,0.0,0.0024213490542024374,0.0,0.0,0.48903459310531616,0.9900784492492676,0.06835629791021347,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3267639676729838,0.32448863983154297,3.9895833333333335,0.3267639676729838,0.023293899993101757,0.02325952798128128
9,0.37733371800004534,3.18208,6.965943336486816,-0.2073499858379364,0.6288773417472839,nan,0.6873171329498291,0.0,0.0033497305121272802,0.0,0.0,0.4576704502105713,1.0202739238739014,0.0855581983923912,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3238486051559448,0.3216434121131897,3.7786458333333335,0.3238486051559448,0.023339385787645977,0.023310407996177673
10,0.37758876499992766,3.18208,6.828522682189941,-0.10261079668998718,0.7680032849311829,nan,0.6730501055717468,0.0,0.004225973505526781,0.0,0.0,0.4193952977657318,1.0874165296554565,0.10424812883138657,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.32166339953740436,0.3199636936187744,3.5963541666666665,0.32166339953740436,0.02336592475573222,0.023342356085777283
11,0.3756080439999323,3.18208,6.876397609710693,0.006982769817113876,1.1018939018249512,nan,0.6778039932250977,0.0,0.004782144911587238,0.0,0.0,0.391171395778656,1.2409943342208862,0.12433182448148727,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.32080016533533734,0.31960242986679077,3.7109375,0.32080016533533734,0.023371060689290363,0.023342862725257874
12,0.37483765800004676,3.18208,7.107058048248291,0.11033986508846283,0.9797099232673645,nan,0.7007071375846863,0.0,0.004902279004454613,0.0,0.0,0.3937414586544037,1.4958099126815796,0.14585214853286743,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3211568792661031,0.31974008679389954,3.9270833333333335,0.3211568792661031,0.023356236517429352,0.02331479638814926
13,0.3753828280000562,3.18208,7.44909143447876,0.20133905112743378,0.8721905946731567,nan,0.7341020107269287,0.0,0.0048313806764781475,0.0,0.0,0.43870651721954346,1.8483085632324219,0.16891434788703918,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.32205148537953693,0.32020145654678345,3.9583333333333335,0.32205148537953693,0.023323769370714825,0.023269549012184143
14,0.380743280000047,3.18208,7.772658348083496,0.26826512813568115,0.7565260529518127,nan,0.7659046053886414,0.0,0.005176815204322338,0.0,0.0,0.5076723098754883,2.2831294536590576,0.19373385608196259,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.3228033781051636,0.3210993707180023,4.0,0.3228033781051636,0.023274044195810955,0.023207247257232666
15,0.3876506609999524,3.18208,7.944305896759033,0.29833489656448364,0.9805450439453125,nan,0.7816318273544312,0.0,0.0064532458782196045,0.0,0.0,0.5757761001586914,2.859178066253662,0.2205871343612671,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.323116401831309,0.32178714871406555,4.0,0.323116401831309,0.023208250602086384,0.02313174307346344
16,0.37696565800001736,3.18208,7.872542858123779,0.28874123096466064,1.0958527326583862,nan,0.7728061079978943,0.0,0.008986531756818295,0.0,0.0,0.626549243927002,3.4926981925964355,0.24962547421455383,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.32286139329274494,0.32167699933052063,3.5364583333333335,0.32286139329274494,0.023131228983402252,0.02305068075656891
17,0.3758867520000422,3.18208,7.592108726501465,0.24340973794460297,1.3426364660263062,nan,0.743818461894989,0.0,0.012873338535428047,0.0,0.0,0.6800704002380371,4.104402542114258,0.2809482216835022,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.32200556993484497,0.32040324807167053,3.1276041666666665,0.32200556993484497,0.02305145064989726,0.022972971200942993
18,0.3768009619999475,3.18208,7.259471416473389,0.179350346326828,1.5003623962402344,nan,0.7091951370239258,0.0,0.018661387264728546,0.0,0.0,0.7721332907676697,4.752071380615234,0.3143307566642761,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.32114829619725543,0.31960341334342957,3.0729166666666665,0.32114829619725543,0.022978392740090687,0.022903963923454285
19,0.3754843079999546,3.18208,6.9889397621154785,0.11033815145492554,1.3929922580718994,nan,0.6803674697875977,0.0,0.02650292031466961,0.0,0.0,0.7625834941864014,5.336059093475342,0.34937798976898193,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.32065337896347046,0.319108784198761,3.0416666666666665,0.32065337896347046,0.022916538019975025,0.022849999368190765
20,0.37524532400004773,3.18208,6.818483352661133,0.04214031249284744,1.1852518320083618,nan,0.6619387865066528,0.0,0.03551824390888214,0.0,0.0,0.6882163286209106,5.747287273406982,0.38584157824516296,0.5488320589065552,0.0,0.0,nan,nan,0.0,0.0,0.32022613286972046,0.3186034560203552,2.9973958333333335,0.32022613286972046,0.022872922321160633,0.02281925082206726
