iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
10,1.31958081800002,118.275072,7.203697204589844,0.08562283217906952,0.06800016760826111,0.65625,0.7001211643218994,0.0,1848.0,0.0,0.0,1790.0,1847.0,1.0,0.23923198382059732,0.1561647355556488,0.17146809895833334,0.1882853905359904,-0.08668160438537598,-0.2196032553911209
11,1.3017535799999962,118.275072,6.742513656616211,-0.017783148214221,0.09567350894212723,0.6533203125,0.6667887568473816,0.0,9.0,0.0,0.0,9.0,7.0,2.0,0.33876152833302814,0.15133720636367798,0.17563883463541666,0.29016977548599243,0.013395264744758606,-0.22098088264465332
12,1.3290964580000093,118.275072,6.838104248046875,0.03066088631749153,0.06245748698711395,0.6513671875,0.6735868453979492,0.0,7.0,0.0,0.0,7.0,5.0,2.0,0.31318503618240356,0.15779176354408264,0.17710367838541666,0.2645142674446106,-0.015684219698111217,-0.24810659885406494
13,1.2867424000000085,118.275072,7.162203311920166,0.09088222682476044,0.04957647621631622,0.65087890625,0.7004145979881287,0.0,8.0,0.0,0.0,8.0,7.0,1.0,0.267307182153066,0.1579694151878357,0.18918863932291666,0.21871588627497354,-0.0637328823407491,-0.1970670223236084
14,1.3258036999999945,118.275072,7.310770034790039,0.0945180207490921,0.07024629414081573,0.3466796875,0.7091846466064453,0.0,1811.0,0.0,0.0,1747.0,1804.0,7.0,0.22698507706324259,0.15705180168151855,0.21439615885416666,0.17878443002700806,-0.10385456681251526,-0.23827189207077026
15,1.2940663480000012,118.275072,6.7819623947143555,-0.0025118456687778234,0.09048853069543839,0.3447265625,0.6711863875389099,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.3399754762649536,0.1578572392463684,0.22237141927083334,0.29398616154988605,0.012441030393044153,-0.23401351273059845
16,1.3176263459999973,118.275072,6.887628078460693,0.021372759714722633,0.12403542548418045,0.34423828125,0.6793445348739624,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.3171083728472392,0.15694202482700348,0.22029622395833334,0.2711199124654134,-0.01473624880115191,-0.20655320584774017
17,1.3426675999999986,118.275072,7.296527862548828,0.04155779629945755,0.11098182201385498,0.34228515625,0.7144321203231812,0.0,10.0,0.0,0.0,10.0,8.0,2.0,0.27429147561391193,0.157114177942276,0.23162841796875,0.22834616899490356,-0.06048046052455902,-0.24851609766483307
18,1.3691760709999983,118.275072,7.641001224517822,0.039926350116729736,0.10322748124599457,0.17822265625,0.7399271726608276,0.0,1780.0,0.0,0.0,1718.0,1780.0,0.0,0.21558628479639688,0.15612855553627014,0.24058024088541666,0.16971198717753092,-0.12142586708068848,-0.29552021622657776
19,1.3353187380000122,118.275072,6.5733232498168945,0.01664647087454796,0.17042239010334015,0.17578125,0.6488600969314575,0.0,14.0,0.0,0.0,14.0,12.0,2.0,0.3416787385940552,0.15203626453876495,0.24202473958333334,0.29622658093770343,0.0113004669547081,-0.3042928874492645
20,1.3136076220000064,118.275072,6.793683052062988,0.01295740157365799,0.17512528598308563,0.1748046875,0.6685428619384766,0.0,4.0,0.0,0.0,4.0,2.0,2.0,0.32178280750910443,0.15961141884326935,0.23067220052083334,0.2762518922487895,-0.017440895239512127,-0.3076910674571991
