iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_fq,loss_fres,foot_res_abs_mean,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
10,0.44018166799992287,37.105152,0.2975907623767853,0.5135594606399536,0.17054985463619232,2.5,0.004332289565354586,0.0,0.00173828040715307,0.0,0.0,8.274666470242664e-06,5.5526044889120385e-05,0.005370894446969032,0.026626091450452805,5.338895320892334,2.7116639103041962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32720621426900226,0.32019442319869995,3.6796875,0.25051349401474,0.021722279489040375,0.016903609037399292
11,0.4203989149998506,37.105152,0.36098143458366394,0.5463466048240662,0.24030373990535736,2.5,0.00579629372805357,0.0,0.002159855328500271,0.0,0.0,7.756278137094341e-06,6.448988278862089e-05,0.005794006399810314,0.06793694198131561,6.861094951629639,4.089903086423874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187069495519002,0.3098909854888916,3.3098958333333335,0.2428866227467855,0.021567940711975098,0.01679433137178421
12,0.43803198499995233,37.105152,0.4272192418575287,0.5764766931533813,0.2959204614162445,2.5,0.008920963853597641,0.0,0.0034735272638499737,0.0,0.0,8.44446367409546e-06,7.106155680958182e-05,0.006087607704102993,0.22881528735160828,7.9827728271484375,6.571827543666586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083488345146179,0.29614895582199097,3.25,0.2327238122622172,0.02161610374848048,0.01836225390434265
13,0.4394360759999927,37.105152,0.5448100566864014,0.6170781254768372,0.371833473443985,2.5,0.016412021592259407,0.0,0.007189556956291199,0.0,0.0,9.662542652222328e-06,7.454157457686961e-05,0.006218215450644493,0.6171742677688599,8.465804100036621,9.838773257797584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29679932196935016,0.28087329864501953,3.1770833333333335,0.22125238180160522,0.021469712257385254,0.018433034420013428
14,0.43635113999994246,37.105152,0.9632753133773804,0.5861371755599976,0.31828543543815613,2.5,0.05340655893087387,0.0,0.015208693221211433,0.0,0.0,1.0623468369885813e-05,7.506577821914107e-05,0.006208355538547039,1.0277273654937744,8.296503067016602,0.0001478847407270223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2844061056772868,0.26809442043304443,3.0,0.20921079317728677,0.021226681768894196,0.014527201652526855
15,0.4403726090001783,37.105152,1.2978702783584595,0.5979541540145874,0.31747743487358093,2.5,0.08075914531946182,0.0,0.03023885190486908,0.0,0.0,1.0592392754915636e-05,7.28053564671427e-05,0.006160557270050049,1.8057687282562256,7.520323753356934,0.0002517634420655668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2719900608062744,0.2445230931043625,3.0026041666666665,0.19605253140131632,0.02110965798298518,0.009862720966339111
16,0.459399742999949,37.105152,1.4261637926101685,0.6415193676948547,0.3940073549747467,2.5,0.08911436796188354,0.0,0.06000276654958725,0.0,0.0,1.0712181392591447e-05,6.890224176459014e-05,0.006111533846706152,3.4261157512664795,6.417008876800537,0.0005087915924377739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25520392258961994,0.21800433099269867,3.0390625,0.1792664130528768,0.020832651605208714,0.011047810316085815
17,0.45299496899997393,37.105152,1.9635162353515625,0.5638923645019531,0.3459266126155853,2.5,0.14130030572414398,0.0,0.11201375722885132,0.0,0.0,1.1415216249588411e-05,6.234684406081215e-05,0.005928779952228069,5.205098628997803,5.06629753112793,0.0009125955402851105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23767739534378052,0.21598458290100098,2.3697916666666665,0.1617398460706075,0.02082537238796552,0.018776804208755493
18,0.44035928099992816,37.105152,4.229702949523926,-0.0025718705728650093,1.5776653289794922,2.5,0.3725890517234802,0.0,0.16419395804405212,0.0,0.0,1.2412569049047306e-05,5.390928708948195e-05,0.005446265451610088,1.7859233617782593,3.9164350032806396,0.0015075427945703268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23512621720631918,0.20854073762893677,1.8359375,0.15918871760368347,0.02085561801989873,0.01891416311264038
19,0.45722833600007107,37.105152,5.125284671783447,-0.17299577593803406,1.8646756410598755,2.5,0.46729737520217896,0.0,0.20660006999969482,1.977130159502849e-05,0.046875,1.2561827134049963e-05,4.613965575117618e-05,0.00501764751970768,2.298330783843994,3.0902419090270996,0.002470372710376978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2497870127360026,0.21325141191482544,2.0755208333333335,0.17384950319925943,0.02084086835384369,0.01949867606163025
20,0.4597154020000289,37.105152,3.7137553691864014,-0.06273548305034637,1.5300480127334595,2.5,0.32561084628105164,0.0,0.2652920186519623,0.00020073004998266697,0.1640625,1.2588704521476757e-05,4.116718628210947e-05,0.004694737493991852,1.8119885921478271,2.6037240028381348,0.003823652630671859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25996482372283936,0.22695744037628174,1.9895833333333333,0.18402727444966635,0.02090861399968465,0.020230591297149658
21,0.4947281350000594,37.105152,2.7010409832000732,0.03280040621757507,1.2772427797317505,2.5,0.2236292064189911,0.0,0.3029700815677643,0.0006793822394683957,0.7291666865348816,1.2775071809301153e-05,3.865785402012989e-05,0.004441764205694199,0.5730960369110107,2.4036765098571777,0.005317832808941603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26606935262680054,0.2382063865661621,1.7916666666666667,0.1901318629582723,0.0209083358446757,0.02015659213066101
22,0.4947377309999865,37.105152,2.8560986518859863,0.01876610331237316,1.2342630624771118,2.5,0.23759184777736664,0.0,0.322232186794281,0.0013889649417251348,0.8125,1.2696730664174538e-05,3.7283331039361656e-05,0.004248861223459244,0.1618766486644745,2.3408470153808594,0.006922561675310135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26890156666437787,0.24629086256027222,1.8489583333333333,0.1930291453997294,0.020912781357765198,0.02040615677833557
23,0.5132030720001239,37.105152,3.064758539199829,-0.0043461257591843605,1.279504418373108,2.5,0.25919875502586365,0.0,0.32958170771598816,0.001940811751410365,0.8697916865348816,1.2665898793784436e-05,3.666827251436189e-05,0.0041156671941280365,0.10331407189369202,2.3721654415130615,0.008671949617564678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697467803955078,0.2518712282180786,1.9557291666666667,0.1941217581431071,0.02091769129037857,0.020450875163078308
24,0.48817229799988127,37.105152,3.240115165710449,-0.020281754434108734,1.243481993675232,2.5,0.2769771218299866,0.0,0.32841649651527405,0.0022448631934821606,0.875,1.1563897714950144e-05,3.655960244941525e-05,0.0039965808391571045,0.1252070516347885,2.5345916748046875,0.010530024766921997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26868563890457153,0.254319429397583,2.1223958333333335,0.19306067625681558,0.02094067633152008,0.020475566387176514
