iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_omega,loss_ctrl,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
15,0.35578110399998764,3.168768,7.938838958740234,0.3001599907875061,0.9835207462310791,nan,0.7833082675933838,0.0,0.006553979124873877,0.5902108550071716,2.8435897827148438,0.0,0.0,nan,nan,0.0,0.0,0.3232215841611226,0.3218079209327698,4.0,0.3232215841611226,0.023212075233459473,0.023135140538215637
16,0.3558400830000039,3.168768,7.884754180908203,0.29344844818115234,1.1151832342147827,nan,0.7765504717826843,0.0,0.009257199242711067,0.6432817578315735,3.467423915863037,0.0,0.0,nan,nan,0.0,0.0,0.3230557441711426,0.321852445602417,3.5520833333333335,0.3230557441711426,0.023134286204973858,0.023053407669067383
17,0.3592281489999891,3.168768,7.618300437927246,0.250731885433197,1.354744791984558,nan,0.7492636442184448,0.0,0.013391110114753246,0.6908811330795288,4.069554805755615,0.0,0.0,nan,nan,0.0,0.0,0.322237233320872,0.32064059376716614,3.28125,0.322237233320872,0.02305261294047038,0.022973984479904175
18,0.356324552000018,3.168768,7.273321628570557,0.1865939497947693,1.5062730312347412,nan,0.7137150764465332,0.0,0.01937427558004856,0.7790142893791199,4.703787803649902,0.0,0.0,nan,nan,0.0,0.0,0.32130130132039386,0.3196931779384613,3.0,0.32130130132039386,0.022978007793426514,0.02290203422307968
19,0.3564865820000023,3.168768,6.982961654663086,0.11695162206888199,1.3742939233779907,nan,0.6832296848297119,0.0,0.02746673673391342,0.7762067317962646,5.269069194793701,0.0,0.0,nan,nan,0.0,0.0,0.32071725527445477,0.31910794973373413,3.0,0.32071725527445477,0.022914816935857136,0.02284647524356842
20,0.3553887680000116,3.168768,6.793942451477051,0.0482085645198822,1.202928900718689,nan,0.6633150577545166,0.0,0.036813363432884216,0.7000458240509033,5.670286178588867,0.0,0.0,nan,nan,0.0,0.0,0.3202584783236186,0.318559855222702,2.9791666666666665,0.3202584783236186,0.022870066265265148,0.02281402051448822
21,0.3540316690000225,3.168768,6.710039138793945,-0.015258627012372017,0.6900768280029297,nan,0.6547392010688782,0.0,0.046247437596321106,0.6218297481536865,5.895236968994141,0.0,0.0,nan,nan,0.0,0.0,0.3198024233182271,0.31820642948150635,2.9270833333333335,0.3198024233182271,0.022850339611371357,0.02280888706445694
22,0.35438835799999424,3.168768,6.738188743591309,-0.06832246482372284,0.9129993915557861,nan,0.6568626165390015,0.0,0.05476876348257065,0.5592154860496521,5.972956657409668,0.0,0.0,nan,nan,0.0,0.0,0.31960558891296387,0.31765851378440857,2.5729166666666665,0.31960558891296387,0.022857976456483204,0.022811293601989746
23,0.35139382499997396,3.168768,6.840623378753662,-0.10917836427688599,1.339896559715271,nan,0.6668764352798462,0.0,0.06110271066427231,0.5001863241195679,6.303643703460693,0.0,0.0,nan,nan,0.0,0.0,0.3199669122695923,0.3176029622554779,2.390625,0.3199669122695923,0.022888578474521637,0.02283499389886856
24,0.35172514399999955,3.168768,6.992879867553711,-0.14075130224227905,1.5592290163040161,nan,0.6820535659790039,0.0,0.06406092643737793,0.47351229190826416,6.798076152801514,0.0,0.0,nan,nan,0.0,0.0,0.3207298517227173,0.31772881746292114,2.4192708333333335,0.3207298517227173,0.02293280263741811,0.022876501083374023
25,0.35287846299999615,3.168768,7.152836322784424,-0.1669328212738037,1.5769437551498413,nan,0.6977335810661316,0.0,0.06348863244056702,0.482059121131897,7.348644256591797,0.0,0.0,nan,nan,0.0,0.0,0.32153403759002686,0.318304181098938,2.53125,0.32153403759002686,0.022983049352963764,0.022924214601516724
26,0.3588341149999792,3.168768,7.302000045776367,-0.19060158729553223,1.203468680381775,nan,0.7121448516845703,0.0,0.06012921780347824,0.5025596022605896,7.841390132904053,0.0,0.0,nan,nan,0.0,0.0,0.32211001714070636,0.3191002607345581,2.5703125,0.32211001714070636,0.02303420752286911,0.02297031134366989
27,0.35936110400001553,3.168768,7.406777858734131,-0.21035517752170563,0.553241491317749,nan,0.7231917381286621,0.0,0.05507328361272812,0.5400909781455994,8.17898178100586,0.0,0.0,nan,nan,0.0,0.0,0.3223198652267456,0.31903430819511414,2.7708333333333335,0.3223198652267456,0.023082134624322254,0.023019619286060333
28,0.3549911050000105,3.168768,7.488204002380371,-0.22507524490356445,0.7591491937637329,nan,0.7308980822563171,0.0,0.04920559376478195,0.6141495108604431,8.48898983001709,0.0,0.0,nan,nan,0.0,0.0,0.3220447103182475,0.3186571002006531,2.7916666666666665,0.3220447103182475,0.02312581241130829,0.023067176342010498
29,0.3541199459999973,3.168768,7.516341209411621,-0.23204898834228516,0.8721199035644531,nan,0.7328280210494995,0.0,0.04335492104291916,0.6785635948181152,8.923044204711914,0.0,0.0,nan,nan,0.0,0.0,0.3212425112724304,0.3178662657737732,3.140625,0.3212425112724304,0.023135527968406677,0.023008517920970917
30,0.3560565829999973,3.168768,7.351416110992432,-0.2200370877981186,1.2311546802520752,nan,0.7158756256103516,0.0,0.03986535593867302,0.5111346244812012,9.69516658782959,0.0,0.0,nan,nan,0.0,0.0,0.3207924763361613,0.31784728169441223,3.9088541666666665,0.3207924763361613,0.02308226376771927,0.022989653050899506
31,0.35398257300002456,3.168768,7.059238433837891,-0.17208001017570496,0.9207384586334229,nan,0.6857565641403198,0.0,0.039511822164058685,0.4204195439815521,10.643881797790527,0.0,0.0,nan,nan,0.0,0.0,0.3209744691848755,0.31823182106018066,3.7994791666666665,0.3209744691848755,0.02312132716178894,0.023041702806949615
32,0.36640821800000367,3.168768,6.886085033416748,-0.10475128889083862,0.8644240498542786,nan,0.6673309206962585,0.0,0.041578687727451324,0.41331884264945984,11.269930839538574,0.0,0.0,nan,nan,0.0,0.0,0.3206505974133809,0.3172353506088257,3.8333333333333335,0.3206505974133809,0.023149453103542328,0.02308860421180725
33,0.35439418799998634,3.168768,6.86786413192749,-0.0393623411655426,0.6701446771621704,nan,0.6650717258453369,0.0,0.045948147773742676,0.4627566933631897,11.424222946166992,0.0,0.0,nan,nan,0.0,0.0,0.3199331959088643,0.3157101273536682,3.4791666666666665,0.3199331959088643,0.02314223349094391,0.023092791438102722
34,0.3558008939999979,3.168768,6.915618419647217,0.011090586893260479,0.43590354919433594,nan,0.670261561870575,0.0,0.05213898420333862,0.512855052947998,10.975874900817871,0.0,0.0,nan,nan,0.0,0.0,0.3192548950513204,0.31423628330230713,3.0520833333333335,0.3192548950513204,0.02309207369883855,0.023022137582302094
35,0.355389673000019,3.168768,6.9180989265441895,0.04336719214916229,0.46460312604904175,nan,0.6708171367645264,0.0,0.05893241986632347,0.523673951625824,9.747594833374023,0.0,0.0,nan,nan,0.0,0.0,0.31889883677164715,0.31310606002807617,2.4609375,0.31889883677164715,0.02301669865846634,0.022942058742046356
36,0.35395963999999935,3.168768,6.792932987213135,0.053126346319913864,0.6120260953903198,nan,0.6593670845031738,0.0,0.06518983840942383,0.5090502500534058,8.41070556640625,0.0,0.0,nan,nan,0.0,0.0,0.3190935452779134,0.3128941059112549,2.0078125,0.3190935452779134,0.022980831563472748,0.0228441059589386
37,0.35474336699999753,3.168768,6.661212921142578,0.06006452441215515,0.9578683376312256,nan,0.6477919816970825,0.0,0.07017102092504501,0.4825843274593353,7.318599700927734,0.0,0.0,nan,nan,0.0,0.0,0.3201894760131836,0.3131200671195984,2.0416666666666665,0.3201894760131836,0.022974578042825062,0.022800028324127197
38,0.35785960100000125,3.168768,6.626036643981934,0.07868292927742004,1.1424579620361328,nan,0.6449849009513855,0.0,0.07292750477790833,0.4543115496635437,6.509927749633789,0.0,0.0,nan,nan,0.0,0.0,0.32186343272527057,0.31412434577941895,2.1354166666666665,0.32186343272527057,0.023008987307548523,0.022788971662521362
39,0.3600459820000026,3.168768,6.654376983642578,0.10440756380558014,1.0964336395263672,nan,0.6471571326255798,0.0,0.07306458055973053,0.44263800978660583,6.0699286460876465,0.0,0.0,nan,nan,0.0,0.0,0.32349292437235516,0.3153626620769501,2.0026041666666665,0.32349292437235516,0.023029856383800507,0.02272709459066391
40,0.3583472329999893,3.168768,6.665255069732666,0.12765437364578247,1.0538675785064697,nan,0.6484149098396301,0.0,0.07060965895652771,0.45546954870224,6.118096828460693,0.0,0.0,nan,nan,0.0,0.0,0.32468199729919434,0.31571564078330994,2.0130208333333335,0.32468199729919434,0.022968058784802754,0.02261960506439209
41,0.3587907639999912,3.168768,6.571115016937256,0.14268262684345245,1.0191653966903687,nan,0.638364315032959,0.0,0.06576959788799286,0.5224394202232361,6.829057693481445,0.0,0.0,nan,nan,0.0,0.0,0.32521146535873413,0.3160450756549835,2.5703125,0.32521146535873413,0.022914667924245197,0.022517263889312744
42,0.3557700089999969,3.168768,6.3180108070373535,0.14633207023143768,1.1564730405807495,nan,0.6118212938308716,0.0,0.05963098257780075,0.6292341947555542,8.216012001037598,0.0,0.0,nan,nan,0.0,0.0,0.325064738591512,0.3152928948402405,3.0208333333333335,0.325064738591512,0.022778468827406567,0.02246839553117752
43,0.3571462639999936,3.168768,5.918885707855225,0.1398996114730835,0.8854557275772095,nan,0.5706229209899902,0.0,0.0545274019241333,0.6424481868743896,10.551961898803711,0.0,0.0,nan,nan,0.0,0.0,0.32472139596939087,0.3152981996536255,3.2135416666666665,0.32472139596939087,0.022660369674364727,0.02243231236934662
44,0.35784518099998763,3.168768,5.631723880767822,0.12741126120090485,0.8534571528434753,nan,0.5389624834060669,0.0,0.052716657519340515,0.5899180173873901,13.854269027709961,0.0,0.0,nan,nan,0.0,0.0,0.32478179534276325,0.31575438380241394,3.1276041666666665,0.32478179534276325,0.022613858183224995,0.022379912436008453
45,0.35783386500000347,3.168768,5.5624895095825195,0.11087358742952347,0.8079304099082947,nan,0.5270652770996094,0.0,0.05490556359291077,0.5859838128089905,17.499114990234375,0.0,0.0,nan,nan,0.0,0.0,0.32468942801157635,0.3151381313800812,2.9739583333333335,0.32468942801157635,0.02258081982533137,0.022306978702545166
46,0.3561882070000024,3.168768,5.711448669433594,0.0926310271024704,0.6813024878501892,nan,0.5370383262634277,0.0,0.06125945597887039,0.6396511793136597,20.987838745117188,0.0,0.0,nan,nan,0.0,0.0,0.32376094659169513,0.31330224871635437,2.9322916666666665,0.32376094659169513,0.02254276971022288,0.022175781428813934
47,0.3574296360000062,3.168768,5.946162223815918,0.07866805791854858,0.7952701449394226,nan,0.5576059222221375,0.0,0.07171966880559921,0.739883303642273,23.544158935546875,0.0,0.0,nan,nan,0.0,0.0,0.32185200850168866,0.31067273020744324,2.7916666666666665,0.32185200850168866,0.022504615286986034,0.02203202247619629
48,0.35587904100000856,3.168768,6.155424118041992,0.0766095221042633,0.8260447978973389,nan,0.5763132572174072,0.0,0.08579160273075104,0.8344299793243408,24.641881942749023,0.0,0.0,nan,nan,0.0,0.0,0.3192758957544963,0.30776649713516235,2.6171875,0.3192758957544963,0.02256026615699132,0.021884247660636902
49,0.3571750909999878,3.168768,6.176884651184082,0.09115844964981079,0.8508663177490234,nan,0.5779918432235718,0.0,0.10279866307973862,0.8892245292663574,24.32086753845215,0.0,0.0,nan,nan,0.0,0.0,0.31671077013015747,0.30592042207717896,2.2838541666666665,0.31671077013015747,0.02269217123587926,0.02179848402738571
50,0.36313556299998595,3.168768,5.985513687133789,0.12487664818763733,0.6916316151618958,nan,0.5604497790336609,0.0,0.12096071243286133,0.8282046318054199,22.78455352783203,0.0,0.0,nan,nan,0.0,0.0,0.3149695595105489,0.30344587564468384,2.1432291666666665,0.3149695595105489,0.02278937151034673,0.02166096866130829
51,0.3659278770000185,3.168768,5.830827236175537,0.1731310486793518,0.7049574255943298,nan,0.544749915599823,0.0,0.1383223682641983,0.8006054162979126,20.806575775146484,0.0,0.0,nan,nan,0.0,0.0,0.3145474394162496,0.29217076301574707,2.2447916666666665,0.3145474394162496,0.022838056087493896,0.021465182304382324
52,0.36894766000000345,3.168768,5.866604804992676,0.22622153162956238,0.6275558471679688,nan,0.5446084141731262,0.0,0.15571217238903046,0.8925008177757263,19.1339111328125,0.0,0.0,nan,nan,0.0,0.0,0.31471121311187744,0.275968074798584,2.1822916666666665,0.31471121311187744,0.022753074765205383,0.021282680332660675
53,0.3679662979999989,3.168768,6.07712459564209,0.2770650386810303,0.7824900150299072,nan,0.5635976791381836,0.0,0.1760917752981186,1.1722753047943115,18.332805633544922,0.0,0.0,nan,nan,0.0,0.0,0.3136971592903137,0.25559672713279724,2.0520833333333335,0.3136971592903137,0.02264642467101415,0.02098836749792099
54,0.3724101740000094,3.168768,6.477166652679443,0.3231218159198761,0.8949453830718994,nan,0.6001359224319458,0.0,0.2034343183040619,1.7184247970581055,19.114948272705078,0.0,0.0,nan,nan,0.0,0.0,0.31022679805755615,0.23145121335983276,2.0885416666666665,0.31022679805755615,0.02252866079409917,0.02073008567094803
55,0.375047292000005,3.168768,7.125154972076416,0.33941465616226196,0.8249074816703796,nan,0.6602907180786133,0.0,0.24181464314460754,2.417956829071045,21.176244735717773,0.0,0.0,nan,nan,0.0,0.0,0.30393226941426593,0.21611104905605316,2.0078125,0.30393226941426593,0.02240385115146637,0.020506754517555237
56,0.37854181699998435,3.168768,7.9323296546936035,0.2588588297367096,1.0179246664047241,nan,0.7381521463394165,0.0,0.28887057304382324,2.5734753608703613,23.715261459350586,0.0,0.0,nan,nan,0.0,0.0,0.2978251576423645,0.21499291062355042,1.9583333333333333,0.2978251576423645,0.02229163299004237,0.020478248596191406
57,0.376795498000007,3.168768,8.617815971374512,0.24845629930496216,1.1308056116104126,nan,0.7998070120811462,0.0,0.348508358001709,3.5031185150146484,26.786169052124023,0.0,0.0,nan,nan,0.0,0.0,0.29054848353068036,0.21210739016532898,1.9557291666666667,0.29054848353068036,0.022178595264752705,0.020532473921775818
58,0.39669262500001423,3.168768,9.606544494628906,0.17568755149841309,1.061792016029358,nan,0.887118935585022,0.0,0.39338502287864685,3.186328887939453,29.374380111694336,2.0,0.0,nan,nan,0.0,2.0,0.2859012683232625,0.21098396182060242,1.7786458333333333,0.2859012683232625,0.022244570155938465,0.02060743421316147
59,0.36693973500001675,3.168768,8.066238403320312,0.16074003279209137,0.5507087111473083,nan,0.7364954948425293,0.0,0.32007527351379395,2.5919604301452637,27.241897583007812,4.0,0.0,nan,nan,0.0,4.0,0.29532599449157715,0.22638246417045593,1.5755208333333333,0.29532599449157715,0.022438200811545055,0.020624443888664246
60,0.3687659470000142,3.168768,6.1249284744262695,0.16412699222564697,0.47940441966056824,nan,0.5589191317558289,0.0,0.2304602861404419,1.989961862564087,22.310123443603516,2.0,0.0,nan,nan,0.0,2.0,0.3059402108192444,0.2386210858821869,1.8828125,0.3059402108192444,0.02232014884551366,0.020620718598365784
61,0.3745908260000306,3.168768,5.081833839416504,0.17498256266117096,0.7585400342941284,nan,0.46705615520477295,0.0,0.16046854853630066,1.517721176147461,16.474136352539062,2.0,0.0,nan,nan,0.0,2.0,0.3150002161661784,0.2431824654340744,1.7526041666666667,0.3150002161661784,0.022324586908022564,0.020620882511138916
62,0.38007512600000837,3.16928,4.833624362945557,0.20079708099365234,1.0184324979782104,nan,0.44477224349975586,0.0,0.17272233963012695,1.833906650543213,13.86224365234375,0.0,0.0,nan,nan,0.0,0.0,0.3133185903231303,0.24434828758239746,1.8411458333333333,0.3133185903231303,0.022150541345278423,0.02062295749783516
63,0.38199672700000065,3.16928,4.682979106903076,0.18090860545635223,0.5937557220458984,nan,0.4322321116924286,0.0,0.17274880409240723,1.9702951908111572,12.02839183807373,1.0,0.0,nan,nan,0.0,1.0,0.31138916810353595,0.23644578456878662,1.8541666666666667,0.31138916810353595,0.022192907830079395,0.020603880286216736
64,0.3819009589999496,3.16928,4.6051740646362305,0.1162756085395813,0.8103117346763611,nan,0.4258041977882385,0.0,0.1701953113079071,1.9216455221176147,10.578883171081543,0.0,0.0,nan,nan,0.0,0.0,0.31228427092234295,0.2383216917514801,1.9765625,0.31228427092234295,0.02215367058912913,0.02062894031405449
65,0.37507867400000805,3.16928,4.832009315490723,0.12418153136968613,0.4137479364871979,nan,0.4476202428340912,0.0,0.1564047485589981,1.9685842990875244,10.647663116455078,1.0,0.0,nan,nan,0.0,1.0,0.31747591495513916,0.23869483172893524,1.953125,0.31747591495513916,0.022279908259709675,0.02063950151205063
66,0.3855928110000377,3.16928,4.825016498565674,0.14545801281929016,0.6274820566177368,nan,0.44738632440567017,0.0,0.1683627814054489,2.0957703590393066,11.849437713623047,0.0,0.0,nan,nan,0.0,0.0,0.31912414232889813,0.24199755489826202,1.9036458333333333,0.31912414232889813,0.022175530592600506,0.020646031945943832
67,0.3713766230000033,3.16928,4.49780797958374,0.1514085829257965,0.4623185098171234,nan,0.4156506061553955,0.0,0.149015873670578,2.1357946395874023,14.044771194458008,1.0,0.0,nan,nan,0.0,1.0,0.32495105266571045,0.24110756814479828,2.0885416666666665,0.32495105266571045,0.022277841965357464,0.020653821527957916
68,0.3820762770000101,3.16928,4.5261030197143555,0.1503855586051941,0.6318069100379944,nan,0.41500839591026306,0.0,0.17570286989212036,2.6032440662384033,16.076292037963867,0.0,0.0,nan,nan,0.0,0.0,0.32354994614919025,0.23879683017730713,2.1354166666666665,0.32354994614919025,0.022129632532596588,0.020665913820266724
69,0.38859607199998436,3.16928,4.651370048522949,0.15291866660118103,0.5600270628929138,nan,0.4236663281917572,0.0,0.2131752073764801,3.081639051437378,17.234983444213867,0.0,0.0,nan,nan,0.0,0.0,0.32018808523813885,0.234125554561615,2.0911458333333335,0.32018808523813885,0.022051788866519928,0.02068745344877243
70,0.3747377420000362,3.16928,4.090410232543945,0.14681729674339294,0.31107470393180847,nan,0.3696717619895935,0.0,0.17031431198120117,3.1773648262023926,18.347654342651367,2.0,0.0,nan,nan,0.0,2.0,0.32646997769673664,0.23386423289775848,2.15625,0.32646997769673664,0.0223835955063502,0.020723745226860046
71,0.3709333410000113,3.16928,4.299382209777832,0.12159595638513565,0.34585174918174744,nan,0.39146316051483154,0.0,0.17160651087760925,3.1348462104797363,18.238821029663086,1.0,0.0,nan,nan,0.0,1.0,0.3298184871673584,0.23780189454555511,2.0572916666666665,0.3298184871673584,0.022508713106314342,0.02090444415807724
72,0.3744665780000105,3.16928,4.167727470397949,0.040011562407016754,0.7331581711769104,nan,0.3785805106163025,0.0,0.19846507906913757,2.965698003768921,16.939861297607422,0.0,0.0,nan,nan,0.0,0.0,0.3323189417521159,0.23650649189949036,1.90625,0.3323189417521159,0.022445390621821087,0.020850282162427902
73,0.3799440509999954,3.16928,4.171969413757324,0.009611343033611774,0.7098711133003235,nan,0.3782481849193573,0.0,0.1829695701599121,1.9853870868682861,16.239049911499023,3.0,0.0,nan,nan,0.0,3.0,0.34039123853047687,0.24324364960193634,1.8411458333333333,0.34039123853047687,0.02266748497883479,0.020885027945041656
74,0.36300055100002737,3.16928,3.72912335395813,-0.026326235383749008,1.0324575901031494,nan,0.3468835949897766,0.0,0.10094895213842392,1.3281817436218262,15.982988357543945,0.0,0.0,nan,nan,0.0,0.0,0.35156571865081787,0.3285830020904541,1.8828125,0.35156571865081787,0.022917672991752625,0.02214309573173523
75,0.3642600150000135,3.16928,3.349830389022827,-0.06055574491620064,0.8289492130279541,nan,0.30893242359161377,0.0,0.11667674779891968,1.1540675163269043,14.95563793182373,0.0,0.0,nan,nan,0.0,0.0,0.35329612096150714,0.32105493545532227,1.9869791666666667,0.35329612096150714,0.02278563876946767,0.022086583077907562
76,0.3690376540000102,3.16928,3.091360092163086,-0.09086141735315323,0.8010042309761047,nan,0.2815244197845459,0.0,0.1357612907886505,1.3177428245544434,14.50843334197998,0.0,0.0,nan,nan,0.0,0.0,0.3531741301218669,0.31097611784935,2.125,0.3531741301218669,0.02275114009777705,0.02205239236354828
77,0.36735636800000293,3.16928,2.9008824825286865,-0.11559179425239563,0.7387388944625854,nan,0.25996917486190796,0.0,0.15780827403068542,1.4382470846176147,14.72070598602295,0.0,0.0,nan,nan,0.0,0.0,0.35185420513153076,0.2992071509361267,2.28125,0.35185420513153076,0.022745616734027863,0.02192191407084465
78,0.37108017999997855,3.16928,2.734966278076172,-0.13771115243434906,0.41929030418395996,nan,0.23931173980236053,0.0,0.17126059532165527,1.4249193668365479,15.250198364257812,1.0,0.0,nan,nan,0.0,1.0,0.35036325454711914,0.28938257694244385,2.0885416666666665,0.35036325454711914,0.022837164501349132,0.02182105928659439
79,0.3705772889999821,3.16928,2.470366954803467,-0.15335030853748322,0.24775539338588715,nan,0.21409425139427185,0.0,0.14454145729541779,1.3102991580963135,15.413894653320312,1.0,0.0,nan,nan,0.0,1.0,0.3506816228230794,0.29556605219841003,2.3619791666666665,0.3506816228230794,0.022924234469731648,0.021955184638500214
80,0.37916012599998794,3.16928,2.321314811706543,-0.13767296075820923,0.2606204152107239,nan,0.2054557055234909,0.0,0.1114596575498581,1.0986485481262207,15.319064140319824,1.0,0.0,nan,nan,0.0,1.0,0.3516124486923218,0.27946382761001587,2.4348958333333335,0.3516124486923218,0.023003004491329193,0.021829772740602493
81,0.3697861249999619,3.16928,2.4016942977905273,-0.13898804783821106,0.2481769323348999,nan,0.21261340379714966,0.0,0.10557891428470612,1.1568354368209839,15.072164535522461,1.0,0.0,nan,nan,0.0,1.0,0.3523882230122884,0.2682042717933655,2.4270833333333335,0.3523882230122884,0.023044270773728687,0.02176830917596817
82,0.37212343799996006,3.16928,2.5547335147857666,-0.13916930556297302,0.35763755440711975,nan,0.22913679480552673,0.0,0.10355822741985321,1.2019623517990112,14.47053050994873,0.0,0.0,nan,nan,0.0,0.0,0.35282742977142334,0.29881638288497925,2.4296875,0.35282742977142334,0.02302318811416626,0.02246028184890747
83,0.3712749430000031,3.16928,2.605710506439209,-0.101503387093544,0.26483944058418274,nan,0.23446929454803467,0.0,0.09070125222206116,1.1975986957550049,13.59615707397461,1.0,0.0,nan,nan,0.0,1.0,0.3528175751368205,0.29466021060943604,2.4505208333333335,0.3528175751368205,0.023044399917125702,0.02246573567390442
84,0.3745940869999913,3.17184,2.8031728267669678,-0.05383218824863434,0.26887083053588867,nan,0.25653916597366333,0.0,0.07941435277462006,1.1439647674560547,12.414360046386719,1.0,0.0,nan,nan,0.0,1.0,0.35284419854482013,0.2921895980834961,2.5494791666666665,0.35284419854482013,0.023013420403003693,0.022294610738754272
85,0.36640166999995927,3.17184,3.043827772140503,0.00402687955647707,0.35473549365997314,nan,0.28063511848449707,0.0,0.06681083142757416,1.0241026878356934,11.213946342468262,1.0,0.0,nan,nan,0.0,1.0,0.3536742130915324,0.29058781266212463,2.6666666666666665,0.3536742130915324,0.022967800498008728,0.022319667041301727
