iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts
0,2.4555446750018746,96.472576,7.257053852081299,0.009214832447469234,0.02770809456706047,1.525390625,0.6995929479598999,0.007844731211662292,8664.0,0.0
1,1.0740503199995146,97.100288,7.466034412384033,0.027177156880497932,0.030070997774600983,1.5185546875,0.7139511108398438,0.013255883008241653,8625.0,0.0
2,1.074861676999717,97.100288,7.664546489715576,0.04859882965683937,0.03352714329957962,1.349609375,0.724953830242157,0.01892777532339096,8841.0,0.0
3,1.123121718999755,97.100288,7.854135990142822,0.07380406558513641,0.035378746688365936,1.32421875,0.7422733306884766,0.025298722088336945,8645.0,0.0
4,1.1234430719996453,97.100288,8.504472732543945,0.10661894828081131,0.04203004390001297,1.28125,0.7952854037284851,0.038487013429403305,8660.0,0.0
5,1.1252992720037582,97.100288,9.269441604614258,0.13896478712558746,0.044897761195898056,1.267578125,0.860876202583313,0.053270578384399414,8664.0,0.0
6,1.10227075900184,97.100288,10.001599311828613,0.13810516893863678,0.03115731291472912,1.0947265625,0.9228328466415405,0.06474488973617554,8876.0,0.0
7,1.0859522889950313,97.100288,10.471960067749023,0.10070391744375229,0.053319208323955536,1.0615234375,0.9712899923324585,0.06985913962125778,8666.0,0.0
8,1.0762828799997806,97.100288,10.242652893066406,0.08211398124694824,0.08021833002567291,1.0009765625,0.9493089914321899,0.06871270388364792,8684.0,0.0
9,1.0680874410027172,97.100288,8.873634338378906,0.04227719455957413,0.08137451857328415,0.9638671875,0.8245323896408081,0.052348338067531586,8659.0,0.0
10,1.1180053890057025,97.100288,8.126459121704102,0.02367870695888996,0.07298582792282104,0.8583984375,0.7547683119773865,0.038400303572416306,8849.0,0.0
11,1.0995817829971202,97.100288,7.904634952545166,-0.0016687989700585604,0.0647156834602356,0.8408203125,0.742618203163147,0.03665245324373245,8651.0,0.0
12,1.0801617359975353,97.100288,7.857021331787109,0.030643818899989128,0.04330858215689659,0.8359375,0.7354137301445007,0.04276041314005852,8633.0,0.0
13,1.082203791003849,97.100288,7.782801151275635,0.056579627096652985,0.03736283630132675,0.8330078125,0.7252196073532104,0.048589617013931274,8653.0,0.0
14,1.0950824760002433,97.100288,7.783136367797852,0.053898848593235016,0.05967681109905243,0.7509765625,0.7202889323234558,0.04912101477384567,8878.0,0.0
15,1.092076200999145,97.100288,7.624661922454834,0.040610138326883316,0.05585666745901108,0.7109375,0.7107760310173035,0.050682321190834045,8672.0,0.0
16,1.0956262909967336,97.100288,7.657892227172852,0.04924463853240013,0.057972587645053864,0.69921875,0.7140123248100281,0.05202394723892212,8639.0,0.0
17,1.0759191640026984,97.100288,7.76121711730957,0.061208732426166534,0.054198555648326874,0.6630859375,0.7222518920898438,0.05530990660190582,8660.0,0.0
18,1.0781982150001568,97.1008,7.925010681152344,0.06958116590976715,0.051313165575265884,0.6005859375,0.7276651263237,0.06088586896657944,8863.0,0.0
19,1.084799442003714,97.1008,7.592988967895508,0.060838162899017334,0.038370609283447266,0.5947265625,0.7077345252037048,0.05343350023031235,8638.0,0.0
20,1.0801531739998609,97.1008,7.5257792472839355,0.05865698307752609,0.038163796067237854,0.5625,0.7017430067062378,0.04858934134244919,8689.0,0.0
21,1.0693713410000782,97.1008,7.438515663146973,0.05699963495135307,0.04776281863451004,0.55859375,0.6952054500579834,0.04144129529595375,8666.0,0.0
22,1.0790345709974645,97.1008,7.429812908172607,0.058363620191812515,0.05071088671684265,0.5478515625,0.6940212249755859,0.041363514959812164,8652.0,0.0
23,1.1034712309992756,97.1008,7.273666858673096,0.03671719878911972,0.043247148394584656,0.5400390625,0.6824458837509155,0.037442646920681,8858.0,0.0
24,1.0857152520038653,97.1008,7.326213836669922,0.03984971344470978,0.039868537336587906,0.5380859375,0.6878827810287476,0.03909372538328171,8634.0,0.0
25,1.0864575779996812,97.1008,7.456625461578369,0.05230780690908432,0.04571855068206787,0.5078125,0.6969510912895203,0.043532516807317734,8659.0,0.0
26,1.0735828230026527,97.1008,7.686374664306641,0.06030246987938881,0.048431046307086945,0.5048828125,0.7167569994926453,0.04728569835424423,8635.0,0.0
27,1.0848535959958099,97.1008,7.673135757446289,0.05190814658999443,0.04615533724427223,0.486328125,0.7115170359611511,0.05437317118048668,8854.0,0.0
28,1.0705422679966432,97.1008,7.597195625305176,0.041649557650089264,0.03830752521753311,0.4658203125,0.7079682350158691,0.049781545996665955,8679.0,0.0
29,1.0916208859998733,97.1008,7.643435001373291,0.0387001633644104,0.05105867236852646,0.46484375,0.7128876447677612,0.048674073070287704,8664.0,0.0
30,1.0793967229983537,97.1008,7.670923233032227,0.041987016797065735,0.0539177767932415,0.439453125,0.7165307998657227,0.04145050793886185,8688.0,0.0
31,1.0863813270043465,97.1008,7.382229804992676,0.028028011322021484,0.04283352941274643,0.4384765625,0.6901612281799316,0.034735191613435745,8840.0,0.0
32,1.0706577590026427,97.1008,7.349236011505127,0.026525869965553284,0.04503652825951576,0.43359375,0.6879746317863464,0.03695089370012283,8632.0,0.0
33,1.0819539810036076,97.1008,7.610657215118408,0.030925625935196877,0.04219186305999756,0.4296875,0.7127307653427124,0.03821196407079697,8660.0,0.0
34,1.0855382930021733,97.1008,7.899050235748291,0.03928825631737709,0.031488217413425446,0.427734375,0.7362769842147827,0.04356124997138977,8634.0,0.0
35,1.0727201249974314,97.1008,7.803053855895996,0.044565506279468536,0.036491475999355316,0.42578125,0.7192933559417725,0.05130714923143387,8837.0,0.0
36,1.0825594830021146,97.1008,7.4051947593688965,0.03289119154214859,0.033476125448942184,0.404296875,0.6856842041015625,0.045995935797691345,8717.0,0.0
37,1.0789958700042916,97.1008,7.469587802886963,0.030973205342888832,0.03096814826130867,0.3994140625,0.6933602094650269,0.04339166730642319,8638.0,0.0
38,1.103556842004764,97.1008,7.840338230133057,0.03451206535100937,0.026309926062822342,0.3984375,0.7270281314849854,0.04654725641012192,8663.0,0.0
39,1.1104827870003646,97.1008,7.879694938659668,0.028011687099933624,0.03903638571500778,0.376953125,0.7287663817405701,0.042583368718624115,8859.0,0.0
40,1.0837042089988245,97.1008,7.599279880523682,0.014284573495388031,0.03550436720252037,0.375,0.7065262794494629,0.03890829533338547,8657.0,0.0
41,1.098556220997125,97.1008,7.792227268218994,0.017395328730344772,0.031785424798727036,0.373046875,0.725752055644989,0.03885894641280174,8634.0,0.0
42,1.0869032330010668,97.1008,8.262393951416016,0.031533677130937576,0.040749672800302505,0.37109375,0.7678866386413574,0.043577857315540314,8634.0,0.0
43,1.0998456519955653,97.1008,8.321232795715332,0.039082594215869904,0.022359712049365044,0.3701171875,0.7652532458305359,0.048971112817525864,8887.0,0.0
44,1.0949716570030432,97.1008,7.378357410430908,0.02040323242545128,0.038056571036577225,0.3671875,0.6835079193115234,0.039068128913640976,8671.0,0.0
45,1.0972242660063785,97.1008,7.65844202041626,0.025294257327914238,0.02598065324127674,0.3642578125,0.7100356817245483,0.04004041105508804,8649.0,0.0
46,1.1017029239956173,97.1008,7.799330711364746,0.024623800069093704,0.02455676905810833,0.3583984375,0.7258161306381226,0.03820895776152611,8646.0,0.0
47,1.1062825980043272,97.1008,8.088831901550293,0.025346508249640465,0.021888412535190582,0.3388671875,0.7460646629333496,0.041659168899059296,8863.0,0.0
48,1.103534292000404,97.1008,7.460379600524902,0.01592157408595085,0.03650802746415138,0.3349609375,0.6947965621948242,0.0344751700758934,8663.0,0.0
49,1.100345931998163,97.1008,7.705142974853516,0.0196792334318161,0.02298336662352085,0.3330078125,0.7185100317001343,0.036044806241989136,8635.0,0.0
50,1.0943450199993094,97.1008,8.119521141052246,0.025678426027297974,0.027593964710831642,0.330078125,0.7544583082199097,0.04390329867601395,8630.0,0.0
51,1.0896868769996217,97.1008,8.245341300964355,0.02299387753009796,0.04088474437594414,0.3251953125,0.7583721876144409,0.044955916702747345,8933.0,0.0
52,1.1045590119974804,97.1008,7.526268482208252,0.010290220379829407,0.022537749260663986,0.3212890625,0.7024993896484375,0.034663718193769455,8643.0,0.0
53,1.1224741889964207,97.1008,7.771944522857666,0.01738324575126171,0.034970473498106,0.318359375,0.7253583669662476,0.03603420779109001,8668.0,0.0
54,1.1036187569989124,97.1008,7.995972633361816,0.03009599633514881,0.02666705660521984,0.314453125,0.7476358413696289,0.03722541034221649,8632.0,0.0
55,1.1023184009973193,97.1008,8.240758895874023,0.03537791222333908,0.018923437222838402,0.3115234375,0.7663142085075378,0.04023093730211258,8756.0,0.0
56,1.0916372290012077,97.1008,7.390230655670166,0.0166088305413723,0.022779112681746483,0.306640625,0.690204381942749,0.03474409133195877,8775.0,0.0
57,1.1078037030019914,97.1008,7.5830912590026855,0.0177125446498394,0.018176518380641937,0.302734375,0.7065994143486023,0.03824669122695923,8639.0,0.0
58,1.1120271789986873,97.1008,7.957016468048096,0.02359139360487461,0.018467657268047333,0.2978515625,0.7389509677886963,0.04356534406542778,8687.0,0.0
59,1.0933536140000797,97.1008,7.830268383026123,0.022963589057326317,0.02086961828172207,0.296875,0.7285920977592468,0.03822571784257889,8677.0,0.0
60,1.101618477005104,97.1008,7.440229892730713,0.016500461846590042,0.023708293214440346,0.291015625,0.6927425861358643,0.0353127047419548,8841.0,0.0
61,1.0795718519948423,97.1008,7.525277137756348,0.02055496908724308,0.01899348571896553,0.287109375,0.7038105726242065,0.032926835119724274,8672.0,0.0
62,1.1224825600002077,97.1008,7.914639472961426,0.02573905885219574,0.021414289250969887,0.2861328125,0.739956259727478,0.03592956066131592,8649.0,0.0
63,1.1003038740018383,97.1008,8.136090278625488,0.027215633541345596,0.03311717137694359,0.2841796875,0.7608151435852051,0.03602339327335358,8661.0,0.0
64,1.1062401830058661,97.1008,7.630954265594482,0.0144122876226902,0.01747666858136654,0.283203125,0.7114052176475525,0.035301461815834045,8843.0,0.0
65,1.1162627060039085,97.1008,7.588282585144043,0.010963069275021553,0.03036137856543064,0.2802734375,0.7056735754013062,0.039949797093868256,8639.0,0.0
66,1.0926472140054102,97.1008,7.793292045593262,0.014086919836699963,0.030906779691576958,0.2783203125,0.723203182220459,0.04063224792480469,8718.0,0.0
67,1.11212319599872,97.1008,7.725187301635742,0.016492316499352455,0.015463617630302906,0.2763671875,0.7209140658378601,0.03494248539209366,8640.0,0.0
68,1.098047253995901,97.1008,7.528299808502197,0.01327112689614296,0.021309485659003258,0.2744140625,0.698434054851532,0.03539639338850975,8871.0,0.0
69,1.1130675129970768,97.1008,7.311617374420166,0.01243263203650713,0.029592817649245262,0.26953125,0.6826968193054199,0.03291739895939827,8633.0,0.0
70,1.1367059759941185,97.1008,7.6734538078308105,0.017934618517756462,0.024469707161188126,0.267578125,0.7160390615463257,0.03466763719916344,8677.0,0.0
71,1.1236717639985727,97.1008,7.7203755378723145,0.024546556174755096,0.014880960807204247,0.265625,0.7209050059318542,0.033294063061475754,8642.0,0.0
72,1.1088850040032412,97.1008,7.762011528015137,0.022384770214557648,0.0286383219063282,0.2646484375,0.7200929522514343,0.037126295268535614,8841.0,0.0
73,1.119508023999515,97.1008,7.632514476776123,0.01816328428685665,0.03147028386592865,0.2607421875,0.7086243629455566,0.040984734892845154,8677.0,0.0
74,1.1305256749983528,97.1008,7.48268985748291,0.01853683590888977,0.013528558425605297,0.259765625,0.6974465250968933,0.03493652865290642,8684.0,0.0
75,1.1124241130019072,97.1008,7.706769943237305,0.022052809596061707,0.03122689016163349,0.2578125,0.7193670272827148,0.0356244295835495,8643.0,0.0
76,1.1150339609957882,97.1008,7.715406894683838,0.019700635224580765,0.03932754322886467,0.2548828125,0.7175010442733765,0.03383878618478775,8874.0,0.0
77,1.0953184430036345,97.1008,7.519166469573975,0.01300183217972517,0.016442498192191124,0.2529296875,0.7042409777641296,0.0324985645711422,8652.0,0.0
78,1.0968211389990756,97.1008,7.521676063537598,0.013412052765488625,0.029011206701397896,0.2509765625,0.7043702602386475,0.030967608094215393,8662.0,0.0
79,1.0984982090012636,97.1008,7.937083721160889,0.021093901246786118,0.033364009112119675,0.2490234375,0.7439372539520264,0.0325094573199749,8640.0,0.0
80,1.1095159649994457,97.1008,7.853318691253662,0.027457289397716522,0.02083374187350273,0.2490234375,0.7270007133483887,0.039007555693387985,8842.0,0.0
81,1.108658983001078,97.1008,7.23610258102417,0.017588209360837936,0.021594824269413948,0.2470703125,0.6726090312004089,0.03737608715891838,8686.0,0.0
82,1.1076716479947208,97.1008,7.189312934875488,0.01682920753955841,0.02973826602101326,0.2451171875,0.6722569465637207,0.030247487127780914,8679.0,0.0
83,1.0931615170047735,97.1008,7.362546443939209,0.024285953491926193,0.030540719628334045,0.2451171875,0.6864432096481323,0.03310021385550499,8661.0,0.0
84,1.0949760419971426,97.1008,7.5460991859436035,0.02416614070534706,0.012814300134778023,0.2451171875,0.6987358331680298,0.03437346592545509,8839.0,0.0
85,1.1455969569942681,97.1008,7.215941429138184,0.015360619872808456,0.02704138681292534,0.2431640625,0.6735004186630249,0.03297216445207596,8667.0,0.0
86,1.2266180459992029,97.1008,7.295932769775391,0.01924591138958931,0.04052257537841797,0.2421875,0.6830937266349792,0.030443070456385612,8651.0,0.0
87,1.1925090220029233,97.1008,7.713951587677002,0.030223149806261063,0.016892874613404274,0.2412109375,0.720765233039856,0.0354643315076828,8631.0,0.0
88,1.1624645739939297,97.1008,8.148862838745117,0.037972591817379,0.029180753976106644,0.240234375,0.7516375780105591,0.04381876438856125,8855.0,0.0
89,1.1315486969979247,97.1008,7.3769097328186035,0.018135424703359604,0.03673198074102402,0.240234375,0.689264714717865,0.0339062362909317,8707.0,0.0
90,1.11727518299449,97.1008,7.453198432922363,0.02018860913813114,0.018535101786255836,0.2373046875,0.697356641292572,0.03231745585799217,8645.0,0.0
91,1.101589188001526,97.1008,7.70429801940918,0.02653702348470688,0.015440216287970543,0.236328125,0.7217695116996765,0.032287899404764175,8664.0,0.0
92,1.1058163690031506,97.1008,8.035226821899414,0.03560556843876839,0.027316657826304436,0.236328125,0.7480043768882751,0.036017127335071564,8730.0,0.0
93,1.1071165150060551,97.1008,7.272451877593994,0.021450955420732498,0.029295088723301888,0.2333984375,0.680211067199707,0.030466802418231964,8788.0,0.0
94,1.1183812390008825,97.1008,7.292017459869385,0.026116961613297462,0.019595861434936523,0.232421875,0.6826945543289185,0.03069823607802391,8645.0,0.0
95,1.122638676999486,97.1008,7.642460346221924,0.037181273102760315,0.02558261901140213,0.232421875,0.7132835388183594,0.03695386275649071,8632.0,0.0
96,1.1631870860001072,97.1008,7.839620113372803,0.04028145968914032,0.039543189108371735,0.23046875,0.7271716594696045,0.04118170589208603,8699.0,0.0
97,1.1678531049983576,97.1008,7.3219404220581055,0.018127691000699997,0.02103406935930252,0.23046875,0.6843622922897339,0.031053591519594193,8860.0,0.0
98,1.1277588779994403,97.1008,7.44694709777832,0.014442273415625095,0.0263909213244915,0.2294921875,0.6969382166862488,0.03153146430850029,8673.0,0.0
99,1.1497494430004735,97.1008,7.531779766082764,0.022851906716823578,0.029629455879330635,0.2265625,0.7065023183822632,0.030144711956381798,8637.0,0.0
100,1.1401101110022864,97.1008,7.7750959396362305,0.033857837319374084,0.02721218764781952,0.2265625,0.7268697619438171,0.034147582948207855,8654.0,0.0
101,1.1533237570038182,97.1008,7.279651165008545,0.02562386356294155,0.017223168164491653,0.2255859375,0.6802009344100952,0.029827913269400597,8864.0,0.0
102,1.1660987409995869,97.1008,7.155802249908447,0.023992028087377548,0.021098624914884567,0.2255859375,0.6685664057731628,0.03218066692352295,8641.0,0.0
103,1.160171593000996,97.1008,7.467149257659912,0.03136936575174332,0.03023507446050644,0.224609375,0.6942270994186401,0.03936021029949188,8664.0,0.0
104,1.1507323170008021,97.1008,7.470798969268799,0.028881076723337173,0.024130797013640404,0.2236328125,0.6957699656486511,0.03567235916852951,8690.0,0.0
105,1.1603441440020106,97.1008,7.124688625335693,0.020384078845381737,0.01287771761417389,0.2236328125,0.6628861427307129,0.03141000494360924,8841.0,0.0
106,1.1522109229990747,97.1008,6.890279293060303,0.016701767221093178,0.033825360238552094,0.2236328125,0.6430400609970093,0.029597267508506775,8671.0,0.0
107,1.1613237060009851,97.1008,7.100752353668213,0.025359980762004852,0.03332871198654175,0.2236328125,0.6622531414031982,0.03160903975367546,8650.0,0.0
108,1.1663745510013541,97.1008,7.301129341125488,0.030184712260961533,0.02150430902838707,0.22265625,0.6817471385002136,0.031461842358112335,8658.0,0.0
109,1.149610827997094,97.1008,7.258359909057617,0.026665009558200836,0.026588821783661842,0.22265625,0.675515353679657,0.031452760100364685,8835.0,0.0
110,1.1456129910002346,97.1008,7.108798503875732,0.02296232432126999,0.03764666989445686,0.2216796875,0.6626195311546326,0.03424509987235069,8637.0,0.0
111,1.153562608997163,97.1008,7.3140997886657715,0.02814016304910183,0.02416010946035385,0.2177734375,0.6799497604370117,0.037484534084796906,8689.0,0.0
112,1.1938347030009027,97.1008,7.301679611206055,0.028684983029961586,0.011634423397481441,0.2177734375,0.6817509531974792,0.0316908061504364,8673.0,0.0
113,1.1421792350010946,97.1008,7.31815242767334,0.03001897968351841,0.030773138627409935,0.21484375,0.6787693500518799,0.032562147825956345,8865.0,0.0
114,1.1444899269990856,97.1008,7.052793025970459,0.01896657422184944,0.04147404432296753,0.2138671875,0.6611676216125488,0.02743883989751339,8640.0,0.0
115,1.1611330900050234,97.1008,7.289869785308838,0.03078748844563961,0.026464661583304405,0.2138671875,0.6819027662277222,0.030302047729492188,8656.0,0.0
116,1.1799804979964392,97.1008,7.409622669219971,0.03818929195404053,0.021527865901589394,0.2138671875,0.6937105059623718,0.029699986800551414,8659.0,0.0
117,1.1481485760014039,97.1008,7.500999450683594,0.0369274765253067,0.04300976172089577,0.2119140625,0.6954865455627441,0.03385896980762482,8836.0,0.0
