iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
11,1.1803789280000387,121.225728,76.1407699584961,1.9225448369979858,8.355146408081055,2.47607421875,7.049544334411621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.443452517191569,-1.8406763076782227,0.206787109375,-1.5077195167541504,-1.7837149302164714,-2.216623544692993
12,1.1907155460000354,121.225728,93.78397369384766,2.167595148086548,9.76684284210205,2.47607421875,8.680352210998535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7224582036336262,-2.1664535999298096,0.20294189453125,-1.7867385546366374,-2.0569356282552085,-2.486172914505005
13,1.2069390869999665,121.225728,114.98201751708984,2.4239401817321777,11.64453125,2.47607421875,10.656192779541016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.02176570892334,-2.518087863922119,0.19199625651041666,-2.0859986941019693,-2.3476508458455405,-2.8277878761291504
14,1.1976729439999758,121.225728,140.5635986328125,2.6962575912475586,17.36779022216797,2.47607421875,13.047152519226074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.341404596964518,-2.894897699356079,0.18558756510416666,-2.40558656056722,-2.655596892038981,-3.1980350017547607
15,1.2071145630000046,121.225728,171.35159301757812,2.9891085624694824,20.218809127807617,2.47607421875,15.905909538269043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6814053853352866,-3.296175003051758,0.1817626953125,-2.7455568313598633,-2.9822746912638345,-3.59121036529541
16,1.221713416,121.225728,207.80288696289062,3.3112499713897705,24.611244201660156,2.47607421875,19.31448745727539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0416301091512046,-3.721068859100342,0.18107096354166666,-3.1057558059692383,-3.335076332092285,-4.007092475891113
17,1.271344407000015,121.225728,251.47186279296875,3.6749014854431152,32.02234649658203,2.47607421875,23.406768798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4219754536946616,-4.167189121246338,0.17616780598958334,-3.4860665003458657,-3.7208827336629233,-4.446025848388672
18,1.2073500630000353,122.470912,303.9728698730469,4.084936141967773,32.55168533325195,2.47607421875,28.342708587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.822382609049479,-4.6322197914123535,0.16510009765625,-3.8864965438842773,-4.13300895690918,-4.908417224884033
19,1.206574125999964,122.470912,365.9117431640625,4.534730911254883,33.31953430175781,2.47607421875,34.231327056884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.243025143941243,-5.115169525146484,0.15128580729166666,-4.307173093159993,-4.568692207336426,-5.394296169281006
20,1.2189880399999993,122.470912,437.0484619140625,5.007904052734375,22.437103271484375,2.47607421875,41.018089294433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.683978080749512,-5.616314888000488,0.14310709635416666,-4.7481428782145185,-5.024309794108073,-5.903284072875977
21,1.2233060129999558,122.470912,515.5669555664062,5.488520622253418,14.914372444152832,2.47607421875,48.46934127807617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.145287831624349,-6.13687801361084,0.14174397786458334,-5.20946470896403,-5.495400746663411,-6.43477725982666
22,1.1960350169999856,122.470912,598.3070678710938,5.9577741622924805,7.3123884201049805,2.47607421875,56.255210876464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.626938501993815,-6.678625106811523,0.15165201822916666,-5.691143035888672,-5.980627059936523,-6.988091468811035
23,1.1877672659999803,122.470912,682.0997924804688,6.40254020690918,8.190229415893555,2.47607421875,64.07659912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.129108428955078,-7.243758201599121,0.15570068359375,-6.193370183308919,-6.48182487487793,-7.60877799987793
24,1.1925029139999879,122.470912,765.6356201171875,6.809601783752441,8.745261192321777,2.47607421875,71.8407211303711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.651817957560222,-7.8347859382629395,0.15207926432291666,-6.7160390218098955,-7.003698984781901,-8.208914756774902
25,1.1974265239999795,122.470912,850.47705078125,7.184393882751465,11.74721908569336,2.47607421875,79.63099670410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.194966634114583,-8.452339172363281,0.151123046875,-7.25918706258138,-7.543802897135417,-8.852105140686035
26,1.2103208109999741,122.470912,936.5094604492188,7.538230895996094,16.480113983154297,2.47607421875,87.6557846069336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.758547465006511,-9.096207618713379,0.14996337890625,-7.82275390625,-8.101943333943685,-9.522082328796387
27,1.219590252000046,122.470912,1028.2545166015625,7.891988754272461,10.465229034423828,2.47607421875,96.20638275146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.34255345662435,-9.766143798828125,0.14597574869791666,-8.406738917032877,-8.680348714192709,-10.176688194274902
28,1.2457285760000332,122.470912,1131.182861328125,8.272075653076172,6.427856922149658,2.47607421875,105.53254699707031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.946980158487955,-10.461372375488281,0.14697265625,-9.011127471923828,-9.279982248942057,-10.778045654296875
29,1.2385472689999801,122.470912,1241.6317138671875,8.679152488708496,11.624889373779297,2.47607421875,115.67513275146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.571588516235352,-11.180527687072754,0.14925130208333334,-9.635729471842447,-9.899293899536133,-11.470437049865723
