iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_fq,loss_fres,foot_res_abs_mean,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
26,0.9705774519999864,64.652288,2.7545368671417236,0.026084167882800102,0.5913364291191101,2.439453125,0.23404555022716522,0.0,0.45115041732788086,0.013900937512516975,0.8767904043197632,0.0,0.0,0.0,0.13117454946041107,1.7186737060546875,0.025560744106769562,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.29978978633880615,0.23316265642642975,2.0107014973958335,0.2288783391316732,0.020379117379585903,-0.0331607460975647
27,0.9875368780000144,64.6528,2.7900984287261963,0.024320796132087708,1.0295352935791016,2.439453125,0.23656432330608368,0.0,0.4455992877483368,0.013123045675456524,0.875,0.0,0.0,0.0,0.1393381804227829,2.5918874740600586,0.021590158343315125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29850242535273236,0.22553807497024536,1.9707438151041667,0.22755209604899088,0.02026913935939471,-0.033406831324100494
28,1.01613391799998,64.6528,2.8266286849975586,0.024307794868946075,0.7018353343009949,2.4375,0.23851406574249268,0.0,0.4390714168548584,0.012218235060572624,0.8741048574447632,0.0,0.0,0.0,0.17390309274196625,3.8877410888671875,0.026076480746269226,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.29679155349731445,0.2199474275112152,1.9281005859375,0.2257665991783142,0.020225712408622105,-0.03379935026168823
29,0.986838989999967,64.6528,2.8526110649108887,0.02518407069146633,0.2547406256198883,2.4345703125,0.2389335334300995,0.0,0.4280421733856201,0.010710014030337334,0.8708903193473816,0.0,0.0,0.0,0.2319018840789795,5.700032711029053,0.036375898867845535,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2946810523668925,0.21125710010528564,1.89404296875,0.22344595193862915,0.02019826943675677,-0.03714472055435181
30,0.9718447219999575,64.6528,2.8738110065460205,0.027612127363681793,0.3401601314544678,2.43359375,0.23888802528381348,0.0,0.41294822096824646,0.00871553085744381,0.8669840693473816,0.0,0.0,0.0,0.33134526014328003,7.745452880859375,0.032064951956272125,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.2917201320330302,0.2168828248977661,1.9008382161458333,0.22022169828414917,0.020135341833035152,-0.03760719299316406
31,0.9753964829999973,64.6528,2.848107099533081,0.0360836386680603,0.17943193018436432,2.4296875,0.23365825414657593,0.0,0.3934498429298401,0.006421321537345648,0.8616129755973816,0.0,0.0,0.0,0.45951855182647705,10.280811309814453,0.03482814133167267,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.28777482112248737,0.2168235182762146,1.9441324869791667,0.21610534191131592,0.020088251680135727,-0.037676215171813965
32,0.9679727609999986,64.6528,2.719320774078369,0.057523030787706375,0.1091730073094368,2.4296875,0.21740007400512695,0.0,0.3715636134147644,0.004247406497597694,0.85791015625,0.0,0.0,0.0,0.6209959983825684,13.197660446166992,0.03714301064610481,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2824835777282715,0.22726699709892273,2.0330810546875,0.21076218287150064,0.0200420580804348,-0.037550508975982666
33,0.9577247230000125,64.6528,2.5239343643188477,0.0895797610282898,0.17910338938236237,2.427734375,0.19379055500030518,0.0,0.3490736484527588,0.0026178089901804924,0.8532308340072632,0.0,0.0,0.0,0.7850631475448608,16.48980712890625,0.041397321969270706,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.27601516246795654,0.21468603610992432,2.0881754557291665,0.20425796508789062,0.02000376706322034,-0.03742420673370361
34,0.98388981100004,64.6528,2.4443576335906982,0.10799534618854523,0.26780930161476135,2.42578125,0.18209868669509888,0.0,0.32834556698799133,0.0016651124460622668,0.8445231318473816,0.0,0.0,0.0,0.79706209897995,19.379169464111328,0.04632706940174103,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.26912200450897217,0.18858623504638672,2.2121175130208335,0.19719250996907553,0.019951574504375458,-0.03827904909849167
35,1.0214850520000027,64.6528,2.488071918487549,0.1073988825082779,0.3160373866558075,2.423828125,0.18408142030239105,0.0,0.31498077511787415,0.0015529518714174628,0.7636312246322632,0.0,0.0,0.0,0.6335762739181519,21.14338493347168,0.061390362679958344,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.262970765431722,0.1612793207168579,2.4801025390625,0.1910101572672526,0.019921351224184036,-0.0366247296333313
36,1.0508414880000032,64.6528,2.653604030609131,0.08688271045684814,0.36720556020736694,2.4189453125,0.20037177205085754,0.0,0.310625821352005,0.0017121376004070044,0.6464437246322632,0.0,0.0,0.0,0.3976593017578125,21.657665252685547,0.06145332381129265,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.25996313492457074,0.16134428977966309,2.5608723958333335,0.1879787047704061,0.019914185007413227,-0.0360679030418396
37,1.0673824830000171,64.6528,2.732706069946289,0.08061373233795166,0.40042877197265625,2.4150390625,0.2083747386932373,0.0,0.31909751892089844,0.0023652473464608192,0.6707357168197632,0.0,0.0,0.0,0.38476333022117615,21.556066513061523,0.07082921266555786,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.25942351420720416,0.17687606811523438,2.409423828125,0.18738369146982828,0.019877950350443523,-0.035941578447818756
38,1.006027784999958,64.6528,2.764540195465088,0.08364586532115936,0.3237362205982208,2.41015625,0.21203172206878662,0.0,0.33089199662208557,0.003097745357081294,0.7156575918197632,0.0,0.0,0.0,0.47454437613487244,20.91572380065918,0.08025617897510529,0.0,7.0,0.0,0.0,7.0,0.0,7.0,0.2599062919616699,0.17363762855529785,2.4101155598958335,0.1879708170890808,0.01995146895448367,-0.03610336035490036
39,1.004122112999994,64.6528,2.801323413848877,0.0841926783323288,0.3077032268047333,2.404296875,0.2170177400112152,0.0,0.34784841537475586,0.004366178996860981,0.7530517578125,0.0,0.0,0.0,0.5993874669075012,19.471710205078125,0.07552164793014526,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.26038698355356854,0.19214630126953125,2.4150797526041665,0.18846482038497925,0.020086704442898434,-0.03720032423734665
40,1.0650227630000018,64.6528,2.836111068725586,0.08752820640802383,0.3155686855316162,2.3974609375,0.22188469767570496,0.0,0.3684893548488617,0.0064367144368588924,0.7805989980697632,0.0,0.0,0.0,0.7732769846916199,17.434492111206055,0.09339474141597748,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.2609732349713643,0.19012141227722168,2.3805338541666665,0.18912426630655924,0.0201666293044885,-0.03946796804666519
41,1.049270828000033,64.6528,2.8886518478393555,0.08692437410354614,0.2908807694911957,2.3818359375,0.22884368896484375,0.0,0.3890033960342407,0.009057637304067612,0.7985026240348816,0.0,0.0,0.0,0.974973201751709,15.166532516479492,0.11653062701225281,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.26223522424697876,0.19204974174499512,2.3040771484375,0.19026541709899902,0.02021493266026179,-0.04079241305589676
42,1.0474505990000011,64.6528,2.943480968475342,0.0878184586763382,0.3319442868232727,2.357421875,0.2363077849149704,0.0,0.40788793563842773,0.012344392947852612,0.7989501953125,0.0,0.0,0.0,1.2159509658813477,12.824702262878418,0.144622802734375,0.0,28.0,0.0,0.0,28.0,0.0,28.0,0.264440655708313,0.21804934740066528,2.130126953125,0.19262462854385376,0.020378907521565754,-0.04087044298648834
43,1.0295234909999635,64.6528,2.979466438293457,0.09106656908988953,0.25061848759651184,2.3310546875,0.2417062222957611,0.0,0.4267760217189789,0.01679771952331066,0.7872721552848816,0.0,0.0,0.0,1.4982154369354248,10.691671371459961,0.1587042212486267,0.0,33.0,0.0,0.0,33.0,0.0,33.0,0.26700546344121295,0.22090399265289307,2.0300699869791665,0.19520332415898642,0.02046811953186989,-0.03820124268531799
44,1.0378865080000423,64.6528,3.031747817993164,0.08596330136060715,0.18805158138275146,2.2646484375,0.24887602031230927,0.0,0.4350181519985199,0.021623928099870682,0.7701009511947632,0.0,0.0,0.0,1.6850275993347168,8.713210105895996,0.2397964894771576,0.0,75.0,0.0,0.0,75.0,0.0,75.0,0.2717370390892029,0.2222476750612259,1.993896484375,0.1991697351137797,0.020566731691360474,-0.05673593282699585
45,1.0385791140000151,64.6528,2.999225616455078,0.076214998960495,0.14840076863765717,2.177734375,0.2501707375049591,0.0,0.4119924008846283,0.02409941516816616,0.7120768427848816,0.0,0.0,0.0,1.6366212368011475,6.829281806945801,0.2933436632156372,0.0,108.0,0.0,0.0,108.0,0.0,108.0,0.2817348639170329,0.21979665756225586,2.1103515625,0.2069438099861145,0.020750625679890316,-0.06201779842376709
46,1.0387459159999821,64.6528,2.8009355068206787,0.08735952526330948,0.10247421264648438,2.072265625,0.23596984148025513,0.0,0.3724440336227417,0.02554621361196041,0.6153971552848816,0.0,0.0,0.0,1.564619541168213,5.261117458343506,0.326092004776001,0.0,120.0,0.0,0.0,120.0,0.0,120.0,0.2937808434168498,0.22098249197006226,2.298583984375,0.2195387085278829,0.021004656950632732,-0.062086522579193115
47,1.0458724000000075,64.6528,2.435971975326538,0.11102136969566345,0.06457690894603729,1.94921875,0.20789027214050293,0.0,0.30017203092575073,0.022829830646514893,0.4809977412223816,0.0,0.0,0.0,1.2583998441696167,3.9481616020202637,0.2823225259780884,0.0,157.0,0.0,0.0,157.0,0.0,157.0,0.3085062901178996,0.2244269847869873,2.5669352213541665,0.2379400928815206,0.021302302678426106,-0.0621526837348938
48,1.0234549909999942,64.6528,2.065532684326172,0.13579753041267395,0.038568247109651566,1.8447265625,0.17806825041770935,0.0,0.2241523265838623,0.017964297905564308,0.3526204526424408,0.0,0.0,0.0,0.8989191055297852,2.9905900955200195,0.2742803394794464,0.0,132.0,0.0,0.0,132.0,0.0,132.0,0.3214632074038188,0.2278745174407959,2.8533528645833335,0.2559305826822917,0.021587346990903217,-0.06222265958786011
49,1.028402486999994,64.6528,1.7431213855743408,0.15501579642295837,0.03826010227203369,1.76953125,0.15335047245025635,0.0,0.1449700891971588,0.011688529513776302,0.2269694060087204,0.0,0.0,0.0,0.6197519302368164,2.2187917232513428,0.18012981116771698,0.0,103.0,0.0,0.0,103.0,0.0,103.0,0.3313459555308024,0.22601750493049622,3.1118570963541665,0.26566771666208905,0.021826436122258503,-0.06229680776596069
50,1.0285449319999884,64.6528,1.5480685234069824,0.1646164208650589,0.04636084660887718,1.7197265625,0.13801781833171844,0.0,0.1008484959602356,0.007708612829446793,0.1580810546875,0.0,0.0,0.0,0.4407716989517212,1.7956488132476807,0.13644972443580627,0.0,66.0,0.0,0.0,66.0,0.0,66.0,0.3361985683441162,0.21365538239479065,3.2790120442708335,0.2697036067644755,0.021902528901894886,-0.062290847301483154
51,1.0181334399999855,64.6528,1.4737247228622437,0.16363468766212463,0.05406295508146286,1.6962890625,0.13368144631385803,0.0,0.07092307507991791,0.004460219293832779,0.1120198592543602,0.0,0.0,0.0,0.3299354016780853,1.5390251874923706,0.07112929224967957,0.0,32.0,0.0,0.0,32.0,0.0,32.0,0.33852843443552655,0.21482720971107483,3.3497314453125,0.2719869414965312,0.021849597493807476,-0.023880919441580772
52,1.0045543140000177,64.6528,1.562469482421875,0.14968225359916687,0.21995605528354645,1.6865234375,0.1432487964630127,0.0,0.06189628690481186,0.0036293163429945707,0.0968831405043602,0.0,0.0,0.0,0.28909409046173096,1.4184430837631226,0.04026424512267113,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.3379379113515218,0.2171952724456787,3.33642578125,0.27137521902720135,0.021780153115590412,-0.02380947582423687
53,0.9735370270000203,64.6528,1.7128220796585083,0.1290733963251114,0.21356646716594696,1.6767578125,0.1583033800125122,0.0,0.05646618828177452,0.0030521785374730825,0.0872802734375,0.0,0.0,0.0,0.2680455446243286,1.447361946105957,0.029581701382994652,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.3372718095779419,0.21658217906951904,3.3436686197916665,0.27051687240600586,0.02168924609820048,-0.023839479312300682
54,0.9761874469999725,64.6528,1.8726221323013306,0.10923652350902557,0.21418675780296326,1.6728515625,0.17387329041957855,0.0,0.0540013313293457,0.002843771129846573,0.0845133513212204,0.0,0.0,0.0,0.25134485960006714,1.5776900053024292,0.0297884251922369,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.3369094928105672,0.21522048115730286,3.333984375,0.27014636993408203,0.021630013982454937,-0.023938996717333794
55,0.9737280649999889,64.6528,1.9939422607421875,0.09464988857507706,0.2554425299167633,1.66796875,0.18557831645011902,0.0,0.05144403502345085,0.0027459939010441303,0.0776774138212204,0.0,0.0,0.0,0.23099003732204437,1.7868146896362305,0.026593178510665894,0.0,7.0,0.0,0.0,7.0,0.0,7.0,0.3370490074157715,0.21321630477905273,3.3634847005208335,0.2703288793563843,0.021485259135564167,-0.03653061389923096
56,0.980672157000015,64.6528,2.052522897720337,0.0883217453956604,0.21468006074428558,1.6591796875,0.19103789329528809,0.0,0.0484502911567688,0.0025644057895988226,0.0738118514418602,0.0,0.0,0.0,0.22619692981243134,2.093402624130249,0.030067671090364456,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.3374769290288289,0.21057766675949097,3.3937174479166665,0.27050389846165973,0.02140433092912038,-0.0586126446723938
57,0.9628621319999979,64.6528,2.022397994995117,0.09135156869888306,0.1826661229133606,1.6494140625,0.18792442977428436,0.0,0.042468369007110596,0.0019994424656033516,0.0651041716337204,0.0,0.0,0.0,0.21602901816368103,2.4855797290802,0.024354219436645508,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.3383524417877197,0.2101655900478363,3.4312337239583335,0.2710382541020711,0.02123536417881648,-0.05826622247695923
58,0.9633358469999962,64.6528,1.9313830137252808,0.10281090438365936,0.2658534049987793,1.6455078125,0.17794930934906006,0.0,0.03915763646364212,0.0016108922427520156,0.0594075545668602,0.0,0.0,0.0,0.2153630256652832,2.9870119094848633,0.020223839208483696,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.33893171946207684,0.21875327825546265,3.4622802734375,0.27156883478164673,0.021193745235602062,-0.06232178211212158
59,1.0007664039999895,64.6528,1.7828943729400635,0.12320676445960999,0.1594846248626709,1.6416015625,0.16176317632198334,0.0,0.03673458844423294,0.0015172602143138647,0.05419921875,0.0,0.0,0.0,0.21896891295909882,3.6697030067443848,0.020466245710849762,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.33942294120788574,0.21083277463912964,3.4828287760416665,0.2720641493797302,0.021135715146859486,-0.06230354309082031
60,1.0010204390000013,64.6528,1.6211082935333252,0.14473608136177063,0.205459326505661,1.6376953125,0.14422500133514404,0.0,0.03510936349630356,0.0015196951571851969,0.0506591796875,0.0,0.0,0.0,0.21831771731376648,4.475126266479492,0.025184214115142822,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.3398652871449788,0.20745128393173218,3.4683024088541665,0.2724035382270813,0.021106503903865814,-0.06213104724884033
61,0.9463273690000165,64.6528,1.4688408374786377,0.1672474890947342,0.12186145782470703,1.634765625,0.12751969695091248,0.0,0.03231854364275932,0.0013203714042901993,0.0476481132209301,0.0,0.0,0.0,0.2313660830259323,5.449155330657959,0.0238798838108778,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.34014610449473065,0.20635241270065308,3.4261474609375,0.2725403110186259,0.021058720846970875,-0.062174320220947266
62,0.9503273189999959,64.6528,1.3833198547363281,0.18327322602272034,0.12502549588680267,1.6328125,0.11753690242767334,0.0,0.03149523586034775,0.001263088546693325,0.0465494804084301,0.0,0.0,0.0,0.25344541668891907,6.488012313842773,0.01706896908581257,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.33963807423909503,0.2050730288028717,3.369140625,0.27200063069661456,0.021007897953192394,-0.061630070209503174
63,0.9629741169999875,64.6528,1.355650782585144,0.19308848679065704,0.1593349575996399,1.6318359375,0.11353188753128052,0.0,0.03267742320895195,0.001407021889463067,0.0484212264418602,0.0,0.0,0.0,0.30657538771629333,7.549822807312012,0.01976650208234787,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.33867422739664715,0.2062649130821228,3.2786051432291665,0.2710999647776286,0.021091371774673462,-0.055476248264312744
64,0.9530116170000156,64.6528,1.3605328798294067,0.19955134391784668,0.12823808193206787,1.6298828125,0.11229734122753143,0.0,0.035130079835653305,0.0017229421064257622,0.04833984375,0.0,0.0,0.0,0.38898032903671265,8.649114608764648,0.03480664640665054,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.3373639980951945,0.20709803700447083,3.1894124348958335,0.26969842116038006,0.02104982982079188,-0.05877870321273804
