iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
15,1.1550900280000178,121.22624,5.989115238189697,0.02294590324163437,0.2521486282348633,2.4755859375,0.5900020003318787,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3362256685892741,0.26665806770324707,3.2070109049479165,0.27180490891138714,0.02144872397184372,-0.11645674705505371
16,1.1555159520000018,121.22624,5.925054550170898,-0.07789888978004456,0.47542256116867065,2.4755859375,0.5834126472473145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33740421136220294,0.24907779693603516,3.2081298828125,0.27290711800257367,0.021562695503234863,-0.11638331413269043
17,1.1474760109999806,121.22624,6.060034275054932,-0.1887912154197693,0.4942198097705841,2.47509765625,0.596436083316803,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3382081985473633,0.22618114948272705,3.2750651041666665,0.2736537456512451,0.021623894572257996,-0.11638414859771729
18,1.1389782139999909,122.471424,6.453171253204346,-0.2941672205924988,0.859921395778656,2.47509765625,0.6352800130844116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384786049524943,0.21310532093048096,3.5153605143229165,0.27392148971557617,0.021680139005184174,-0.11649620532989502
19,1.1471663730000046,122.471424,6.838883876800537,-0.35963717103004456,0.7820332646369934,2.47509765625,0.6733834147453308,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33909086386362713,0.2077629566192627,3.6747639973958335,0.27436524629592896,0.021766886115074158,-0.11662900447845459
20,1.1587456190000012,122.471424,6.938820838928223,-0.3731171488761902,0.8541030287742615,2.474609375,0.6827033758163452,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.33929328123728436,0.23471558094024658,3.7368977864583335,0.2744166851043701,0.021880331138769787,-0.11672532558441162
21,1.1803106710000009,122.471424,6.686985015869141,-0.33716994524002075,0.9143632054328918,2.4736328125,0.6565283536911011,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.3385445674260457,0.2610933780670166,3.7496744791666665,0.27359827359517414,0.022035198907057445,-0.11668694019317627
22,1.175943525000008,122.471424,6.200788974761963,-0.26171842217445374,0.7270110845565796,2.47314453125,0.6068143248558044,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.33723779519399005,0.2561814785003662,3.6250203450520835,0.2721599539120992,0.02224018673102061,-0.11669373512268066
23,1.1731807259999982,122.471424,5.574372291564941,-0.16024789214134216,0.35221463441848755,2.47265625,0.5425307750701904,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3360453446706136,0.25420689582824707,3.4874064127604165,0.27091385920842487,0.02241795261700948,-0.11668241024017334
24,1.1842686409999885,122.471424,5.052623271942139,-0.04437932372093201,0.5498660206794739,2.47265625,0.4879031777381897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3361571232477824,0.27348947525024414,3.3594156901041665,0.2709231774012248,0.022494254012902577,-0.029777944087982178
25,1.1800731710000036,122.471424,4.826822757720947,0.07446090877056122,0.369191437959671,2.4716796875,0.4619395136833191,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.33745908737182617,0.2763880491256714,3.1856689453125,0.27214475472768146,0.022487896184126537,-0.024546578526496887
26,1.195956969000008,122.471424,4.928737163543701,0.18477515876293182,0.6967049837112427,2.4716796875,0.46799904108047485,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3387133677800496,0.27393651008605957,3.0615641276041665,0.27336762348810834,0.02243638038635254,-0.025460511445999146
27,1.20724825100001,122.471424,5.2857136726379395,0.2736446261405945,1.1468538045883179,2.4716796875,0.4984627366065979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3386138280232747,0.2578718662261963,3.0741170247395835,0.2732226053873698,0.022362316648165386,-0.021493956446647644
28,1.2291101579999975,122.471424,5.693000793457031,0.3248155415058136,0.8677273988723755,2.47119140625,0.5330177545547485,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.33668216069539386,0.24074530601501465,3.11309814453125,0.27119924624760944,0.02228531489769618,-0.022918730974197388
29,1.2393332729999997,122.471424,6.007277011871338,0.3418353199958801,0.7506873607635498,2.4697265625,0.5577449202537537,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.33335185050964355,0.22618959844112396,3.10369873046875,0.26781487464904785,0.022221672038237255,-0.0270131453871727
