iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,3.533721168999989,117.321216,6.934659957885742,0.09157373011112213,0.17743834853172302,2.47607421875,0.6870710253715515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380494912465413,0.2967381477355957,2.9168701171875,0.27380653222401935,0.02008042608698209,-0.10698968172073364
1,1.1894291060000342,120.111616,6.8647942543029785,0.06872737407684326,0.15629322826862335,2.47607421875,0.680503249168396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33712677160898846,0.2958381175994873,3.7211710611979165,0.2728196183840434,0.021394088864326477,-0.09698134660720825
2,1.1615088700000342,120.111616,6.755943298339844,-0.007614954374730587,0.11402212828397751,2.47607421875,0.6694509387016296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33483914534250897,0.2958625257015228,3.6596272786458335,0.27054770787556964,0.021454816063245136,-0.09697896242141724
3,1.1618574149999858,120.308224,6.756471157073975,-0.09224055707454681,0.2341793179512024,2.47607421875,0.6693974733352661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337525924046834,0.2779674232006073,3.64501953125,0.2694234848022461,0.021506691972414654,-0.09696942567825317
4,1.1582470689999695,120.308224,6.828246593475342,-0.1552954763174057,0.2690415680408478,2.47607421875,0.6764516830444336,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333003918329875,0.2886120080947876,3.7955525716145835,0.2689121961593628,0.021577442685763042,-0.09693652391433716
5,1.1533680359999607,120.308224,6.82817268371582,-0.1719682812690735,0.37417757511138916,2.47607421875,0.6763008832931519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33293310801188153,0.2964743673801422,3.8602091471354165,0.2685521642367045,0.02163066218296687,-0.09688156843185425
6,1.1608426199999826,120.308224,6.677242279052734,-0.14017650485038757,0.3008727431297302,2.47607421875,0.6609458327293396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325883150100708,0.2956095039844513,3.87274169921875,0.2681991259256999,0.021663231154282887,-0.096835196018219
7,1.159118087999957,120.308224,6.4869561195373535,-0.06552674621343613,0.25705277919769287,2.47607421875,0.6416060924530029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324636022249858,0.2956050932407379,3.8599039713541665,0.2680506706237793,0.02169689287741979,-0.09680348634719849
8,1.1636235130000046,120.308224,6.42275857925415,0.036946699023246765,0.228718563914299,2.47607421875,0.6347848773002625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329561948776245,0.296263724565506,3.82891845703125,0.2685265938440959,0.021724998950958252,-0.09683817625045776
9,1.199201052000035,120.308224,6.605274677276611,0.14174997806549072,0.4151020348072052,2.47607421875,0.6527500152587891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3340654770533244,0.2957042455673218,3.8203125,0.26966867844263714,0.021660208702087402,-0.09690052270889282
10,1.1886108360000094,120.308736,6.917962074279785,0.22379069030284882,0.5905758738517761,2.47607421875,0.6837636828422546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33539243539174396,0.28982317447662354,3.8684285481770835,0.27100276947021484,0.021605802079041798,-0.0969807505607605
11,1.1718488700000194,120.308736,7.115711212158203,0.267238587141037,0.6720662713050842,2.47607421875,0.7033616304397583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33632028102874756,0.2836787700653076,3.8695271809895835,0.27193371454874676,0.021487290660540264,-0.09706991910934448
