iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
10,1.1509017019999987,121.227776,6.950026512145996,0.18436914682388306,0.3967509865760803,2.234375,0.685472846031189,0.0,228.0,0.0,0.0,219.0,228.0,0.0,0.3225838740666707,0.15671563148498535,3.4153849283854165,0.24018255869547525,0.008309955398241678,-0.1757596731185913
11,1.1306638089999979,121.227776,7.074158191680908,0.22727766633033752,0.5747538208961487,2.234375,0.6997205018997192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3363933165868123,0.2861638069152832,3.4311726888020835,0.2497303287188212,0.02093598743279775,-0.09702736139297485
12,1.1342566040000008,121.227776,7.038033485412598,0.22302983701229095,0.5519715547561646,2.234375,0.695614755153656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33366715908050537,0.2858654260635376,3.3329671223958335,0.24700568119684854,0.017304060359795887,-0.09708768129348755
13,1.1394203389999973,121.227776,6.775704860687256,0.1752670258283615,0.44341906905174255,2.234375,0.6685323119163513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32780524094899494,0.23012042045593262,3.108642578125,0.2411480943361918,0.011570513248443604,-0.10478147864341736
14,1.1435435719999987,121.227776,6.419301986694336,0.09864424169063568,0.25091883540153503,2.15673828125,0.631905198097229,0.0,228.0,0.0,0.0,220.0,228.0,0.0,0.3223375678062439,0.1570523977279663,2.9152425130208335,0.23478806018829346,0.006347466881076495,-0.17618638277053833
15,1.1334301530000062,121.227776,6.150659084320068,0.006682685576379299,0.21165761351585388,2.15625,0.6069712042808533,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3376683791478475,0.28163421154022217,2.8169352213541665,0.2437520424524943,0.02134305238723755,-0.03547035902738571
16,1.126584835000017,121.227776,6.174422740936279,-0.08105386793613434,0.4464430809020996,2.15625,0.6087592244148254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33598073323567706,0.2752530574798584,2.7956746419270835,0.24203928311665854,0.018000641216834385,-0.03956812620162964
17,1.131454921999989,121.227776,6.407808780670166,-0.17236417531967163,0.48861515522003174,2.15576171875,0.6309876441955566,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3314733107884725,0.23914647102355957,2.9303181966145835,0.23750507831573486,0.012244995683431625,-0.10341686010360718
18,1.160311460999992,122.507776,6.849523544311523,-0.2523273229598999,0.787946343421936,2.0791015625,0.673571765422821,0.0,228.0,0.0,0.0,220.0,228.0,0.0,0.3239141305287679,0.15705502033233643,3.1484375,0.22997297843297324,0.00411303589741389,-0.18724316358566284
19,1.1480596860000105,122.507776,7.000332832336426,-0.31127339601516724,0.5914139747619629,2.0791015625,0.6906482577323914,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.34041353066762287,0.24119341373443604,3.3566080729166665,0.24051312605539957,0.021509061257044475,-0.0358855202794075
20,1.143961988000001,122.507776,6.899661064147949,-0.306877464056015,0.8940680623054504,2.0791015625,0.679850697517395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3378467957178752,0.23469853401184082,3.2742919921875,0.23794267574946085,0.017945891867081325,-0.04245865345001221
