iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts
0,5.14435300599871,270.097408,7.152940273284912,0.014855600893497467,0.01887178234755993,1.56640625,0.6904165148735046,0.008030088618397713,17316.0,0.0
1,1.7724891510006273,270.660608,7.31112813949585,0.048915259540081024,0.024243496358394623,1.5595703125,0.6991868019104004,0.013940132223069668,17224.0,0.0
2,1.7507165979986894,271.184896,7.62896203994751,0.07961007207632065,0.03351187705993652,1.38427734375,0.7214493751525879,0.019975261762738228,17688.0,0.0
3,1.7050895049978863,272.733184,7.965261459350586,0.1058090329170227,0.033261094242334366,1.34619140625,0.7536327838897705,0.026465870440006256,17288.0,0.0
4,1.7374521579986322,274.109952,8.719303131103516,0.1495024561882019,0.05152735859155655,1.298828125,0.8174201250076294,0.03969868645071983,17309.0,0.0
5,1.745637986001384,274.109952,9.59210205078125,0.19029000401496887,0.06415826827287674,1.2822265625,0.8917130827903748,0.05553799122571945,17331.0,0.0
6,1.7329100150018348,274.109952,10.370312690734863,0.1988389492034912,0.05432610958814621,1.1025390625,0.9592153429985046,0.06579777598381042,17772.0,0.0
7,1.7757467299998098,274.109952,11.153054237365723,0.18824796378612518,0.026537984609603882,1.068359375,1.0407419204711914,0.07128913700580597,17313.0,0.0
8,1.7616153700000723,274.109952,11.378323554992676,0.17526350915431976,0.034570250660181046,0.97998046875,1.0636498928070068,0.06669175624847412,17401.0,0.0
9,1.7725982689989905,274.109952,9.589998245239258,0.11692993342876434,0.07656349986791611,0.923828125,0.901380181312561,0.037449903786182404,17333.0,0.0
10,1.780849198999931,274.109952,7.923268795013428,0.0670170709490776,0.0942060798406601,0.810546875,0.7427467107772827,0.01365987490862608,17730.0,0.0
11,1.8259486559982179,274.109952,7.763348579406738,0.03922814875841141,0.09171117842197418,0.79150390625,0.7358323931694031,0.013061659410595894,17292.0,0.0
12,1.8212717349997547,274.109952,7.814515590667725,0.07962638884782791,0.0675995722413063,0.78759765625,0.7383965849876404,0.020105164498090744,17241.0,0.0
13,1.8465732599979674,274.109952,7.835545539855957,0.11009008437395096,0.0406314954161644,0.78173828125,0.7362198829650879,0.027950428426265717,17307.0,0.0
14,1.846510613002465,274.109952,7.759271621704102,0.09687992930412292,0.026712287217378616,0.70556640625,0.7241058349609375,0.029706358909606934,17791.0,0.0
15,1.8398840430018026,274.109952,7.459575176239014,0.057107970118522644,0.019296465441584587,0.65771484375,0.7015463709831238,0.034738197922706604,17348.0,0.0
16,1.8188957620004658,274.109952,7.37120246887207,0.06255985051393509,0.01884527876973152,0.6474609375,0.691997230052948,0.040605589747428894,17258.0,0.0
17,1.809001376001106,274.109952,7.350858688354492,0.07193104922771454,0.023316653445363045,0.5966796875,0.6867564916610718,0.046212323009967804,17327.0,0.0
18,1.7956172759986657,274.109952,7.494841575622559,0.0712382048368454,0.032581087201833725,0.521484375,0.6882649660110474,0.054409973323345184,17773.0,0.0
19,1.7899912520006183,274.109952,7.315708160400391,0.044022947549819946,0.03427605330944061,0.5185546875,0.6855168342590332,0.04501662403345108,17255.0,0.0
20,1.7676126650003425,274.109952,7.286019325256348,0.04091178625822067,0.03751799091696739,0.46435546875,0.6828278303146362,0.03670560196042061,17426.0,0.0
21,1.765643270999135,274.109952,7.223715305328369,0.03736443817615509,0.03674369677901268,0.45751953125,0.6847480535507202,0.020745042711496353,17319.0,0.0
22,1.7588029229991662,274.109952,7.301072597503662,0.039077114313840866,0.03553818538784981,0.44384765625,0.6913979053497314,0.021763578057289124,17285.0,0.0
23,1.7528695259970846,274.109952,7.167834281921387,0.0330631360411644,0.03039170615375042,0.4384765625,0.6811995506286621,0.018972931429743767,17763.0,0.0
24,1.7517722850025166,274.109952,7.213228702545166,0.03694932162761688,0.03049572743475437,0.43603515625,0.6856876611709595,0.0224506463855505,17260.0,0.0
25,1.766633434999676,274.109952,7.369195938110352,0.048254095017910004,0.03446350619196892,0.39453125,0.6966308355331421,0.02946377918124199,17309.0,0.0
26,1.7592814390009153,274.109952,7.52815055847168,0.0595613494515419,0.03557765856385231,0.38720703125,0.7089720964431763,0.03358231484889984,17267.0,0.0
27,1.7584355639992282,274.109952,7.660611152648926,0.058734230697155,0.03598913550376892,0.35791015625,0.7159520983695984,0.04496556520462036,17752.0,0.0
28,1.8746521799985203,274.109952,7.551890850067139,0.04717074707150459,0.036925967782735825,0.33642578125,0.7117244601249695,0.036126893013715744,17381.0,0.0
29,1.7947935640004289,274.109952,7.625715255737305,0.04775197058916092,0.03878267481923103,0.333984375,0.718389630317688,0.038225430995225906,17317.0,0.0
