iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
21,0.9313441760000103,64.617984,3.359144926071167,-0.004374979995191097,1.0800464153289795,2.43359375,0.26802462339401245,0.0,0.47828277945518494,0.016711454838514328,0.9105631709098816,0.19002676010131836,0.6182552576065063,0.030665989965200424,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.30027538537979126,0.24114291369915009,1.9707438151041667,0.2142506241798401,0.02065665399034818,-0.042266786098480225
22,0.9825544079999986,64.617984,3.349761724472046,-0.006057054735720158,1.011249303817749,2.431640625,0.26970669627189636,0.0,0.4678354859352112,0.014934713952243328,0.9088541865348816,0.21636569499969482,0.7096237540245056,0.03403961658477783,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.298348327477773,0.24097226560115814,2.0147298177083335,0.21220902601877847,0.02060447136561076,-0.04270707815885544
23,0.9395800329999986,64.617984,3.2334728240966797,0.0020181643776595592,0.705462634563446,2.4306640625,0.26102766394615173,0.0,0.45611628890037537,0.013062546029686928,0.9066569209098816,0.1993313729763031,0.8474202156066895,0.040174078196287155,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.2962241768836975,0.249105304479599,2.0323486328125,0.210167666276296,0.02057282378276189,-0.058323025703430176
24,0.9162661260000107,64.617984,3.0654428005218506,0.016663365066051483,0.522183895111084,2.4267578125,0.2464284598827362,0.0,0.44605904817581177,0.011572512798011303,0.9051513671875,0.17741696536540985,1.056694507598877,0.049765150994062424,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.29433133204778034,0.24159760773181915,2.0389404296875,0.20809108018875122,0.020580093065897625,-0.07689577341079712
25,0.9469313150000005,64.617984,2.954575300216675,0.025883421301841736,0.6553575396537781,2.423828125,0.23668882250785828,0.0,0.43801698088645935,0.010540287010371685,0.9019368886947632,0.15182267129421234,1.361754298210144,0.05902675911784172,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.29317031304041546,0.22878816723823547,2.0281982421875,0.20678913593292236,0.020517536749442417,-0.07689034938812256
26,0.9358270509999898,64.617984,2.916990280151367,0.027338609099388123,0.2466161549091339,2.4189453125,0.2337617129087448,0.0,0.43226975202560425,0.009860331192612648,0.89599609375,0.1299743354320526,1.8060927391052246,0.05343019217252731,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.2928907473882039,0.2289430797100067,2.0037027994791665,0.2062360644340515,0.020363200455904007,-0.07680267095565796
27,0.9602175630000147,64.617984,2.908496141433716,0.028351925313472748,0.4330311715602875,2.416015625,0.2323770821094513,0.0,0.4309472441673279,0.009808223694562912,0.8922119140625,0.12470915168523788,2.3877663612365723,0.05972741171717644,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.29277700185775757,0.23059514164924622,1.9819742838541667,0.2059638500213623,0.020312632123629253,-0.07674998044967651
28,0.9811307489999876,64.617984,2.929236888885498,0.028093397617340088,0.6435856223106384,2.412109375,0.23299837112426758,0.0,0.4310731291770935,0.010012507438659668,0.8895263671875,0.12088420242071152,3.1972951889038086,0.06438353657722473,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2927064696947734,0.23158016800880432,1.9396565755208333,0.2057537833849589,0.02030644565820694,-0.07672399282455444
29,0.9936913730000185,64.617984,2.948122262954712,0.026792358607053757,0.6091865301132202,2.41015625,0.2341514676809311,0.0,0.42847752571105957,0.009814651682972908,0.8845621943473816,0.11163213849067688,4.319040298461914,0.05927364528179169,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.2926604747772217,0.23225697875022888,1.9134521484375,0.20538955926895142,0.02025757481654485,-0.07672315835952759
30,1.0004078599999957,64.617984,2.9993844032287598,0.023860028013586998,0.3585090935230255,2.40625,0.2377205342054367,0.0,0.42572352290153503,0.009578815661370754,0.8818766474723816,0.13474464416503906,5.798367977142334,0.07512708753347397,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.29195412000020343,0.22019296884536743,1.9174397786458333,0.2045369346936544,0.020227015018463135,-0.07673919200897217
31,1.0020893890000195,64.617984,3.036489725112915,0.02183195948600769,0.7639850974082947,2.404296875,0.24086837470531464,0.0,0.4192816913127899,0.008837955072522163,0.8781331777572632,0.18339014053344727,7.574200630187988,0.06649097800254822,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.29094549020131427,0.22046077251434326,1.9292399088541667,0.20323526859283447,0.02019575114051501,-0.07676547765731812
32,0.9619922189999954,64.617984,3.033724069595337,0.024924810975790024,0.3988838493824005,2.40234375,0.23995785415172577,0.0,0.40961045026779175,0.007749050389975309,0.8745931386947632,0.24618308246135712,9.823827743530273,0.07426375150680542,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.28928428888320923,0.21283696591854095,1.96142578125,0.20137413342793783,0.02017044151822726,-0.07680028676986694
33,0.9297203719999914,64.617984,2.9601340293884277,0.03568851202726364,0.16634730994701385,2.3994140625,0.23239120841026306,0.0,0.39664721488952637,0.006418738514184952,0.8687744140625,0.313007652759552,12.346412658691406,0.07619884610176086,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2869945565859477,0.2126455307006836,2.019287109375,0.19894790649414062,0.020097458114226658,-0.07684046030044556
34,0.9567011149999871,64.617984,2.8416640758514404,0.05355038493871689,0.2534419298171997,2.39453125,0.21985965967178345,0.0,0.383772611618042,0.005317085888236761,0.8628336787223816,0.4002138078212738,14.876867294311523,0.08556132018566132,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.2839231491088867,0.22318235039710999,2.0720621744791665,0.195901890595754,0.020089606444040935,-0.07687902450561523
35,0.9625322310000115,64.617984,2.7974822521209717,0.0650189071893692,0.2771480977535248,2.390625,0.21432499587535858,0.0,0.37241238355636597,0.004549853038042784,0.8551432490348816,0.46759772300720215,17.073123931884766,0.09639827907085419,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.28094160556793213,0.22309184074401855,2.0990397135416665,0.19279746214548746,0.020101202030976612,-0.07691407203674316
36,0.977258073999991,64.617984,2.8655035495758057,0.06315696239471436,0.2525075078010559,2.384765625,0.22031378746032715,0.0,0.36457642912864685,0.004140375182032585,0.8474528193473816,0.4878455102443695,18.548160552978516,0.0964689776301384,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.2787048816680908,0.22369429469108582,2.1024576822916665,0.19027046362559,0.020007766783237457,-0.07694470882415771
37,0.9590529900000035,64.617984,2.9725794792175293,0.057357266545295715,0.27192312479019165,2.37890625,0.22965578734874725,0.0,0.3641464412212372,0.004422749858349562,0.8419596552848816,0.493847131729126,19.098546981811523,0.106666699051857,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.2770151098569234,0.22618842124938965,2.0756022135416665,0.18849335114161173,0.019933483252922695,-0.07697188854217529
38,0.9935001159999786,64.617984,3.0196967124938965,0.05551009997725487,0.30984801054000854,2.3740234375,0.23327361047267914,0.0,0.3684927821159363,0.005209281109273434,0.8377279043197632,0.5022177696228027,18.70880889892578,0.10203549265861511,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.27591123183568317,0.22590145468711853,2.0211995442708335,0.18727803230285645,0.019950563708941143,-0.07699710130691528
39,0.984583409999999,64.617984,3.0095760822296143,0.05852263793349266,0.2800750732421875,2.3603515625,0.23115774989128113,0.0,0.37490782141685486,0.006343069951981306,0.8321533203125,0.5557262301445007,17.768077850341797,0.12160453200340271,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.2757040460904439,0.21843081712722778,2.0150553385416665,0.18722748756408691,0.019974785546461742,-0.07703101634979248
40,0.9839743720000058,64.617984,2.999335527420044,0.06039968132972717,0.25241851806640625,2.34765625,0.2291339933872223,0.0,0.3840204179286957,0.008039264939725399,0.8229573965072632,0.6095778346061707,16.212013244628906,0.13588351011276245,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.27658067146937054,0.22192399203777313,2.0194905598958335,0.1882982055346171,0.019995346665382385,-0.07705974578857422
41,1.0289471789999993,64.617984,2.993350028991699,0.06488320231437683,0.23589777946472168,2.3310546875,0.22724157571792603,0.0,0.3930949568748474,0.010196054354310036,0.812255859375,0.6991040706634521,14.26837158203125,0.1515582799911499,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.2786310911178589,0.22865453362464905,2.0269368489583335,0.19034804900487265,0.020097138981024425,-0.07709336280822754
42,1.0137528300000156,64.617984,3.0263290405273438,0.06525672972202301,0.20519697666168213,2.3076171875,0.2276095598936081,0.0,0.40469855070114136,0.013371745124459267,0.7985433340072632,0.8103909492492676,12.339424133300781,0.1694185435771942,0.0,28.0,0.0,0.0,28.0,0.0,28.0,0.28106629848480225,0.22757859528064728,2.0408935546875,0.1927887201309204,0.020204166571299236,-0.07712686061859131
43,1.0271647229999985,64.617984,3.0353994369506836,0.06726263463497162,0.16617408394813538,2.2744140625,0.22670941054821014,0.0,0.40633532404899597,0.01614551991224289,0.7670491933822632,0.8989351987838745,10.434429168701172,0.20597344636917114,0.0,41.0,0.0,0.0,41.0,0.0,41.0,0.28552162647247314,0.22567224502563477,2.0835367838541665,0.19784744580586752,0.02030930171410243,-0.07714760303497314
44,1.0387753100000054,64.617984,3.021030902862549,0.07141309231519699,0.1377355307340622,2.228515625,0.22446247935295105,0.0,0.40132224559783936,0.018640894442796707,0.725830078125,0.9721683263778687,8.6963529586792,0.21761177480220795,0.0,58.0,0.0,0.0,58.0,0.0,58.0,0.29090996583302814,0.22327175736427307,2.1343994140625,0.2026386857032776,0.020409827431042988,-0.023316510021686554
45,1.0214572399999895,64.617984,2.984470844268799,0.07594616711139679,0.12182093411684036,2.1826171875,0.22160671651363373,0.0,0.38781994581222534,0.020440751686692238,0.6760661005973816,1.0034607648849487,7.207795143127441,0.2044789046049118,0.0,56.0,0.0,0.0,56.0,0.0,56.0,0.29731984933217365,0.21612221002578735,2.2314046223958335,0.2082880735397339,0.020478996137777965,-0.024443097412586212
46,1.013416755999998,64.617984,3.0049664974212646,0.07985205948352814,0.08464266359806061,2.1376953125,0.22086405754089355,0.0,0.3816002309322357,0.02356383018195629,0.6378173828125,1.0744493007659912,6.076225280761719,0.23780225217342377,0.0,55.0,0.0,0.0,55.0,0.0,55.0,0.30247191588083905,0.2181217074394226,2.2849934895833335,0.21355690558751425,0.020546236385901768,-0.09005290269851685
47,1.0177506859999994,64.617984,3.0042052268981934,0.08259150385856628,0.061900388449430466,2.0849609375,0.22082599997520447,0.0,0.3609805703163147,0.025346599519252777,0.5812581777572632,1.084655523300171,5.117295265197754,0.2413700819015503,0.0,67.0,0.0,0.0,67.0,0.0,67.0,0.30868661403656006,0.22022908926010132,2.3838297526041665,0.22042165199915567,0.020533978939056396,-0.09093743562698364
48,1.015365241000012,64.617984,2.9946188926696777,0.08512741327285767,0.05765862017869949,2.0224609375,0.22075694799423218,0.0,0.33619460463523865,0.026602035388350487,0.5277099609375,1.0792219638824463,4.350427627563477,0.23334118723869324,0.0,78.0,0.0,0.0,78.0,0.0,78.0,0.3142850597699483,0.22192633152008057,2.4774983723958335,0.22612977027893066,0.020543262362480164,-0.09419447183609009
49,1.018569393000007,64.617984,2.9272348880767822,0.08608683943748474,0.06544236093759537,1.9482421875,0.21947960555553436,0.0,0.2950371205806732,0.02538350224494934,0.4561767578125,0.9993416666984558,3.733975887298584,0.2675899267196655,0.0,101.0,0.0,0.0,101.0,0.0,101.0,0.32056442896525067,0.22321826219558716,2.6091715494791665,0.23390934864679971,0.020750982065995533,-0.09703284502029419
50,1.031931964000023,64.617984,2.7793989181518555,0.0839192345738411,0.07438895106315613,1.873046875,0.21525657176971436,0.0,0.2411140650510788,0.021727031096816063,0.3651530146598816,0.7901787757873535,3.217496395111084,0.24841205775737762,0.0,97.0,0.0,0.0,97.0,0.0,97.0,0.32746295134226483,0.22083860635757446,2.7980550130208335,0.24109538396199545,0.02091929813226064,-0.0973542332649231
51,1.0415672500000142,64.617984,2.576580047607422,0.08664119988679886,0.07452788949012756,1.814453125,0.20703284442424774,0.0,0.1875132918357849,0.01737762801349163,0.27978515625,0.5663527846336365,2.8128955364227295,0.1861090064048767,0.0,75.0,0.0,0.0,75.0,0.0,75.0,0.3333686590194702,0.22513848543167114,2.9823811848958335,0.2464191516240438,0.020961612462997437,-0.09739619493484497
52,1.0379607649999798,64.617984,2.4003243446350098,0.09302715957164764,0.07198035717010498,1.775390625,0.1986405849456787,0.0,0.14922639727592468,0.013815410435199738,0.2220865935087204,0.44689807295799255,2.5486950874328613,0.13672977685928345,0.0,53.0,0.0,0.0,53.0,0.0,53.0,0.33709625403086346,0.2253042459487915,3.1163330078125,0.2513577342033386,0.02094559371471405,-0.09742408990859985
53,1.057844388999996,64.617984,2.2423484325408936,0.09968225657939911,0.06863175332546234,1.74609375,0.1909816861152649,0.0,0.11824768781661987,0.010515334084630013,0.1753743588924408,0.3552561402320862,2.348846912384033,0.10440479964017868,0.0,41.0,0.0,0.0,41.0,0.0,41.0,0.3394182523091634,0.23225820064544678,3.2110595703125,0.25514517227808636,0.02097027748823166,-0.09743911027908325
54,1.054254888999992,64.617984,2.13381290435791,0.10727163404226303,0.07654464989900589,1.7216796875,0.18481771647930145,0.0,0.09857477247714996,0.00850522518157959,0.1442057341337204,0.32083016633987427,2.2149643898010254,0.08798786252737045,0.0,32.0,0.0,0.0,32.0,0.0,32.0,0.3400994936625163,0.2218460738658905,3.2913411458333335,0.25685463349024457,0.021011747419834137,-0.09744220972061157
55,1.0306244960000015,64.617984,2.0366415977478027,0.1132776290178299,0.1437930464744568,1.70703125,0.17885425686836243,0.0,0.0829412192106247,0.0069167762994766235,0.1219482421875,0.3041114807128906,2.120967388153076,0.051891028881073,0.0,17.0,0.0,0.0,17.0,0.0,17.0,0.3401309649149577,0.22020548582077026,3.3428548177083335,0.2576053539911906,0.021012807885805767,-0.09743589162826538
56,0.9911641040000063,64.617984,1.9399504661560059,0.12135692685842514,0.08566176146268845,1.693359375,0.17175476253032684,0.0,0.07040766626596451,0.005598039366304874,0.1042073592543602,0.31534111499786377,2.1229960918426514,0.044187337160110474,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.3399274746576945,0.21758979558944702,3.3720703125,0.2580565810203552,0.020994946360588074,-0.09737378358840942
57,0.9808908580000093,64.617984,1.8302603960037231,0.13049805164337158,0.06935559958219528,1.6748046875,0.16303710639476776,0.0,0.05903376266360283,0.004286715295165777,0.0874837264418602,0.3385569453239441,2.1685047149658203,0.047168225049972534,0.0,21.0,0.0,0.0,21.0,0.0,21.0,0.3396456241607666,0.21131283044815063,3.3952229817708335,0.25830670197804767,0.021053155263264973,-0.09730583429336548
58,0.9678469229999962,64.617984,1.7114224433898926,0.14192357659339905,0.08820157498121262,1.666015625,0.1531946212053299,0.0,0.049513205885887146,0.0031887218356132507,0.0727132186293602,0.3815309405326843,2.2629313468933105,0.02651875466108322,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.33928080399831134,0.21144351363182068,3.4088948567708335,0.25845466057459515,0.021036242445309956,-0.09728866815567017
59,0.9339993500000219,64.617984,1.611751914024353,0.1539662778377533,0.07820434123277664,1.66015625,0.14422844350337982,0.0,0.043324343860149384,0.002546320203691721,0.0652262419462204,0.4394324719905853,2.426741123199463,0.026811368763446808,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.33859797318776447,0.21095824241638184,3.4036051432291665,0.2581683397293091,0.02101294944683711,-0.0972791314125061
60,0.9436506799999904,64.617984,1.5124088525772095,0.16730134189128876,0.10294957458972931,1.6533203125,0.13488496840000153,0.0,0.03851586952805519,0.00209116842597723,0.0581868514418602,0.5185415744781494,2.6129167079925537,0.025971051305532455,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.33777721722920734,0.21045535802841187,3.3944091796875,0.2574515144030253,0.021015524864196777,-0.0972781777381897
61,0.948496557999988,64.617984,1.430785059928894,0.17882978916168213,0.2772183120250702,1.650390625,0.1267835795879364,0.0,0.03551548719406128,0.001854580594226718,0.0546061210334301,0.6067712306976318,2.844162702560425,0.02282310649752617,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.33657340208689374,0.21514952182769775,3.366455078125,0.2564332087834676,0.020961528023084004,-0.09730583429336548
62,0.950186790999993,64.617984,1.3412227630615234,0.19357611238956451,0.16259661316871643,1.646484375,0.11717602610588074,0.0,0.03387990966439247,0.001772591844201088,0.0508626326918602,0.7272566556930542,3.2564334869384766,0.023072578012943268,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.33541659514109295,0.21256935596466064,3.3415120442708335,0.2553903857866923,0.020890742540359497,-0.097353994846344
63,0.9480101670000067,64.617984,1.2274888753890991,0.21305011212825775,0.11633605509996414,1.640625,0.10511811822652817,0.0,0.030835386365652084,0.001530895009636879,0.0454915389418602,0.8560918569564819,3.8476951122283936,0.038325291126966476,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.3344084819157918,0.20385190844535828,3.3251546223958335,0.2547195752461751,0.02088371415932973,-0.09742552042007446
64,0.9565014989999838,64.653312,1.112338900566101,0.23423202335834503,0.17560788989067078,1.6396484375,0.09329839050769806,0.0,0.028118588030338287,0.001218876102939248,0.0394287109375,0.9762020111083984,4.600580215454102,0.02507583424448967,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.33343780040740967,0.19769629836082458,3.2899169921875,0.2539064089457194,0.020886157949765522,-0.09751814603805542
65,0.9611673580000115,64.653312,1.0220409631729126,0.255180299282074,0.10959487408399582,1.6376953125,0.08304354548454285,0.0,0.0274515263736248,0.0010945301037281752,0.0364583358168602,1.1175371408462524,5.589350700378418,0.030495857819914818,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.33237751324971515,0.1854468286037445,3.276123046875,0.25274356206258136,0.020977355539798737,-0.09756368398666382
66,0.9466435690000026,64.653312,0.9372189044952393,0.27685776352882385,0.09037049114704132,1.6357421875,0.07351645827293396,0.0,0.026041140779852867,0.0008486017468385398,0.0315755233168602,1.2697014808654785,6.745092391967773,0.036298271268606186,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.33142679929733276,0.1865117847919464,3.2401936848958335,0.2515689730644226,0.020767082770665485,-0.0964658260345459
67,0.9225099660000069,64.653312,0.8872754573822021,0.2974476218223572,0.12258453667163849,1.634765625,0.06724587082862854,0.0,0.02684805355966091,0.000694210990332067,0.02913411520421505,1.4455642700195312,7.925808906555176,0.04507173225283623,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.33030229806900024,0.19446584582328796,3.1875,0.2504781087239583,0.020657384147246678,-0.09651386737823486
68,0.9188738590000014,64.653312,0.8608999848365784,0.3143312633037567,0.12864714860916138,1.6328125,0.06333135813474655,0.0,0.0285734161734581,0.0004797480069100857,0.0271403007209301,1.6501269340515137,9.140238761901855,0.05216754972934723,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.3289368549982707,0.19882908463478088,3.099365234375,0.24921067555745444,0.020545121282339096,-0.09651774168014526
