iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_fq,loss_fres,foot_res_abs_mean,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
10,0.9396441110002343,100.07296,0.5763750672340393,0.6496001482009888,0.5316927433013916,2.4853515625,0.02491951547563076,0.0,0.009071079082787037,0.0,0.0,0.0,0.0,0.0,1.08433997631073,4.715332984924316,0.0011107628233730793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29892128705978394,0.24266181886196136,3.2019856770833335,0.21775712569554648,0.020400501787662506,-0.07395422458648682
11,0.9469658869998057,100.07296,0.6845450401306152,0.6681565046310425,0.5755401253700256,2.4853515625,0.03311270475387573,0.0,0.022701693698763847,0.0,0.0,0.0,0.0,0.0,1.9607137441635132,3.990609645843506,0.0012113305274397135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859910726547241,0.2281942367553711,3.2049560546875,0.20488305886586508,0.02050173779328664,-0.07393044233322144
12,0.9306193520001216,100.07296,0.82322096824646,0.6698283553123474,0.5459018349647522,2.4853515625,0.04415731132030487,0.0,0.05057522654533386,0.0,0.0,0.0,0.0,0.0,3.515486478805542,3.1443536281585693,0.0015592807903885841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27219158411026,0.21639759838581085,3.1972249348958335,0.19100280602773032,0.020680468529462814,-0.07341456413269043
13,0.8911286039997321,100.07296,1.0604432821273804,0.655816912651062,0.44074803590774536,2.4853515625,0.06342615187168121,0.0,0.10401958227157593,1.1367460306388466e-09,0.0001220703125,0.0,0.0,0.0,6.274453163146973,2.2547261714935303,0.0022784459870308638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25755103429158527,0.20087097585201263,2.2216389973958335,0.17644629875818887,0.020680150638024013,-0.07040494680404663
14,0.8937187530000301,100.07296,1.6698538064956665,0.48926082253456116,0.5587702989578247,2.4853515625,0.12031900882720947,0.0,0.1934680938720703,3.2268189897877164e-06,0.006266276352107525,0.0,0.0,0.0,7.402257442474365,1.4354503154754639,0.0035572387278079987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450662056605021,0.21781925857067108,1.7940673828125,0.16386727492014566,0.020612139254808426,-0.06451147794723511
15,0.8859248339999795,100.07296,4.849544048309326,-0.12158562242984772,2.944660186767578,2.4853515625,0.44341397285461426,0.0,0.2676539123058319,0.00010173011105507612,0.0629475936293602,0.0,0.0,0.0,3.2246367931365967,1.0175331830978394,0.0050174761563539505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2570046583811442,0.2034679651260376,1.768310546875,0.17551563183466592,0.020553171634674072,-0.05672413110733032
16,0.8738491809999687,100.07296,4.791913986206055,-0.14161747694015503,1.209626317024231,2.4755859375,0.4355310797691345,0.0,0.3574296832084656,0.0017599198035895824,0.8282064199447632,0.0,0.0,0.0,5.7423014640808105,0.7433284521102905,0.02853158675134182,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.2766321102778117,0.19585645198822021,1.8375651041666667,0.19432397683461508,0.020636444290479023,-0.0498812198638916
17,0.8944667939999817,100.07296,3.157007932662964,-0.014259885996580124,0.7446162104606628,2.4638671875,0.27456235885620117,0.0,0.4318254590034485,0.007288152351975441,0.9407145380973816,0.0,0.0,0.0,2.001984119415283,0.6181331872940063,0.03750356286764145,0.0,17.0,0.0,0.0,17.0,0.0,17.0,0.289661169052124,0.22036874294281006,1.2762858072916667,0.2058985431989034,0.020745784044265747,-0.04490739107131958
18,0.8984509490001074,100.07296,2.5123043060302734,0.05174987390637398,0.4496561288833618,2.4560546875,0.21064433455467224,0.0,0.4677804708480835,0.012775903567671776,0.9336344599723816,0.0,0.0,0.0,0.658864438533783,0.555620014667511,0.02984192967414856,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.2967570225397746,0.24063879251480103,1.2628987630208333,0.21216332912445068,0.020769940068324406,-0.04159054160118103
19,0.9406930489999468,100.07296,2.712848424911499,0.03269916772842407,0.47742071747779846,2.44140625,0.23055051267147064,0.0,0.48094090819358826,0.016104871407151222,0.9213053584098816,0.0,0.0,0.0,0.2900453507900238,0.5391764640808105,0.036792218685150146,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.3004108667373657,0.2336280643939972,1.560546875,0.21494823694229126,0.020627903441588085,-0.04154960811138153
20,0.9482941309997841,100.07296,2.928602457046509,0.011612622067332268,0.70974200963974,2.4365234375,0.2521512508392334,0.0,0.48407578468322754,0.01742776855826378,0.9130452871322632,0.0,0.0,0.0,0.17734414339065552,0.5586122274398804,0.028347421437501907,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.3013885219891866,0.24147088825702667,1.8107503255208333,0.2153143286705017,0.02057122935851415,-0.04187346249818802
21,0.9431925600001705,100.07296,3.0837249755859375,-0.0033664715010672808,0.5913839340209961,2.43359375,0.2675212621688843,0.0,0.4787478446960449,0.01682944968342781,0.9103190302848816,0.0,0.0,0.0,0.192373126745224,0.6213721036911011,0.035978060215711594,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.30037083228429157,0.24101348221302032,1.97021484375,0.21415825684865317,0.020584425578514736,-0.042243942618370056
22,0.9577300639998612,100.07296,3.1020936965942383,-0.005175409838557243,0.8807937502861023,2.431640625,0.2691485285758972,0.0,0.46831804513931274,0.01505088061094284,0.9091390371322632,0.0,0.0,0.0,0.2194633185863495,0.7152106761932373,0.042252883315086365,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.2984429399172465,0.2408946007490158,2.0136311848958335,0.21214046080907187,0.020549189299345016,-0.04754382371902466
23,0.9550543660002404,100.07296,3.0224967002868652,0.002015913836658001,0.8630708456039429,2.4306640625,0.26123255491256714,0.0,0.4564770460128784,0.013159557245671749,0.906005859375,0.0,0.0,0.0,0.20320427417755127,0.8564728498458862,0.0427309088408947,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.2963504393895467,0.24656200408935547,2.0323893229166665,0.21006786823272705,0.02051332841316859,-0.06495261192321777
24,0.9687461590001476,100.07296,2.8846592903137207,0.015735778957605362,0.4955839216709137,2.4267578125,0.2473052740097046,0.0,0.4458811283111572,0.01157926581799984,0.9046224355697632,0.0,0.0,0.0,0.17899826169013977,1.072490930557251,0.0543096624314785,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.2945009469985962,0.2351265400648117,2.0347086588541665,0.20795555909474692,0.020496418078740437,-0.07688027620315552
25,0.9799918419998903,100.07296,2.78796648979187,0.024806423112750053,0.5382232069969177,2.4228515625,0.23744842410087585,0.0,0.43741676211357117,0.01049184612929821,0.9005941152572632,0.0,0.0,0.0,0.15115366876125336,1.384333610534668,0.05644642561674118,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.2933339476585388,0.2290983498096466,2.0252685546875,0.20670372247695923,0.020453472932179768,-0.07683169841766357
26,0.9722811099995852,100.07296,2.7590579986572266,0.02672058343887329,0.4018647074699402,2.4189453125,0.23422829806804657,0.0,0.4319469928741455,0.009840479120612144,0.8955485224723816,0.0,0.0,0.0,0.13210725784301758,1.8329442739486694,0.05566751956939697,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2928089698155721,0.22935089468955994,2.0096028645833335,0.2059833804766337,0.02035096411903699,-0.07675445079803467
27,0.9905681120003464,100.07296,2.7564477920532227,0.027018824592232704,0.4638105630874634,2.416015625,0.2332901656627655,0.0,0.4300694167613983,0.009721247479319572,0.8916422724723816,0.0,0.0,0.0,0.12447734922170639,2.4605512619018555,0.06528666615486145,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2925838232040405,0.23078396916389465,1.9864095052083333,0.20558432737986246,0.020295917987823486,-0.07670778036117554
28,1.0025353200003337,100.07296,2.7726986408233643,0.026950309053063393,0.598444402217865,2.412109375,0.23377947509288788,0.0,0.4295473098754883,0.009830350056290627,0.8887532949447632,0.0,0.0,0.0,0.11968960613012314,3.33418345451355,0.06366211175918579,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2924127181371053,0.23183420300483704,1.942138671875,0.20519431432088217,0.020312029868364334,-0.07668817043304443
29,1.0132782850000694,100.07296,2.816082000732422,0.02364290878176689,0.8417562246322632,2.41015625,0.23693802952766418,0.0,0.42607784271240234,0.009511686861515045,0.8835856318473816,0.0,0.0,0.0,0.11442025750875473,4.536477088928223,0.05821317434310913,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.2921341061592102,0.23187550902366638,1.9201253255208333,0.20459296305974325,0.020277845362822216,-0.07670128345489502
30,1.0217288339999868,100.07296,2.8947858810424805,0.018683113157749176,0.46371951699256897,2.4072265625,0.24267852306365967,0.0,0.42220163345336914,0.00913897342979908,0.8812255859375,0.0,0.0,0.0,0.14518491923809052,6.169881820678711,0.07005833834409714,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.29116080204645794,0.22013750672340393,1.91259765625,0.20346244176228842,0.020214255899190903,-0.07672595977783203
31,1.0087336400001732,100.07296,2.949483633041382,0.0166962631046772,0.6545484662055969,2.404296875,0.24610301852226257,0.0,0.4139796495437622,0.008198014460504055,0.877685546875,0.0,0.0,0.0,0.20906558632850647,8.136972427368164,0.0678616315126419,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.28969329595565796,0.22033420205116272,1.91650390625,0.20176774263381958,0.020192589610815048,-0.07676118612289429
32,0.9960692750000817,100.07296,2.9855189323425293,0.018155934289097786,0.32419365644454956,2.4013671875,0.24723348021507263,0.0,0.4015739858150482,0.006839768495410681,0.8727620840072632,0.0,0.0,0.0,0.2911069095134735,10.504947662353516,0.07482876628637314,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2874821027119954,0.2262456715106964,1.9527180989583333,0.19935323794682822,0.020210109651088715,-0.07680469751358032
33,1.104461055000229,100.07296,2.925147294998169,0.030182374641299248,0.21313457190990448,2.3994140625,0.23890714347362518,0.0,0.3858787715435028,0.005328110884875059,0.8663737177848816,0.0,0.0,0.0,0.38423800468444824,12.9259672164917,0.07549577206373215,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.2843329707781474,0.21085794270038605,2.02197265625,0.19610669215520224,0.02020968869328499,-0.07685333490371704
34,0.9923317429997951,100.07296,2.770665168762207,0.05406617373228073,0.26909565925598145,2.396484375,0.2211369127035141,0.0,0.369067907333374,0.0040658279322087765,0.8589274287223816,0.0,0.0,0.0,0.4881943464279175,15.313579559326172,0.08204673230648041,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2803999185562134,0.2109694480895996,2.0882568359375,0.19216827551523843,0.02018753190835317,-0.0769011378288269
35,1.0116679959996873,100.07296,2.6525533199310303,0.07479017972946167,0.2831268012523651,2.3916015625,0.20729944109916687,0.0,0.35367530584335327,0.003218781901523471,0.8531901240348816,0.0,0.0,0.0,0.5580275058746338,17.167463302612305,0.08499174565076828,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.27631086111068726,0.21868032217025757,2.1271565755208335,0.18798156579335532,0.02015666291117668,-0.07694578170776367
36,0.9940785520002464,100.07296,2.6765899658203125,0.0768270343542099,0.2570452094078064,2.3828125,0.20838868618011475,0.0,0.3424246311187744,0.0028002874460071325,0.8467611074447632,0.0,0.0,0.0,0.536993145942688,18.20565414428711,0.10515813529491425,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.2729270855585734,0.21729010343551636,2.154541015625,0.18436716000239053,0.02011556675036748,-0.07698333263397217
37,1.046832663999794,100.07296,2.7846035957336426,0.06663542240858078,0.2563980221748352,2.37890625,0.21931195259094238,0.0,0.33704873919487,0.002659659832715988,0.8365072011947632,0.0,0.0,0.0,0.48102402687072754,18.267791748046875,0.08462026715278625,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.2707873185475667,0.21581625938415527,2.181396484375,0.18228000402450562,0.020102317134539287,-0.07701563835144043
38,1.0481779550000283,100.07296,2.8576390743255615,0.06136023998260498,0.2820342183113098,2.375,0.22661499679088593,0.0,0.3424273133277893,0.0033831768669188023,0.8302409052848816,0.0,0.0,0.0,0.49927085638046265,17.771942138671875,0.09312288463115692,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.26923418045043945,0.21526360511779785,2.1668294270833335,0.1806488037109375,0.020136880377928417,-0.07705336809158325
39,1.022938910999983,100.07296,2.842315912246704,0.06432922184467316,0.27773138880729675,2.365234375,0.22560960054397583,0.0,0.3513812720775604,0.004418083466589451,0.8275960683822632,0.0,0.0,0.0,0.5600464344024658,16.756628036499023,0.11972551047801971,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.2688452998797099,0.21576392650604248,2.1448974609375,0.1801713506380717,0.020157324771086376,-0.07708442211151123
40,1.072451244000149,100.07296,2.813446044921875,0.06799611449241638,0.25507333874702454,2.3515625,0.22395174205303192,0.0,0.36458778381347656,0.006142855621874332,0.8243815302848816,0.0,0.0,0.0,0.650375247001648,15.324042320251465,0.13802611827850342,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.2693997224171956,0.21621209383010864,2.1342366536458335,0.18091078599294028,0.020198193689187367,-0.0771172046661377
41,1.057555966000109,100.07296,2.791973114013672,0.07095391303300858,0.2209446281194687,2.3359375,0.22367024421691895,0.0,0.3763408064842224,0.008172874338924885,0.8116862177848816,0.0,0.0,0.0,0.7457363605499268,13.625558853149414,0.15016882121562958,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.2715429663658142,0.2174246907234192,2.1164957682291665,0.1832230488459269,0.020290912439425785,-0.07714539766311646
42,1.1096535609999592,100.07296,2.7574963569641113,0.07558514922857285,0.1955837458372116,2.3134765625,0.2223939150571823,0.0,0.3862438201904297,0.010561905801296234,0.7946370840072632,0.0,0.0,0.0,0.846156120300293,11.863353729248047,0.1801183819770813,0.0,27.0,0.0,0.0,27.0,0.0,27.0,0.2748922308286031,0.21865272521972656,2.1090901692708335,0.18648705879847208,0.020411985615889233,-0.07717978954315186
43,1.0438678919999802,100.07296,2.728529930114746,0.0803653672337532,0.18801257014274597,2.283203125,0.2217947244644165,0.0,0.39401358366012573,0.013371895998716354,0.7720133662223816,0.0,0.0,0.0,0.9538476467132568,10.119318962097168,0.19457845389842987,0.0,40.0,0.0,0.0,40.0,0.0,40.0,0.2788930336634318,0.20682263374328613,2.1001383463541665,0.1906874974568685,0.020551105340321858,-0.0771825909614563
44,1.0238835390000531,100.07296,2.727205753326416,0.07995271682739258,0.15551187098026276,2.2431640625,0.22425584495067596,0.0,0.39645832777023315,0.01619642972946167,0.7425537109375,0.0,0.0,0.0,1.0559052228927612,8.532003402709961,0.21346738934516907,0.0,47.0,0.0,0.0,47.0,0.0,47.0,0.283969243367513,0.2083911895751953,2.1105550130208335,0.1954469084739685,0.020662695169448853,-0.016621913760900497
45,1.0592168579996724,100.07296,2.694852352142334,0.08357921242713928,0.11781160533428192,2.1962890625,0.22390136122703552,0.0,0.3891735076904297,0.018393587321043015,0.6973063349723816,0.0,0.0,0.0,1.186288833618164,7.145511150360107,0.2422959804534912,0.0,58.0,0.0,0.0,58.0,0.0,58.0,0.2903657754262288,0.2110317349433899,2.183349609375,0.20166275898615518,0.020813214282194775,-0.016434933990240097
46,1.0582975409997744,100.07296,2.667144536972046,0.08660094439983368,0.09736187756061554,2.1474609375,0.2241820991039276,0.0,0.38081395626068115,0.020978108048439026,0.6571452021598816,0.0,0.0,0.0,1.2746624946594238,5.97469425201416,0.22387516498565674,0.0,62.0,0.0,0.0,62.0,0.0,62.0,0.2964037259419759,0.21373391151428223,2.2675374348958335,0.20862217744191489,0.0209122896194458,-0.016328785568475723
47,1.082979468999838,100.07296,2.6490907669067383,0.08773520588874817,0.0738338753581047,2.0947265625,0.22471116483211517,0.0,0.3662559390068054,0.023490510880947113,0.6152750849723816,0.0,0.0,0.0,1.3166508674621582,5.015020847320557,0.25792571902275085,0.0,70.0,0.0,0.0,70.0,0.0,70.0,0.302629013856252,0.21212846040725708,2.3433024088541665,0.21521182854970297,0.02100563794374466,-0.016275350004434586
48,1.1129250710000633,100.07296,2.661346912384033,0.08047819137573242,0.055270399898290634,2.0283203125,0.2289353907108307,0.0,0.34107157588005066,0.025556422770023346,0.5486654043197632,0.0,0.0,0.0,1.2350513935089111,4.231528282165527,0.26332685351371765,0.0,89.0,0.0,0.0,89.0,0.0,89.0,0.3092430035273234,0.21236270666122437,2.429443359375,0.2222947676976522,0.0210069939494133,-0.044677212834358215
49,1.0655029540002943,100.07296,2.5520663261413574,0.08056062459945679,0.06092609465122223,1.931640625,0.22329187393188477,0.0,0.283169686794281,0.02337517961859703,0.4409993588924408,0.0,0.0,0.0,1.0130287408828735,3.5409581661224365,0.2614296078681946,0.0,125.0,0.0,0.0,125.0,0.0,125.0,0.3182409207026164,0.21929365396499634,2.6208902994791665,0.23368501663208008,0.021194984515508015,-0.0380270779132843
50,1.0573263460000817,100.07296,2.3933310508728027,0.08634257316589355,0.06869004666805267,1.853515625,0.21253284811973572,0.0,0.22398552298545837,0.019544173032045364,0.34228515625,0.0,0.0,0.0,0.7862662672996521,3.0176405906677246,0.2569206953048706,0.0,97.0,0.0,0.0,97.0,0.0,97.0,0.3262704213460286,0.22085696458816528,2.8397623697916665,0.24117660522460938,0.021230414509773254,-0.03805088996887207
51,1.0260811649995958,100.07296,2.245515823364258,0.09210275113582611,0.0726618766784668,1.796875,0.20259778201580048,0.0,0.1763087958097458,0.01568717509508133,0.2681884765625,0.0,0.0,0.0,0.6180698871612549,2.6997363567352295,0.1823231279850006,0.0,72.0,0.0,0.0,72.0,0.0,72.0,0.33259246746699017,0.22327959537506104,2.982666015625,0.24787749846776327,0.021269366145133972,-0.03800800442695618
52,1.0269121740002447,100.07296,2.1420443058013916,0.09658005833625793,0.0739603340625763,1.7607421875,0.1958802342414856,0.0,0.1383703351020813,0.012326357886195183,0.2086588591337204,0.0,0.0,0.0,0.479691743850708,2.4704604148864746,0.12589679658412933,0.0,51.0,0.0,0.0,51.0,0.0,51.0,0.3366829951604207,0.22667205333709717,3.116943359375,0.2533985177675883,0.021286847690741222,-0.03794631361961365
53,1.0234586990000025,100.07296,2.055382251739502,0.0992448553442955,0.07215460389852524,1.71875,0.19011543691158295,0.0,0.10559706389904022,0.009033598005771637,0.1577962338924408,0.0,0.0,0.0,0.3690054416656494,2.294001817703247,0.11329709738492966,0.0,50.0,0.0,0.0,50.0,0.0,50.0,0.3395976622899373,0.23035985231399536,3.23388671875,0.25755971670150757,0.021374307572841644,-0.038088440895080566
54,0.9961283750003531,100.07296,1.9991283416748047,0.10208964347839355,0.07012376189231873,1.697265625,0.1862947642803192,0.0,0.08562549203634262,0.007097320165485144,0.1267903745174408,0.0,0.0,0.0,0.3001753091812134,2.1630859375,0.0822753831744194,0.0,29.0,0.0,0.0,29.0,0.0,29.0,0.3407135009765625,0.2089303433895111,3.3251546223958335,0.2595762213071187,0.021333590149879456,-0.04763084650039673
55,0.9669665989999885,100.07296,1.9677717685699463,0.10445185005664825,0.07095018774271011,1.68359375,0.18421462178230286,0.0,0.07042866200208664,0.0054776533506810665,0.1046956405043602,0.0,0.0,0.0,0.2788456082344055,2.0775933265686035,0.06542972475290298,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.3410879770914714,0.2074318528175354,3.3769938151041665,0.26089056332906085,0.021161675453186035,-0.07819110155105591
56,0.9649991579999551,100.07296,1.9388755559921265,0.10653389990329742,0.09924392402172089,1.6728515625,0.18175163865089417,0.0,0.06001310795545578,0.0042716022580862045,0.0892740935087204,0.0,0.0,0.0,0.2811317443847656,2.044067144393921,0.051872219890356064,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.3409075339635213,0.20735782384872437,3.3970133463541665,0.26140087842941284,0.021125125388304394,-0.07815122604370117
57,0.9611771959998805,100.07296,1.9023144245147705,0.11036235839128494,0.08335760980844498,1.6650390625,0.1782676875591278,0.0,0.05300912261009216,0.003649278311058879,0.0788167342543602,0.0,0.0,0.0,0.315792053937912,2.0858113765716553,0.03268951177597046,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.34027620156606037,0.2066059112548828,3.401611328125,0.2607315381368001,0.02124720315138499,-0.07813549041748047
58,0.9669906979997904,100.07296,1.8546563386917114,0.1154179722070694,0.19711223244667053,1.6572265625,0.17355602979660034,0.0,0.04614187404513359,0.003081090282648802,0.068115234375,0.0,0.0,0.0,0.3656021058559418,2.1876938343048096,0.029721274971961975,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.33977266152699787,0.2065441608428955,3.4174397786458335,0.2602524161338806,0.021306974192460377,-0.0781397819519043
59,0.9339156779997211,100.07296,1.7716236114501953,0.12596985697746277,0.2345736026763916,1.6494140625,0.1652374118566513,0.0,0.040255412459373474,0.002571098506450653,0.0598958358168602,0.0,0.0,0.0,0.43071889877319336,2.3775761127471924,0.028885221108794212,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.33916962146759033,0.21748137474060059,3.4306640625,0.2597079277038574,0.021311677992343903,-0.0372219979763031
60,0.9224377069999719,100.07296,1.6347565650939941,0.14292146265506744,0.17121116816997528,1.642578125,0.15156792104244232,0.0,0.033908504992723465,0.001922320923767984,0.050537109375,0.0,0.0,0.0,0.48307856917381287,2.656160831451416,0.01935247704386711,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.33878008524576825,0.20770269632339478,3.4534912109375,0.2593145767847697,0.0212952122092247,-0.0368947833776474
61,0.9286014260001139,100.07296,1.4755007028579712,0.1663462519645691,0.12487800419330597,1.6376953125,0.13507963716983795,0.0,0.030287913978099823,0.0016057289903983474,0.0467936210334301,0.0,0.0,0.0,0.5404784083366394,3.00490140914917,0.02360130473971367,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.3381874163945516,0.17710447311401367,3.4429931640625,0.25900427500406903,0.02124965190887451,-0.039459437131881714
62,0.9514155140000184,100.07296,1.2957738637924194,0.19559156894683838,0.23366156220436096,1.6357421875,0.11640205979347229,0.0,0.028086643666028976,0.001402096590027213,0.04443359375,0.0,0.0,0.0,0.6100502014160156,3.4816129207611084,0.01698070392012596,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.3374975919723511,0.16554558277130127,3.4157307942708335,0.2586694558461507,0.021258493264516194,-0.0424121618270874
63,0.9955123439999625,100.07296,1.129600167274475,0.22815684974193573,0.09588911384344101,1.6318359375,0.09842608869075775,0.0,0.027014654129743576,0.0014362841611728072,0.0401611328125,0.0,0.0,0.0,0.6995075941085815,4.226871013641357,0.024718906730413437,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.3366611798604329,0.1643194556236267,3.3927815755208335,0.2579435706138611,0.021272018551826477,-0.019819945096969604
64,1.0394125189995975,100.07296,0.974696934223175,0.2605360746383667,0.07922758907079697,1.6240234375,0.08163786679506302,0.0,0.024520903825759888,0.0012903513852506876,0.034912109375,0.0,0.0,0.0,0.8074354529380798,5.123931884765625,0.036778222769498825,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.3360310395558675,0.16497421264648438,3.3434244791666665,0.2571953535079956,0.021207111577192943,-0.0377715602517128
