iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_fq,loss_fres,foot_res_abs_mean,foot_res_x_abs_mean,foot_res_y_abs_mean,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,2.9944937189975462,182.383616,6.780516147613525,0.09579723328351974,0.09498357772827148,2.533203125,0.670871913433075,0.0025778356939554214,0.00032903565443120897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232121586799622,0.00367463706061244,0.0003019890282303095,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33796409765879315,0.2922366261482239,2.915283203125,0.2681128184000651,0.019926071166992188,-0.10141521692276001
1,1.303373905000626,186.354176,6.763533115386963,0.08626167476177216,0.09200627356767654,2.533203125,0.6693457365036011,0.0027365300338715315,0.0007790519739501178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3871421217918396,0.011809496209025383,0.0019388649379834533,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.3371131420135498,0.28807151317596436,3.81134033203125,0.2671688199043274,0.021205318470795948,-0.06061428785324097
2,1.2604508989970782,186.354176,6.674011707305908,0.04148520901799202,0.06714364141225815,2.533203125,0.6601697206497192,0.002924614120274782,0.001187093323096633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3677644729614258,0.037848327308893204,0.0051551684737205505,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33528804779052734,0.28874945640563965,3.8091634114583335,0.2652699549992879,0.02120653788248698,-0.02881310135126114
3,1.2552494880001177,186.354176,6.6069536209106445,-0.022352611646056175,0.042781248688697815,2.533203125,0.6534523367881775,0.002955676754936576,0.0015495041152462363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3551027476787567,0.08243124932050705,0.009932473301887512,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33469216028849286,0.2940239906311035,3.7390950520833335,0.26466067632039386,0.021232108275095623,-0.02882876992225647
4,1.2432890720010619,186.354176,6.616741180419922,-0.08639957755804062,0.08451113849878311,2.533203125,0.6545414328575134,0.0028635149355977774,0.0017497295048087835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34967970848083496,0.12933088839054108,0.0162434633821249,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33468711376190186,0.2946890890598297,3.7307942708333335,0.26464690764745075,0.02127090096473694,-0.028806671500205994
5,1.2477966160004144,186.354176,6.684691429138184,-0.14249292016029358,0.14287805557250977,2.533203125,0.6613798141479492,0.002762705087661743,0.0017195744439959526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356337308883667,0.140382319688797,0.024064742028713226,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.3346254030863444,0.29471299052238464,3.8019002278645835,0.2645938992500305,0.021329646309216816,-0.02881430834531784
6,1.2494979490002152,186.354176,6.736081600189209,-0.17135627567768097,0.16923753917217255,2.533203125,0.6664954423904419,0.002728227525949478,0.0015266130212694407,2.6618634407782338e-08,0.00016276042151730508,0.0,0.0,0.0,0.0,0.0,0.3749849200248718,0.11113017797470093,0.0333862341940403,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33446717262268066,0.2940337359905243,3.8353678385416665,0.26441343625386554,0.021395914256572723,-0.029238462448120117
7,1.2498780009991606,186.354176,6.708948612213135,-0.16775545477867126,0.15782171487808228,2.533203125,0.6635987758636475,0.0027809522580355406,0.0013205378782004118,2.0895886336802505e-06,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.39242979884147644,0.06780802458524704,0.044217512011528015,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.3342122236887614,0.29367443919181824,3.8696492513020835,0.26416053374608356,0.021461387475331623,-0.037953972816467285
8,1.2483031990013842,186.354176,6.5996246337890625,-0.13351723551750183,0.12175065279006958,2.533203125,0.6524503231048584,0.002872765064239502,0.0012614354491233826,1.021070420392789e-05,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.38614004850387573,0.03225462883710861,0.05657438561320305,0.500859260559082,0.0,0.0,0.0,0.0,0.0,0.0,0.33392473061879474,0.29345521330833435,3.8745524088541665,0.26389575004577637,0.021496646106243134,-0.0616610050201416
9,1.2416503800013743,186.354176,6.5024895668029785,-0.07381295412778854,0.05877000093460083,2.53271484375,0.6424595713615417,0.0029217812698334455,0.0012390826595947146,1.2320102541707456e-05,0.00032552084303461015,0.0,0.0,0.0,0.0,0.0,0.36445602774620056,0.014132490381598473,0.0704721063375473,0.5007927417755127,1.0,0.0,0.0,1.0,0.0,1.0,0.33372286955515545,0.28988659381866455,3.862548828125,0.26374077796936035,0.021485313773155212,-0.06163334846496582
10,1.2439262110019627,186.354176,6.464938163757324,0.0045976703986525536,0.09497178345918655,2.53271484375,0.638416051864624,0.002884679939597845,0.0011195479892194271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476502597332001,0.014902440831065178,0.08593037724494934,0.500659704208374,0.0,0.0,0.0,0.0,0.0,0.0,0.3337096373240153,0.28562867641448975,3.8632609049479165,0.2637860178947449,0.021516119440396626,-0.0658193826675415
