iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts
0,2.4388858419988537,59.556864,7.455599784851074,0.008240746334195137,0.027039283886551857,1.576171875,0.6845652461051941,0.0,8666.0,0.0
1,1.1541184879970388,60.184576,7.605643272399902,0.02563510462641716,0.024700546637177467,1.56640625,0.7007864713668823,0.0,8629.0,0.0
2,1.1242609939945396,60.184576,7.761964797973633,0.04625482112169266,0.02807299979031086,1.39453125,0.7144415378570557,0.0,8840.0,0.0
3,1.121386712999083,60.184576,7.892524242401123,0.06439034640789032,0.02134312503039837,1.36328125,0.733320415019989,0.0,8648.0,0.0
4,1.2045260759987286,60.184576,8.39521598815918,0.09547270089387894,0.02855083905160427,1.3193359375,0.7819440364837646,0.0,8661.0,0.0
5,1.1676064569983282,60.184576,9.093393325805664,0.13036879897117615,0.02842303179204464,1.3125,0.8493677973747253,0.0,8651.0,0.0
6,1.1699055839999346,60.184576,9.838811874389648,0.12968257069587708,0.01977580226957798,1.142578125,0.9177992343902588,0.0,8873.0,0.0
7,1.168388137994043,60.184576,10.350488662719727,0.09830492734909058,0.03835729509592056,1.1162109375,0.9746932983398438,0.0,8651.0,0.0
8,1.1754828180055483,60.184576,10.511247634887695,0.08492659032344818,0.05722428858280182,1.05078125,0.9881561994552612,0.0,8693.0,0.0
9,1.1743151689952356,60.184576,9.242059707641602,0.04425578564405441,0.06273627281188965,1.005859375,0.8631628751754761,0.0,8668.0,0.0
10,1.2055118739954196,60.184576,7.791555881500244,0.010310683399438858,0.056509245187044144,0.87890625,0.7166001200675964,0.0,8859.0,0.0
11,1.210978082002839,60.184576,7.546623706817627,-0.003933262079954147,0.053315553814172745,0.8671875,0.702813982963562,0.0,8637.0,0.0
12,1.2165726749954047,60.184576,7.479329586029053,0.022271040827035904,0.04619528725743294,0.865234375,0.6969196796417236,0.0,8632.0,0.0
13,1.1990150470010121,60.184576,7.413647651672363,0.042120080441236496,0.05390053614974022,0.8603515625,0.6902408003807068,0.0,8650.0,0.0
14,1.172487251998973,60.184576,7.451721668243408,0.04401789605617523,0.0644301250576973,0.7880859375,0.688715398311615,0.0,8867.0,0.0
15,1.2278260800012504,60.184576,7.3148193359375,0.045422933995723724,0.06489339470863342,0.7421875,0.6835955381393433,0.0,8674.0,0.0
16,1.2233892700023716,60.184576,7.328711986541748,0.05555707961320877,0.06114690750837326,0.7314453125,0.6863895654678345,0.0,8643.0,0.0
17,1.136349478001648,60.184576,7.478420257568359,0.06448383629322052,0.05471149459481239,0.7001953125,0.7007028460502625,0.0,8656.0,0.0
18,1.1455837579997024,60.185088,7.610397815704346,0.06964727491140366,0.03821217268705368,0.634765625,0.7063062191009521,0.0,8860.0,0.0
19,1.15357667599892,60.185088,7.303282737731934,0.06313811987638474,0.040252685546875,0.6279296875,0.6859812140464783,0.0,8638.0,0.0
20,1.1509537309975713,60.185088,7.279780387878418,0.056912727653980255,0.05544951185584068,0.58203125,0.6798819303512573,0.0,8700.0,0.0
21,1.166215754004952,60.185088,7.19333028793335,0.048398278653621674,0.063263438642025,0.5732421875,0.6685683727264404,0.0,8665.0,0.0
22,1.1704346050028107,60.185088,7.240786552429199,0.046618394553661346,0.0547524057328701,0.564453125,0.6723507642745972,0.0,8643.0,0.0
23,1.167203144999803,60.185088,7.238748550415039,0.02340223453938961,0.047044575214385986,0.5595703125,0.6749253273010254,0.0,8861.0,0.0
24,1.1660667469986947,60.185088,7.283531665802002,0.023603223264217377,0.042108599096536636,0.5576171875,0.6812559962272644,0.0,8639.0,0.0
25,1.1636422250012401,60.185088,7.307988166809082,0.030069652944803238,0.05144220218062401,0.529296875,0.6837704181671143,0.0,8657.0,0.0
26,1.1639676330014481,60.185088,7.554661750793457,0.029185552150011063,0.0665559470653534,0.521484375,0.7078136205673218,0.0,8633.0,0.0
27,1.1723750320015824,60.185088,7.392738342285156,0.022888638079166412,0.07448246330022812,0.5048828125,0.6918918490409851,0.0,8857.0,0.0
28,1.1667577269981848,60.185088,7.322946548461914,0.019087770953774452,0.05666612833738327,0.494140625,0.686351478099823,0.0,8678.0,0.0
29,1.1677365270006703,60.185088,7.502584457397461,0.01744621992111206,0.044123612344264984,0.490234375,0.7026816606521606,0.0,8663.0,0.0
30,1.1677326959979837,60.185088,7.667444229125977,0.015457864850759506,0.0574466735124588,0.4609375,0.7145147323608398,0.0,8687.0,0.0
31,1.1687852399991243,60.185088,7.4612202644348145,0.00631923321634531,0.06657321751117706,0.458984375,0.6930817365646362,0.0,8842.0,0.0
32,1.174589399000979,60.185088,7.38386344909668,0.006433187052607536,0.06045147031545639,0.45703125,0.6888443231582642,0.0,8637.0,0.0
