iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts
0,2.452402204999089,59.556864,7.574434280395508,0.008463462814688683,0.02454366907477379,1.5263671875,0.6973189115524292,0.0,8662.0,0.0
1,1.097563726001681,60.184576,7.690257549285889,0.026173455640673637,0.024105889722704887,1.5185546875,0.709539532661438,0.0,8627.0,0.0
2,1.0793958549984382,60.184576,7.816443920135498,0.047985419631004333,0.025067925453186035,1.349609375,0.7204132080078125,0.0,8841.0,0.0
3,1.1088153579985374,60.184576,7.923564434051514,0.07079105079174042,0.024447841569781303,1.32421875,0.7369315028190613,0.0,8644.0,0.0
4,1.1067194739989645,60.184576,8.51253890991211,0.10683226585388184,0.0274118110537529,1.2802734375,0.7938183546066284,0.0,8661.0,0.0
5,1.104365228999086,60.184576,9.27466106414795,0.13750115036964417,0.02949710749089718,1.267578125,0.8676053285598755,0.0,8663.0,0.0
6,1.1210329869973066,60.184576,9.987425804138184,0.13890108466148376,0.02226223796606064,1.095703125,0.9326611757278442,0.0,8875.0,0.0
7,1.1290334820005228,60.184576,10.366779327392578,0.10258212685585022,0.049961384385824203,1.0625,0.9747158885002136,0.0,8665.0,0.0
8,1.1113512449992413,60.184576,10.05091667175293,0.08258874714374542,0.06833098083734512,1.0009765625,0.9417872428894043,0.0,8686.0,0.0
9,1.0865535420016386,60.184576,8.727131843566895,0.04129541292786598,0.06292742490768433,0.9638671875,0.8111475706100464,0.0,8658.0,0.0
10,1.0926602959989395,60.184576,8.045775413513184,0.022985316812992096,0.05537617579102516,0.8623046875,0.7422649264335632,0.0,8847.0,0.0
11,1.0855214900002466,60.184576,7.790018081665039,0.001843287143856287,0.049399733543395996,0.841796875,0.7268671989440918,0.0,8652.0,0.0
12,1.0868880289999652,60.184576,7.759033203125,0.029468480497598648,0.044706545770168304,0.8349609375,0.7255398631095886,0.0,8633.0,0.0
13,1.0941781610017642,60.184576,7.651899337768555,0.04992169886827469,0.04915967583656311,0.83203125,0.7148847579956055,0.0,8654.0,0.0
14,1.1156605739997758,60.184576,7.726012706756592,0.04992198199033737,0.06046544387936592,0.7529296875,0.7161910533905029,0.0,8877.0,0.0
15,1.1201491020001413,60.184576,7.628503799438477,0.04556424543261528,0.05268111079931259,0.7109375,0.7153317332267761,0.0,8674.0,0.0
16,1.1036142250013654,60.184576,7.696807861328125,0.05266417935490608,0.05448433756828308,0.6982421875,0.7220964431762695,0.0,8643.0,0.0
17,1.0796038450025662,60.184576,7.731342315673828,0.05931338295340538,0.0461055263876915,0.6630859375,0.725582480430603,0.0,8658.0,0.0
18,1.1141692729979695,60.185088,7.8190155029296875,0.0667373389005661,0.04008687287569046,0.6025390625,0.7260227203369141,0.0,8861.0,0.0
19,1.1066360719996737,60.185088,7.489958763122559,0.05813639611005783,0.03675176948308945,0.59765625,0.7038431167602539,0.0,8640.0,0.0
20,1.1112331909971545,60.185088,7.467240810394287,0.053540486842393875,0.04075836017727852,0.56640625,0.6986519694328308,0.0,8686.0,0.0
21,1.0848445970004832,60.185088,7.466226577758789,0.049522534012794495,0.047414522618055344,0.5625,0.6963831782341003,0.0,8664.0,0.0
22,1.1517602249987249,60.185088,7.452753067016602,0.04784427583217621,0.0485781654715538,0.548828125,0.6932740211486816,0.0,8655.0,0.0
23,1.1857139310013736,60.185088,7.229015827178955,0.02592814713716507,0.03987231105566025,0.541015625,0.6738900542259216,0.0,8859.0,0.0
24,1.1421975499979453,60.185088,7.248455047607422,0.028918292373418808,0.04003255069255829,0.5400390625,0.6785587668418884,0.0,8635.0,0.0
25,1.1115158409993455,60.185088,7.327048301696777,0.03838501498103142,0.04989827051758766,0.5146484375,0.685116708278656,0.0,8651.0,0.0
26,1.0944785780011443,60.185088,7.582909107208252,0.04222598671913147,0.05086991563439369,0.509765625,0.7103485465049744,0.0,8636.0,0.0
27,1.112883497000439,60.185088,7.54671573638916,0.037631381303071976,0.04346207156777382,0.490234375,0.7084004282951355,0.0,8853.0,0.0
28,1.107031971001561,60.185088,7.517758846282959,0.032920509576797485,0.0356135331094265,0.4736328125,0.705544650554657,0.0,8675.0,0.0
29,1.1151853299998038,60.185088,7.641335964202881,0.02710166946053505,0.05138629302382469,0.4716796875,0.7155939936637878,0.0,8665.0,0.0
30,1.1081689200000255,60.185088,7.703520774841309,0.02727188915014267,0.05111423134803772,0.447265625,0.7168296575546265,0.0,8686.0,0.0
31,1.1022470870011603,60.185088,7.410406112670898,0.01566711626946926,0.03602290153503418,0.4462890625,0.6871827840805054,0.0,8840.0,0.0
32,1.1089304570014065,60.185088,7.338662624359131,0.015216188505291939,0.04931425675749779,0.44140625,0.6840969920158386,0.0,8633.0,0.0
33,1.1093518179986859,60.185088,7.6142897605896,0.0198130514472723,0.04267309233546257,0.4404296875,0.7106301784515381,0.0,8654.0,0.0
34,1.1107444590015803,60.185088,7.929851055145264,0.026534203439950943,0.026233769953250885,0.439453125,0.7406155467033386,0.0,8637.0,0.0
35,1.112461295000685,60.185088,7.826242923736572,0.03140472620725632,0.05268227308988571,0.4384765625,0.7283288240432739,0.0,8837.0,0.0
36,1.0911451409992878,60.185088,7.465727806091309,0.023725830018520355,0.03485281392931938,0.4150390625,0.6937801241874695,0.0,8721.0,0.0
37,1.0975524720015528,60.185088,7.468433380126953,0.02344832755625248,0.024213043972849846,0.41015625,0.6933465003967285,0.0,8640.0,0.0
38,1.1135956910002278,60.185088,7.858781337738037,0.02600463479757309,0.046312764286994934,0.408203125,0.730535626411438,0.0,8665.0,0.0
39,1.1533297919995675,60.185088,7.850382328033447,0.01913316920399666,0.04440312832593918,0.388671875,0.7246944308280945,0.0,8856.0,0.0
40,1.1567460379992553,60.185088,7.584327220916748,0.008548237383365631,0.031626299023628235,0.3876953125,0.7039504051208496,0.0,8656.0,0.0
41,1.1613347140009864,60.185088,7.780262470245361,0.01196345780044794,0.05388423800468445,0.3857421875,0.7238489985466003,0.0,8636.0,0.0
42,1.1728102859997307,60.185088,8.206047058105469,0.027294524013996124,0.03994503244757652,0.3837890625,0.7658958435058594,0.0,8637.0,0.0
43,1.1835314669988293,60.185088,8.283716201782227,0.031110424548387527,0.03624918311834335,0.3818359375,0.7670876383781433,0.0,8891.0,0.0
44,1.1612529199992423,60.185088,7.410434722900391,0.012713812291622162,0.05301753431558609,0.37890625,0.6872924566268921,0.0,8671.0,0.0
45,1.1599271550003323,60.185088,7.711779594421387,0.010320840403437614,0.027965134009718895,0.376953125,0.716439425945282,0.0,8648.0,0.0
46,1.162345949000155,60.185088,7.848934173583984,0.00980764627456665,0.019948480650782585,0.3701171875,0.7299019694328308,0.0,8648.0,0.0
47,1.1608828829994309,60.185088,8.076316833496094,0.012774532660841942,0.04175504669547081,0.3525390625,0.7458610534667969,0.0,8863.0,0.0
48,1.1565896609972697,60.185088,7.392872333526611,0.004329385235905647,0.0473795160651207,0.3486328125,0.6871474981307983,0.0,8664.0,0.0
49,1.1738032400025986,60.185088,7.6108078956604,0.008754435926675797,0.019892556592822075,0.3447265625,0.709989070892334,0.0,8638.0,0.0
50,1.1669774719994166,60.185088,8.03825569152832,0.014455094002187252,0.04939248040318489,0.34375,0.752114474773407,0.0,8630.0,0.0
51,1.1698464159999276,60.185088,8.206158638000488,0.010791720822453499,0.055485423654317856,0.3388671875,0.7587648630142212,0.0,8934.0,0.0
52,1.1605329599988181,60.185088,7.519819736480713,0.005016834940761328,0.02438153699040413,0.3359375,0.700058102607727,0.0,8640.0,0.0
53,1.1742499319989292,60.185088,7.707718849182129,0.011768711730837822,0.05136185139417648,0.33203125,0.7181820273399353,0.0,8671.0,0.0
54,1.1841107520012883,60.185088,8.021960258483887,0.023455021902918816,0.03947340324521065,0.330078125,0.7498182058334351,0.0,8628.0,0.0
55,1.1978901329966902,60.185088,8.187471389770508,0.03229862451553345,0.016338037326931953,0.3291015625,0.7622288465499878,0.0,8748.0,0.0
56,1.207625716997427,60.185088,7.451604843139648,0.013605508953332901,0.02675337716937065,0.32421875,0.6950395107269287,0.0,8775.0,0.0
57,1.227529151001363,60.185088,7.615541458129883,0.015738286077976227,0.033552005887031555,0.322265625,0.7120234370231628,0.0,8637.0,0.0
58,1.2187205730006099,60.185088,7.928041458129883,0.021026186645030975,0.02461831085383892,0.3212890625,0.7404650449752808,0.0,8684.0,0.0
59,1.2083208520016342,60.185088,7.83882474899292,0.019088057801127434,0.015447666868567467,0.3203125,0.7287670373916626,0.0,8678.0,0.0
60,1.223694047999743,60.185088,7.453489780426025,0.010616892017424107,0.03936229646205902,0.3154296875,0.6925320625305176,0.0,8833.0,0.0
61,1.212546515998838,60.185088,7.494474411010742,0.015554401092231274,0.033801399171352386,0.310546875,0.6974067687988281,0.0,8675.0,0.0
62,1.2057082329993136,60.185088,7.820555686950684,0.024868648499250412,0.01954134739935398,0.3076171875,0.7294692993164062,0.0,8651.0,0.0
63,1.2051589820002846,60.185088,8.047957420349121,0.02696027234196663,0.043310798704624176,0.3046875,0.7502855062484741,0.0,8664.0,0.0
64,1.1903655270034506,60.185088,7.5695271492004395,0.014952197670936584,0.03950487822294235,0.302734375,0.7045340538024902,0.0,8833.0,0.0
65,1.1755715580002288,60.185088,7.582859039306641,0.009229978546500206,0.02234589494764805,0.2998046875,0.7084131240844727,0.0,8638.0,0.0
66,1.1454531659983331,60.185088,7.750800132751465,0.012976888567209244,0.029890261590480804,0.296875,0.7213634252548218,0.0,8720.0,0.0
67,1.146492648000276,60.185088,7.780287742614746,0.015809327363967896,0.0402107834815979,0.2939453125,0.7236689925193787,0.0,8647.0,0.0
68,1.15582692800308,60.185088,7.56926965713501,0.012079731561243534,0.027868099510669708,0.29296875,0.7004367113113403,0.0,8862.0,0.0
69,1.1448916369990911,60.185088,7.390670299530029,0.012478923425078392,0.018852923065423965,0.291015625,0.6877868175506592,0.0,8637.0,0.0
70,1.1499830530010513,60.185088,7.71706485748291,0.02082068845629692,0.041818343102931976,0.2880859375,0.7184295654296875,0.0,8677.0,0.0
71,1.157866859000933,60.185088,7.854794025421143,0.022929880768060684,0.04198780655860901,0.2841796875,0.7311110496520996,0.0,8652.0,0.0
72,1.1582016460015438,60.185088,7.859338760375977,0.01688576489686966,0.020849809050559998,0.2841796875,0.7302948236465454,0.0,8828.0,0.0
73,1.179727486000047,60.185088,7.713907241821289,0.012943333014845848,0.036019664257764816,0.28125,0.720382571220398,0.0,8675.0,0.0
74,1.1826800829985586,60.185088,7.650549411773682,0.013776775449514389,0.04453614726662636,0.279296875,0.7117995619773865,0.0,8688.0,0.0
75,1.183319539999502,60.185088,7.779444694519043,0.01872902736067772,0.027512775734066963,0.27734375,0.7239763736724854,0.0,8648.0,0.0
76,1.201468274997751,60.185088,7.7178826332092285,0.019210662692785263,0.0219783466309309,0.275390625,0.7153390645980835,0.0,8863.0,0.0
77,1.1893805569998221,60.185088,7.370818138122559,0.014131535775959492,0.04612495377659798,0.275390625,0.6868778467178345,0.0,8648.0,0.0
78,1.2009860450016276,60.185088,7.47690486907959,0.013074259273707867,0.037071533501148224,0.2744140625,0.6968805193901062,0.0,8659.0,0.0
79,1.19583112699911,60.185088,7.758030414581299,0.013403352349996567,0.019763771444559097,0.2744140625,0.7244223356246948,0.0,8641.0,0.0
80,1.192392844997812,60.185088,7.763092041015625,0.014132099226117134,0.03144969418644905,0.2744140625,0.7209221124649048,0.0,8838.0,0.0
81,1.2043963940013782,60.185088,7.19017219543457,0.005658281035721302,0.04947739839553833,0.271484375,0.6691660284996033,0.0,8681.0,0.0
82,1.186199633000797,60.185088,7.094325065612793,0.006594901438802481,0.03744661062955856,0.2705078125,0.658831775188446,0.0,8679.0,0.0
83,1.190382139000576,60.185088,7.285892486572266,0.019555382430553436,0.021803217008709908,0.26953125,0.6757146716117859,0.0,8666.0,0.0
84,1.209995435001474,60.185088,7.564526557922363,0.022268302738666534,0.05361437425017357,0.2685546875,0.698194682598114,0.0,8838.0,0.0
85,1.2155954699992435,60.185088,7.222226142883301,0.012607043609023094,0.04943248629570007,0.2666015625,0.671987771987915,0.0,8665.0,0.0
86,1.239798733000498,60.185088,7.366870403289795,0.012692735530436039,0.021328836679458618,0.263671875,0.686579704284668,0.0,8652.0,0.0
87,1.2440167710010428,60.185088,7.667734146118164,0.018351223319768906,0.0234694704413414,0.2626953125,0.7160508036613464,0.0,8636.0,0.0
88,1.2491769610023766,60.185088,8.023530960083008,0.024977130815386772,0.046222176402807236,0.2626953125,0.7436425089836121,0.0,8834.0,0.0
89,1.2538299289990391,60.185088,7.400936126708984,0.00963117741048336,0.052014026790857315,0.2607421875,0.6893135905265808,0.0,8725.0,0.0
90,1.251301902000705,60.185088,7.433834075927734,0.014135541394352913,0.02645190805196762,0.259765625,0.6928784847259521,0.0,8637.0,0.0
91,1.2381766949984012,60.185088,7.6314897537231445,0.021923264488577843,0.036060456186532974,0.2587890625,0.7113165855407715,0.0,8668.0,0.0
92,1.251934096999321,60.185088,7.87095308303833,0.02326842024922371,0.05990303307771683,0.2568359375,0.7321535348892212,0.0,8708.0,0.0
93,1.2391314400010742,60.185088,7.219572067260742,0.01304219663143158,0.04719884693622589,0.2568359375,0.6716446876525879,0.0,8802.0,0.0
94,1.2394252680023783,60.185088,7.187856674194336,0.01308684702962637,0.02078855037689209,0.2568359375,0.6697799563407898,0.0,8638.0,0.0
95,1.2456835930024681,60.185088,7.495370864868164,0.020732097327709198,0.029774721711874008,0.2568359375,0.7005263566970825,0.0,8632.0,0.0
96,1.2492584850006097,60.185088,7.634872913360596,0.030160628259181976,0.048443302512168884,0.2548828125,0.7100226283073425,0.0,8692.0,0.0
97,1.2354676380018645,60.185088,7.309445381164551,0.009843341074883938,0.04108431190252304,0.2529296875,0.6791272163391113,0.0,8872.0,0.0
98,1.2436311569981626,60.185088,7.368244647979736,0.009433448314666748,0.020135488361120224,0.2529296875,0.6862847805023193,0.0,8661.0,0.0
99,1.260891044003074,60.185088,7.476950168609619,0.018618859350681305,0.03144415467977524,0.251953125,0.6971141695976257,0.0,8642.0,0.0
