iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_tilt,tilt_frac_active,loss_fq,loss_fres,foot_res_abs_mean,foot_res_x_abs_mean,foot_res_y_abs_mean,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,2.895818558001338,170.214912,6.964289665222168,0.09263359755277634,0.20452100038528442,2.5,0.6891419291496277,0.0026670468505471945,0.00034692417830228806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60284823179245,0.014318535104393959,0.0003107523953076452,0.5031149387359619,0.0,0.0,0.0,0.0,0.0,0.0,0.3382142384847005,0.29710084199905396,2.9850056966145835,0.26983938614527386,0.020106596251328785,-0.09628945589065552
1,1.2218814749994635,172.481024,6.885055065155029,0.06903952360153198,0.17196440696716309,2.5,0.6817240118980408,0.0026768238749355078,0.0007898480980657041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39205920696258545,0.05277063697576523,0.0019709595944732428,0.5031149387359619,0.0,0.0,0.0,0.0,0.0,0.0,0.3376712401707967,0.289935439825058,3.74420166015625,0.269251545270284,0.02132713298002879,-0.04217393696308136
2,1.2127332569998543,172.612096,6.744071960449219,-0.009391576051712036,0.10090371966362,2.5,0.6675290465354919,0.0027566205244511366,0.0012965119676664472,2.456139824857928e-08,0.0001220703125,0.0,0.0,0.0,0.0,0.0,0.38678938150405884,0.16461950540542603,0.005214537959545851,0.5031149387359619,0.0,0.0,0.0,0.0,0.0,0.0,0.3355308771133423,0.28994879126548767,3.6311848958333335,0.2670889099438985,0.021347443262736004,-0.04222932457923889
3,1.2513425600009214,172.612096,6.742081165313721,-0.10443133115768433,0.20740364491939545,2.5,0.6672749519348145,0.002794977044686675,0.0018244257662445307,3.0652249733975623e-06,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.36572813987731934,0.2927197217941284,0.01001998782157898,0.5031149387359619,0.0,0.0,0.0,0.0,0.0,0.0,0.3344026406606038,0.29324206709861755,3.4808553059895835,0.26591217517852783,0.021449921031792957,-0.042100727558135986
4,1.2227915469993604,172.612096,6.879899024963379,-0.18711373209953308,0.23390944302082062,2.49951171875,0.6810066103935242,0.0028216573409736156,0.001871950225904584,9.258090358343907e-06,0.00032552084303461015,0.0,0.0,0.0,0.0,0.0,0.3771653175354004,0.3005387485027313,0.016358304768800735,0.5030710101127625,1.0,0.0,0.0,1.0,0.0,1.0,0.3341829776763916,0.2740449011325836,3.6806233723958335,0.2656126618385315,0.021521637837092083,-0.04150542616844177
5,1.2254874859991105,172.612096,6.963247299194336,-0.22771377861499786,0.42674314975738525,2.49951171875,0.6892863512039185,0.0028207942377775908,0.0014092298224568367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42574840784072876,0.22033289074897766,0.024209633469581604,0.5029832124710083,0.0,0.0,0.0,0.0,0.0,0.0,0.33428796132405597,0.29668447375297546,3.8371175130208335,0.26566775639851886,0.02160667876402537,-0.0405888557434082
6,1.2270380110003316,172.612096,6.8911027908325195,-0.2165990024805069,0.39651352167129517,2.49951171875,0.6819028258323669,0.0028233479242771864,0.001238328986801207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45377859473228455,0.11766920983791351,0.03357445448637009,0.5029832124710083,0.0,0.0,0.0,0.0,0.0,0.0,0.33418365319569904,0.29756584763526917,3.8704630533854165,0.2655604879061381,0.021706735094388325,-0.03952270746231079
7,1.2280356680003024,172.612096,6.659274101257324,-0.15448647737503052,0.26937225461006165,2.49951171875,0.6583821773529053,0.002827203832566738,0.0014364937087520957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43270230293273926,0.05464824289083481,0.04445567727088928,0.5029832124710083,0.0,0.0,0.0,0.0,0.0,0.0,0.333806832631429,0.2976619303226471,3.8480021158854165,0.26521899302800495,0.021786632637182873,-0.038493648171424866
8,1.226333868000438,175.36512,6.464948654174805,-0.049514640122652054,0.16865497827529907,2.49951171875,0.6384894847869873,0.002807243727147579,0.001869099447503686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39083045721054077,0.06429487466812134,0.056854814291000366,0.5029832124710083,0.0,0.0,0.0,0.0,0.0,0.0,0.3336143493652344,0.297975093126297,3.77752685546875,0.265058437983195,0.02184431751569112,-0.039589881896972656
9,1.2255005200004234,175.36512,6.524618625640869,0.07482194900512695,0.296481192111969,2.49951171875,0.6439454555511475,0.002761110430583358,0.002203588839620352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35825395584106445,0.13786108791828156,0.07079262286424637,0.5029832124710083,0.0,0.0,0.0,0.0,0.0,0.0,0.3341328303019206,0.29833996295928955,3.7364298502604165,0.26556601126988727,0.021817979713280995,-0.04440498352050781
