iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
20,1.1521514479999837,121.22624,6.956638813018799,-0.37417909502983093,0.7231565117835999,2.474609375,0.6844817996025085,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.33923200766245526,0.23461759090423584,3.7494099934895835,0.27436087528864544,0.02188286433617274,-0.11672103404998779
21,1.183573929999966,121.22624,6.709371089935303,-0.33877331018447876,0.9045189619064331,2.4736328125,0.6587718725204468,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.3384827772776286,0.26093268394470215,3.755126953125,0.273545761903127,0.02202162891626358,-0.11668980121612549
22,1.1702007330000015,121.22624,6.216503620147705,-0.2637268900871277,0.6599648594856262,2.47314453125,0.6083964705467224,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3371740182240804,0.25618553161621094,3.6219278971354165,0.27210090557734173,0.022241900364557903,-0.11668753623962402
23,1.1735744950000253,121.22624,5.580210208892822,-0.16228097677230835,0.37063682079315186,2.47265625,0.543110728263855,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3360042969385783,0.2542140483856201,3.4887898763020835,0.2708813548088074,0.02241296072800954,-0.11668872833251953
24,1.1819221230000494,121.22624,5.050996780395508,-0.04608309641480446,0.5540234446525574,2.47265625,0.48772573471069336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33616840839385986,0.2727830410003662,3.3505452473958335,0.27094515164693195,0.022493839263916016,-0.029745951294898987
25,1.184867209999993,121.22624,4.818774223327637,0.0728205218911171,0.42971283197402954,2.4716796875,0.46112117171287537,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.3375256061553955,0.27548444271087646,3.18084716796875,0.2722080945968628,0.02249172826608022,-0.02029922604560852
26,1.1877457890000187,121.22624,4.914130687713623,0.1833953708410263,0.6606037020683289,2.4716796875,0.46653681993484497,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.33880921204884845,0.27459755539894104,3.0674641927083335,0.2734711368878682,0.02242333193620046,-0.019904136657714844
27,1.2246354229999952,121.22624,5.266748428344727,0.2732982039451599,1.1944365501403809,2.4716796875,0.4966275691986084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33878501256306964,0.2571553587913513,3.07257080078125,0.2733635902404785,0.022349258263905842,-0.021563559770584106
28,1.225313500000027,121.22624,5.667947292327881,0.325985312461853,0.9266864657402039,2.47119140625,0.530657947063446,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3368638753890991,0.23870770633220673,3.1275634765625,0.2713918487230937,0.022272129853566486,-0.023030251264572144
29,1.2365648720000308,121.22624,5.965601921081543,0.34496331214904785,0.6502993702888489,2.4697265625,0.5537729263305664,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.33359698454538983,0.22366337478160858,3.1160685221354165,0.2680780490239461,0.02220568557580312,-0.027393639087677002
30,1.2279171129999895,121.22624,6.1681904792785645,0.3411914110183716,0.6290885210037231,2.46875,0.5670031309127808,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.32969210545221966,0.21513806283473969,2.9770304361979165,0.26410770416259766,0.022169731557369232,-0.027390554547309875
31,1.2194112919999611,121.22624,6.2723541259765625,0.3221977949142456,0.7374399900436401,2.46826171875,0.5705978274345398,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3253200451533,0.24155205488204956,2.7385050455729165,0.2597048282623291,0.022147091726462047,-0.029283881187438965
32,1.2390529790000073,121.22624,6.223084926605225,0.2929191589355469,0.7281397581100464,2.466796875,0.5593191385269165,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.32078154881795246,0.2395082265138626,2.56768798828125,0.25516651074091595,0.022098888953526814,-0.0257796049118042
33,1.2627592129999812,121.22624,5.935341835021973,0.25268661975860596,0.38096410036087036,2.458984375,0.5254123210906982,0.0,17.0,0.0,0.0,17.0,0.0,17.0,0.31695954004923504,0.20218241214752197,2.4216715494791665,0.25134919087092084,0.022031682233015697,-0.024839580059051514
34,1.3346897960000206,121.22624,5.408937454223633,0.20208702981472015,0.2955794930458069,2.44140625,0.4707633852958679,0.0,44.0,0.0,0.0,44.0,0.0,44.0,0.31479088465372723,0.19201645255088806,2.27783203125,0.2499344746271769,0.021982478598753612,-0.024684466421604156
35,1.3842769149999867,121.22624,4.90618896484375,0.14325818419456482,0.26151981949806213,2.40234375,0.42232462763786316,0.0,92.0,0.0,0.0,92.0,0.0,92.0,0.31462053457895917,0.18355676531791687,2.1365152994791665,0.250308096408844,0.02193719893693924,-0.029889121651649475
36,1.31950329,121.22624,4.607821464538574,0.08455368876457214,0.23131421208381653,2.36279296875,0.3968372344970703,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.3161424994468689,0.16492050886154175,2.0500691731770835,0.25257094701131183,0.021871333320935566,-0.04007925093173981
37,1.3199524529999849,121.22624,4.610049724578857,0.022808101028203964,0.21029719710350037,2.28662109375,0.4020250737667084,0.0,184.0,0.0,0.0,184.0,1.0,183.0,0.3190067410469055,0.15943247079849243,2.02374267578125,0.2555383046468099,0.021876623233159382,-0.03907102346420288
38,1.327533969000001,121.22624,4.833574295043945,-0.05131154507398605,0.20769430696964264,2.20166015625,0.4313074052333832,0.0,218.0,0.0,0.0,218.0,0.0,218.0,0.32561375697453815,0.16596108675003052,2.1180013020833335,0.26194119453430176,0.02190658450126648,-0.03489384055137634
39,1.2782939709999823,121.22624,5.2004804611206055,-0.11719194054603577,0.2327277660369873,2.1123046875,0.47344979643821716,0.0,219.0,0.0,0.0,219.0,0.0,219.0,0.33173565069834393,0.17122304439544678,2.2088826497395835,0.26789142688115436,0.02201930433511734,-0.035441309213638306
40,1.2878776509999739,121.22624,5.607499122619629,-0.1628151834011078,0.2632021903991699,2.0244140625,0.5194808840751648,0.0,218.0,0.0,0.0,218.0,0.0,218.0,0.3366420269012451,0.18083465099334717,2.3199666341145835,0.2734067440032959,0.02210887273152669,-0.034759074449539185
41,1.3424507080000012,121.22624,6.01959228515625,-0.1923651397228241,0.28291481733322144,1.9560546875,0.5654292702674866,0.0,161.0,0.0,0.0,161.0,0.0,161.0,0.3390873273213704,0.18951743841171265,2.47381591796875,0.27772200107574463,0.02212085823218028,-0.03490245342254639
42,1.3885942929999828,121.22624,6.3464837074279785,-0.2180546671152115,0.28428226709365845,1.91748046875,0.6013429760932922,0.0,94.0,0.0,0.0,94.0,0.0,94.0,0.3376808563868205,0.1715332269668579,2.5982869466145835,0.2770654360453288,0.02214353283246358,-0.06173837184906006
43,1.4215403449999826,121.22624,6.434385776519775,-0.23968428373336792,0.2681412994861603,1.87109375,0.6130732297897339,0.0,120.0,0.0,0.0,120.0,0.0,120.0,0.33419283231099445,0.17229056358337402,2.7136637369791665,0.27321044603983563,0.02223692089319229,-0.07647204399108887
44,1.4808052719999978,121.22624,6.220685005187988,-0.2517460286617279,0.2348945140838623,1.837890625,0.5947184562683105,0.0,77.0,0.0,0.0,77.0,0.0,77.0,0.33103664716084796,0.19169431924819946,2.82098388671875,0.2705593506495158,0.022462308406829834,-0.03133687376976013
45,1.5365118839999923,121.22624,5.830960273742676,-0.2546956539154053,0.19244235754013062,1.81005859375,0.557509183883667,0.0,75.0,0.0,0.0,75.0,0.0,75.0,0.3287659486134847,0.1931067705154419,2.8340861002604165,0.2687393029530843,0.022635323305924732,-0.030939429998397827
46,1.5050183799999672,121.22624,5.238402843475342,-0.23497158288955688,0.1649935245513916,1.77490234375,0.4997667074203491,0.0,89.0,0.0,0.0,89.0,0.0,89.0,0.3290030558904012,0.18386554718017578,2.7480265299479165,0.2699327866236369,0.022695201138655346,-0.03268122673034668
47,1.5067832710000175,121.22624,4.812804698944092,-0.20397576689720154,0.12658263742923737,1.74267578125,0.4588172435760498,0.0,86.0,0.0,0.0,86.0,0.0,86.0,0.33187148968378705,0.18060195446014404,2.6800944010416665,0.2735293507575989,0.022691684464613598,-0.0739213228225708
48,1.5053649719999953,121.22624,4.571029186248779,-0.165057972073555,0.11565780639648438,1.71435546875,0.4358232021331787,0.0,85.0,0.0,0.0,85.0,0.0,85.0,0.3353115717569987,0.23073261976242065,2.6219278971354165,0.27702351411183673,0.022613440950711567,-0.09669172763824463
49,1.477579492000018,121.22624,4.426059722900391,-0.1269018054008484,0.10866187512874603,1.68359375,0.4221832752227783,0.0,81.0,0.0,0.0,81.0,0.0,81.0,0.3384573459625244,0.2273685336112976,2.63299560546875,0.2801045576731364,0.022499099373817444,-0.09661656618118286
50,1.4639646790000143,121.22624,4.37581729888916,-0.08775078505277634,0.09607023000717163,1.65966796875,0.41795414686203003,0.0,71.0,0.0,0.0,71.0,0.0,71.0,0.34025752544403076,0.22163432836532593,2.6888427734375,0.2827254931131999,0.02243642012278239,-0.077659010887146
51,1.4735077679999904,121.22624,4.4038987159729,-0.049171607941389084,0.09227113425731659,1.63720703125,0.42136383056640625,0.0,80.0,0.0,0.0,80.0,0.0,80.0,0.3403663635253906,0.22468459606170654,2.7559814453125,0.28286707401275635,0.022352310518423717,-0.07781380414962769
52,1.502836249999973,121.22624,4.560098648071289,-0.01159849762916565,0.06114528700709343,1.60546875,0.4377424716949463,0.0,91.0,0.0,0.0,91.0,0.0,91.0,0.3396660089492798,0.23297500610351562,2.8446044921875,0.28164611260096234,0.02225268880526225,-0.08959013223648071
53,1.5109591789999968,121.22624,4.736940860748291,0.02576559968292713,0.057972319424152374,1.58740234375,0.45607075095176697,0.0,59.0,0.0,0.0,59.0,0.0,59.0,0.33859459559122723,0.23799049854278564,2.94049072265625,0.2804468075434367,0.022221259772777557,-0.08370000123977661
54,1.5113777550000123,121.22624,4.9406280517578125,0.06418353319168091,0.07018528133630753,1.56298828125,0.4770272672176361,0.0,68.0,0.0,0.0,68.0,0.0,68.0,0.33786924680074054,0.23787470161914825,2.9923502604166665,0.27910614013671875,0.022239170968532562,-0.09677791595458984
55,1.4994801409999923,121.22624,5.193301677703857,0.09959448873996735,0.09093046933412552,1.54296875,0.5025345087051392,0.0,56.0,0.0,0.0,56.0,0.0,56.0,0.3377849260965983,0.2370072603225708,3.0259602864583335,0.27885891993840534,0.022177477677663166,-0.0967443585395813
56,1.4882338759999811,121.22624,5.464275360107422,0.1298980861902237,0.13095241785049438,1.53271484375,0.5294808149337769,0.0,34.0,0.0,0.0,34.0,0.0,34.0,0.33780403931935626,0.23527562618255615,3.0400797526041665,0.2791857918103536,0.02199732760588328,-0.09726744890213013
57,1.4637563730000238,121.22624,5.705700397491455,0.151317298412323,0.12157043069601059,1.5205078125,0.5533931255340576,0.0,40.0,0.0,0.0,40.0,0.0,40.0,0.3379387855529785,0.22391563653945923,3.0657755533854165,0.2789873679478963,0.021946204205354054,-0.09730476140975952
58,1.4377942269999835,121.22624,5.900075912475586,0.16201607882976532,0.19100777804851532,1.5107421875,0.5726592540740967,0.0,31.0,0.0,0.0,31.0,0.0,31.0,0.3380733331044515,0.22274376451969147,3.0994059244791665,0.2790790796279907,0.0219916229446729,-0.09733206033706665
59,1.4461549989999867,121.22624,6.0016679763793945,0.1581917405128479,0.13681533932685852,1.49658203125,0.582847535610199,0.0,44.0,0.0,0.0,44.0,0.0,44.0,0.3377649784088135,0.23582088947296143,3.1241455078125,0.27874282995859784,0.02194829781850179,-0.09736365079879761
60,1.4457651170000076,121.22624,5.985422134399414,0.1414220929145813,0.13582362234592438,1.486328125,0.5811493396759033,0.0,31.0,0.0,0.0,31.0,0.0,31.0,0.33722472190856934,0.2323114275932312,3.15130615234375,0.2784526546796163,0.021861580510934193,-0.09738069772720337
61,1.422547183000006,121.22624,5.858400344848633,0.11323625594377518,0.11144575476646423,1.478515625,0.5679161548614502,0.0,22.0,0.0,0.0,22.0,0.0,22.0,0.33664313952128094,0.22747167944908142,3.1493733723958335,0.27791064977645874,0.02182917296886444,-0.09738558530807495
62,1.4198209799999972,121.22624,5.698334217071533,0.07560089230537415,0.09869691729545593,1.47265625,0.5511695146560669,0.0,22.0,0.0,0.0,22.0,0.0,22.0,0.33610300223032635,0.21479856967926025,3.1424967447916665,0.27731913328170776,0.02179806927839915,-0.09738022089004517
63,1.4242709229999946,121.22624,5.571156024932861,0.030918367207050323,0.09227078408002853,1.462890625,0.5378783941268921,0.0,28.0,0.0,0.0,28.0,0.0,28.0,0.33590519428253174,0.20512056350708008,3.1555989583333335,0.2772288719813029,0.021808405717213947,-0.09736126661300659
64,1.4654143149999754,121.22624,5.466308116912842,-0.015157489106059074,0.1997252106666565,1.4560546875,0.5268023014068604,0.0,27.0,0.0,0.0,27.0,0.0,27.0,0.3358326355616252,0.2166055291891098,3.1880900065104165,0.2773624261220296,0.021832627554734547,-0.09732657670974731
65,1.4871088520000058,121.22624,5.425621032714844,-0.05903236195445061,0.13555487990379333,1.451171875,0.5224506258964539,0.0,26.0,0.0,0.0,26.0,0.0,26.0,0.3357476393381755,0.22469556331634521,3.2197265625,0.2774207592010498,0.021891772747039795,-0.09728783369064331
66,1.463891407999995,121.22624,5.372758388519287,-0.09633725881576538,0.16686265170574188,1.4423828125,0.5170520544052124,0.0,27.0,0.0,0.0,27.0,0.0,27.0,0.33572181065877277,0.2305455505847931,3.19451904296875,0.27744491895039874,0.021866686642169952,-0.0972474217414856
67,1.4773478960000261,121.22624,5.3166184425354,-0.12003052234649658,0.16680525243282318,1.4365234375,0.511261522769928,0.0,21.0,0.0,0.0,21.0,0.0,21.0,0.3355821371078491,0.2181248813867569,3.1020100911458335,0.2775598168373108,0.02187003195285797,-0.09720426797866821
68,1.5028459239999847,121.22624,5.198570251464844,-0.12730149924755096,0.10771641880273819,1.42822265625,0.4990946650505066,0.0,27.0,0.0,0.0,27.0,0.0,27.0,0.3354160785675049,0.20228655636310577,3.0486043294270835,0.2773209810256958,0.02195597191651662,-0.09716707468032837
69,1.505636236999976,121.22624,5.119196891784668,-0.11914076656103134,0.09570161253213882,1.41845703125,0.4908641576766968,0.0,29.0,0.0,0.0,29.0,0.0,29.0,0.335952361424764,0.20561043918132782,3.0588175455729165,0.2778950134913127,0.02201958994070689,-0.09714418649673462
70,1.4839877660000411,121.22624,5.084971904754639,-0.09577082097530365,0.09772784262895584,1.4130859375,0.48702239990234375,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.33689900239308673,0.21474295854568481,3.0904541015625,0.27868316570917767,0.021995849907398224,-0.09717673063278198
71,1.4317799839999452,121.22624,5.1448869705200195,-0.058457065373659134,0.19846555590629578,1.40576171875,0.49244293570518494,0.0,22.0,0.0,0.0,22.0,0.0,22.0,0.3375887870788574,0.21988482773303986,3.1038004557291665,0.27928125858306885,0.021999917924404144,-0.09722667932510376
72,1.4293626549999772,121.22624,5.245159149169922,-0.012584948912262917,0.14770811796188354,1.3984375,0.5018468499183655,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.33782581488291424,0.21376611292362213,3.1125895182291665,0.27961432933807373,0.021986206372578938,-0.09723466634750366
73,1.4502935909999906,121.22624,5.2988386154174805,0.03702084347605705,0.18018531799316406,1.39501953125,0.5064928531646729,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.3374789555867513,0.212591752409935,3.1305948893229165,0.27943338950475055,0.021946363151073456,-0.09508377313613892
74,1.4423016960000155,121.22624,5.380677700042725,0.08300784975290298,0.1121968999505043,1.38671875,0.5138449668884277,0.0,25.0,0.0,0.0,25.0,0.0,25.0,0.33713849385579425,0.2100934535264969,3.15008544921875,0.2791842818260193,0.02191843092441559,-0.09411007165908813
75,1.4132774450000056,121.22624,5.417294502258301,0.12298426032066345,0.13345904648303986,1.38330078125,0.516478955745697,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.3370930353800456,0.20885898172855377,3.1671956380208335,0.27911293506622314,0.021866661806901295,-0.09701210260391235
76,1.4289558140000054,121.22624,5.463727951049805,0.14598910510540009,0.1563815474510193,1.38037109375,0.520011842250824,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.3371958335240682,0.20869852602481842,3.1194254557291665,0.279203196366628,0.02184140185515086,-0.0970039963722229
77,1.4242313540000282,121.22624,5.455331802368164,0.15273086726665497,0.20630191266536713,1.375,0.5181771516799927,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.3373262882232666,0.20749863982200623,3.0788370768229165,0.27922842899958294,0.021846003830432892,-0.09703665971755981
78,1.4154525980000017,121.22624,5.361627578735352,0.14502665400505066,0.18286354839801788,1.369140625,0.5080880522727966,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.33708445231119794,0.2105436623096466,3.1006876627604165,0.2788243492444356,0.02180368701616923,-0.09708434343338013
79,1.4291561029999684,121.22624,5.253417015075684,0.12385377287864685,0.22883005440235138,1.365234375,0.4965742528438568,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.33628801504770917,0.208112433552742,3.1506551106770835,0.27818232774734497,0.021808927257855732,-0.09710460901260376
80,1.4737747990000116,121.22624,5.089189052581787,0.09243174642324448,0.21476683020591736,1.36083984375,0.47950446605682373,0.0,17.0,0.0,0.0,17.0,0.0,17.0,0.3353126446406047,0.1945049911737442,3.1629231770833335,0.2772850791613261,0.02184182157119115,-0.09710055589675903
81,1.42873728699999,121.22624,4.906189918518066,0.05387285351753235,0.17102153599262238,1.35546875,0.4607210159301758,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.33474258581797284,0.19309557974338531,3.091064453125,0.277026891708374,0.021836320559183758,-0.07696336507797241
82,1.4185190100000113,121.22624,4.744513034820557,0.014611313119530678,0.09215889871120453,1.35107421875,0.4438750147819519,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.33455804983774823,0.20773965120315552,2.9678955078125,0.2768632968266805,0.02185321847597758,-0.07696229219436646
83,1.4276928400000202,121.22624,4.647294044494629,-0.015513626858592033,0.07669442892074585,1.3447265625,0.43354055285453796,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.3350774049758911,0.2067810595035553,2.8841145833333335,0.2772788206736247,0.02188148597876231,-0.07694238424301147
84,1.3960072169999762,121.22624,4.644183158874512,-0.04020064324140549,0.23116853833198547,1.33935546875,0.4324680268764496,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.3360196352005005,0.20721884071826935,2.8443806966145835,0.27808451652526855,0.021902951101462047,-0.07689917087554932
85,1.4006617330000495,121.22624,4.751476764678955,-0.05751698464155197,0.23514074087142944,1.333984375,0.44216176867485046,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.3365469773610433,0.20650605857372284,2.8295491536458335,0.278616468111674,0.021928071975708008,-0.07684069871902466
86,1.3945659350000028,121.22624,4.827547073364258,-0.0634559765458107,0.13463248312473297,1.32421875,0.4487559199333191,0.0,26.0,0.0,0.0,26.0,0.0,26.0,0.3364451328913371,0.20768244564533234,2.8401692708333335,0.278866708278656,0.021964135269323986,-0.07677000761032104
87,1.4549900970000067,121.22624,4.904109001159668,-0.06672214716672897,0.13775397837162018,1.3203125,0.45546048879623413,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.33514805634816486,0.20987625420093536,2.8871663411458335,0.27761228879292804,0.022040821611881256,-0.07644271850585938
88,1.4558144309999648,121.22624,4.847923755645752,-0.0599776990711689,0.17796704173088074,1.31298828125,0.44872593879699707,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.3331639766693115,0.20420581102371216,2.9212239583333335,0.2754777669906616,0.0220327228307724,-0.07642334699630737
89,1.4474903070000096,121.22624,4.750802993774414,-0.05504820495843887,0.08671339601278305,1.3056640625,0.43805932998657227,0.0,27.0,0.0,0.0,27.0,0.0,27.0,0.3316313624382019,0.21390749514102936,2.93695068359375,0.27383355299631756,0.022099480032920837,-0.07651776075363159
90,1.483940634000021,121.22624,4.58383321762085,-0.04723483324050903,0.0705856904387474,1.30078125,0.4204811751842499,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.33042192459106445,0.20798365771770477,2.9372151692708335,0.27254414558410645,0.02217060575882594,-0.07652288675308228
91,1.5196292329999892,121.22624,4.414209365844727,-0.03223816305398941,0.07635986059904099,1.291015625,0.40265804529190063,0.0,38.0,0.0,0.0,38.0,0.0,38.0,0.32958213488260907,0.20769508183002472,2.9201253255208335,0.27178776264190674,0.022213009496529896,-0.07667452096939087
92,1.5023543359999962,121.22624,4.3156208992004395,-0.016065608710050583,0.10209011286497116,1.28271484375,0.39225348830223083,0.0,35.0,0.0,0.0,35.0,0.0,35.0,0.3288941780726115,0.16864073276519775,2.9222005208333335,0.2712092399597168,0.02225741744041443,-0.07330501079559326
93,1.4968306760000019,121.22624,4.229578018188477,0.004607676528394222,0.113234743475914,1.27294921875,0.38324233889579773,0.0,34.0,0.0,0.0,34.0,0.0,34.0,0.32805750767389935,0.17047899961471558,2.9254964192708335,0.27042949199676514,0.022231174012025196,-0.030945464968681335
94,1.516438790000052,121.22624,4.2054443359375,0.024725347757339478,0.10212957859039307,1.2529296875,0.38104116916656494,0.0,73.0,0.0,0.0,72.0,0.0,73.0,0.3274339238802592,0.17476123571395874,2.9268391927083335,0.27012966076533,0.022285352150599163,-0.03100501000881195
95,1.5133466990000102,121.22624,4.207826614379883,0.04370967298746109,0.09128957241773605,1.24169921875,0.38196319341659546,0.0,45.0,0.0,0.0,45.0,0.0,45.0,0.3273702065149943,0.17763030529022217,2.94036865234375,0.2703771988550822,0.022289901971817017,-0.031100526452064514
96,1.5054798689999984,121.22624,4.249669075012207,0.061562713235616684,0.08083928376436234,1.2314453125,0.3866610527038574,0.0,35.0,0.0,0.0,35.0,0.0,35.0,0.3273037274678548,0.1776854395866394,2.9344889322916665,0.2708727518717448,0.022343846658865612,-0.031316980719566345
