iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
11,0.9557572680000703,106.324992,0.45393106341362,0.5847786068916321,0.31353452801704407,2.4853515625,0.010165632702410221,0.0,0.0021125960629433393,0.17477035522460938,8.280462265014648,0.0007370809325948358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133782744407654,0.230934739112854,3.2212320963541665,0.2321559190750122,0.020496708651383717,-0.07734018564224243
12,0.9257026709997263,106.324992,0.5809899568557739,0.6211806535720825,0.3743419945240021,2.4853515625,0.017860759049654007,0.0,0.004779708571732044,0.5454095602035522,8.93372631072998,0.0006522308103740215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30143994092941284,0.2112371325492859,3.2010091145833335,0.22030162811279297,0.020384550094604492,-0.07740652561187744
13,0.9254770319998897,106.324992,0.7731584310531616,0.6641453504562378,0.4557541608810425,2.4853515625,0.0330108106136322,0.0,0.011992355808615685,1.172988772392273,8.84290885925293,0.0005877910298295319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882119019826253,0.2082962691783905,3.1576334635416665,0.20712055762608847,0.020337554315725963,-0.07746952772140503
14,0.9211202400001639,106.324992,1.0549622774124146,0.6994426250457764,0.5261596441268921,2.4853515625,0.05731649324297905,0.0,0.02767156809568405,2.048022985458374,8.088038444519043,0.0005580428405664861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2728620370229085,0.19839641451835632,3.1051025390625,0.19172473748524985,0.020412405331929524,-0.07748520374298096
15,0.9638014120000662,106.324992,1.4045076370239258,0.7147447466850281,0.5416065454483032,2.4853515625,0.088690385222435,0.0,0.05794605612754822,3.5551376342773438,6.807365417480469,0.0005699073662981391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544538776079814,0.1832600235939026,3.0452473958333335,0.17336374521255493,0.020636096596717834,-0.07694971561431885
16,1.0479388029998518,106.324992,1.880462646484375,0.6867722868919373,0.4277231693267822,2.4853515625,0.13074462115764618,0.0,0.11308714002370834,5.963702201843262,5.14855432510376,0.000650445930659771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341174284617106,0.18449662625789642,2.5310465494791665,0.15300005674362183,0.020606080691019695,-0.07525801658630371
17,0.9457646820001173,106.324992,4.134979248046875,0.03458666801452637,1.5449615716934204,2.4853515625,0.3603319823741913,0.0,0.17145419120788574,1.9892346858978271,3.690837860107422,0.0008265373180620372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22821958859761557,0.18854936957359314,1.6990966796875,0.14704632759094238,0.020545733471711475,-0.07210111618041992
18,0.9576736449998862,106.324992,5.707644462585449,-0.19455763697624207,1.9210710525512695,2.4853515625,0.5218403339385986,0.0,0.21431899070739746,2.6227169036865234,2.727389097213745,0.0011409793514758348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24425284067789713,0.17858576774597168,1.9558512369791667,0.16304761171340942,0.02050701156258583,-0.06801164150238037
19,0.9390777519997755,106.324992,4.241385459899902,-0.09873197227716446,1.6503329277038574,2.4853515625,0.3772910535335541,0.0,0.28106290102005005,2.5309085845947266,2.1651058197021484,0.0016120315995067358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561751405398051,0.1786491870880127,1.8816731770833333,0.17437438170115152,0.020546823740005493,-0.06278729438781738
20,0.9116183119999732,106.324992,2.899798631668091,0.013575291261076927,0.5592789649963379,2.4775390625,0.24455463886260986,0.0,0.32424935698509216,0.7660858035087585,2.0103914737701416,0.023122219368815422,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.2640771468480428,0.16788840293884277,1.7616373697916667,0.18177876869837442,0.020586657027403515,-0.05715835094451904
21,0.9072841259999223,106.324992,2.7326977252960205,0.026803869754076004,0.20725663006305695,2.4658203125,0.22823795676231384,0.0,0.33818620443344116,0.20001518726348877,1.9977854490280151,0.030010785907506943,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.2685766816139221,0.18766404688358307,1.8354085286458333,0.18494325876235962,0.020659777025381725,-0.051790595054626465
22,0.9074741590002304,106.324992,2.9583873748779297,0.005012412089854479,0.6349459290504456,2.462890625,0.25072145462036133,0.0,0.3410940170288086,0.08877020329236984,1.9963386058807373,0.010667689144611359,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.2700397769610087,0.20718467235565186,1.9430745442708333,0.1854874094327291,0.02070051183303197,-0.04660904407501221
23,0.9323019579996981,106.324992,3.152541399002075,-0.011195462197065353,1.133587121963501,2.4619140625,0.2694511413574219,0.0,0.3372277021408081,0.11587826907634735,2.0888195037841797,0.008817526511847973,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.26911477247873944,0.2039792537689209,2.00927734375,0.18431967496871948,0.020726262281338375,-0.039723873138427734
24,0.950829886000065,106.324992,3.2031266689300537,-0.012649111449718475,0.7847349643707275,2.4609375,0.2737397849559784,0.0,0.3269990086555481,0.1484563797712326,2.2948455810546875,0.006126856431365013,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.26693588495254517,0.20171663165092468,2.0310465494791665,0.18206955989201865,0.020737546185652416,-0.032977521419525146
25,0.9782838749997609,106.324992,3.1732892990112305,-0.0066827149130403996,0.7719263434410095,2.458984375,0.2698577344417572,0.0,0.3163185715675354,0.14235517382621765,2.6045007705688477,0.012333204969763756,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.26418373982111615,0.2005203366279602,2.0349527994791665,0.17939919233322144,0.020698153724273045,-0.02795255184173584
26,0.9890232269999615,106.324992,3.0645523071289062,0.006339279934763908,0.6622641682624817,2.4580078125,0.2580936849117279,0.0,0.3069167137145996,0.12343892455101013,3.0220680236816406,0.01656915247440338,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.26184797286987305,0.20020252466201782,2.0335286458333335,0.17713218927383423,0.020663960526386898,-0.038106679916381836
27,1.0172233429998414,106.324992,2.8675694465637207,0.028177641332149506,0.365036278963089,2.453125,0.23735889792442322,0.0,0.2989804148674011,0.11204992234706879,3.5738654136657715,0.016329869627952576,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.26021482547124225,0.200232595205307,2.0300699869791665,0.17546957731246948,0.020595577855904896,-0.043009400367736816
28,0.9949220650000825,106.325504,2.754093885421753,0.04193940386176109,0.8288553953170776,2.453125,0.22522181272506714,0.0,0.2939944565296173,0.1126921996474266,4.255013465881348,0.007696965709328651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25934066375096637,0.20021453499794006,2.0317789713541665,0.17433353265126547,0.020540673285722733,-0.04302501678466797
29,1.0228044690002207,106.325504,2.7300872802734375,0.04864396154880524,0.4641093909740448,2.44921875,0.2210761308670044,0.0,0.2938675880432129,0.13340216875076294,5.15855598449707,0.02080167457461357,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2588484088579814,0.1987764537334442,2.0221761067708335,0.17386388778686523,0.020547499259312946,-0.040328383445739746
30,1.044003141000303,106.325504,2.7299141883850098,0.05306129902601242,0.4627087116241455,2.4462890625,0.2195616215467453,0.0,0.2932273745536804,0.16261324286460876,6.312311172485352,0.009729756973683834,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2591079870859782,0.19778937101364136,2.0103352864583335,0.17398836215337118,0.020454307397206623,-0.0344470739364624
31,1.0771083270001327,106.325504,2.753795862197876,0.05455080792307854,0.5538052916526794,2.4462890625,0.22001636028289795,0.0,0.29572218656539917,0.19389979541301727,7.768319606781006,0.009087140671908855,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2588358521461487,0.2021244764328003,1.9997151692708333,0.17368610699971518,0.020464846243460972,-0.0281144380569458
32,1.1102329479999753,106.325504,2.828051805496216,0.04329584538936615,0.34991154074668884,2.4443359375,0.22547189891338348,0.0,0.29699403047561646,0.14999155700206757,9.581369400024414,0.015557616949081421,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.25869739055633545,0.19654595851898193,1.9912109375,0.17348317305246988,0.020449382563432057,-0.02271270751953125
33,1.0929353050000827,106.325504,2.8653316497802734,0.038570500910282135,0.3481651842594147,2.4384765625,0.22765958309173584,0.0,0.29496702551841736,0.14418405294418335,11.402491569519043,0.01507189404219389,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.2589693268140157,0.18765723705291748,2.0010172526041665,0.17345557610193887,0.02039800708492597,-0.021291419863700867
34,1.1116438620001645,106.325504,2.872319459915161,0.03867926448583603,0.40353623032569885,2.43359375,0.22740206122398376,0.0,0.2924194037914276,0.13865002989768982,13.048079490661621,0.024179480969905853,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.2588580846786499,0.1984708458185196,2.0171305338541665,0.17311306794484457,0.020414385944604874,-0.019054412841796875
35,1.0993971029997738,106.325504,2.864206314086914,0.040220290422439575,0.2959930896759033,2.4296875,0.22620104253292084,0.0,0.28781038522720337,0.13350921869277954,14.560064315795898,0.017583705484867096,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.2586517135302226,0.18917816877365112,2.0324300130208335,0.17256585756937662,0.02041112755735715,-0.03181837499141693
36,1.1308149559999947,106.325504,2.8666136264801025,0.041374679654836655,0.25825291872024536,2.4267578125,0.22643348574638367,0.0,0.2839105725288391,0.14468136429786682,15.669225692749023,0.009263057261705399,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2581152319908142,0.18950888514518738,2.05859375,0.17182612419128418,0.020456285526355106,-0.01736680418252945
37,1.159181641000032,106.325504,2.8765573501586914,0.04292933642864227,0.22592926025390625,2.4248046875,0.22766070067882538,0.0,0.2821139097213745,0.16906145215034485,16.42747688293457,0.013593588024377823,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.25754737854003906,0.189117431640625,2.0945231119791665,0.17118996381759644,0.020416670789321262,-0.020193815231323242
38,1.18224058099986,106.325504,2.881242513656616,0.04121644049882889,0.1986096054315567,2.4189453125,0.22841918468475342,0.0,0.2832093834877014,0.1751561164855957,17.086137771606445,0.019809585064649582,0.0,7.0,0.0,0.0,7.0,0.0,7.0,0.2575671076774597,0.19568049907684326,2.1153971354166665,0.17109515269597372,0.02039245143532753,-0.016609162092208862
39,1.1427853599998343,106.325504,2.844435930252075,0.04144175350666046,0.29944655299186707,2.41796875,0.2260148525238037,0.0,0.2858198583126068,0.18852601945400238,17.14452362060547,0.013046374544501305,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.2591598431269328,0.2064148187637329,2.1365559895833335,0.1724470059076945,0.020339795698722202,-0.015360066667199135
40,1.112296120999872,106.325504,2.779662609100342,0.04777572304010391,0.3372862637042999,2.4140625,0.22063016891479492,0.0,0.2953205704689026,0.25939249992370605,17.059768676757812,0.013794700615108013,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.2616138855616252,0.2087857723236084,2.1424967447916665,0.17490780353546143,0.020332871625820797,-0.019666209816932678
41,1.0708787309999934,106.325504,2.747373104095459,0.051005829125642776,0.3641909062862396,2.4130859375,0.2183041274547577,0.0,0.3107501268386841,0.3684536814689636,16.8579044342041,0.011013793759047985,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.26525131861368817,0.21214568614959717,2.1110432942708335,0.1784879962603251,0.020277528713146847,-0.014559205621480942
42,1.0854511570000795,106.325504,2.7397971153259277,0.051662422716617584,0.8214728832244873,2.4130859375,0.21802401542663574,0.0,0.33366334438323975,0.49112582206726074,16.706771850585938,0.012076249346137047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696205973625183,0.21602082252502441,2.0797932942708335,0.18285038073857626,0.020281073947747547,-0.01334613561630249
43,1.0688063439997677,106.325504,2.7463409900665283,0.050732292234897614,0.5676107406616211,2.4091796875,0.21839623153209686,0.0,0.35951483249664307,0.571203351020813,16.882436752319336,0.017457643523812294,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2745189666748047,0.21302810311317444,2.0363362630208335,0.1875261664390564,0.02028028666973114,-0.017845816910266876
44,1.036076060999676,106.325504,2.7579362392425537,0.048556990921497345,0.38488560914993286,2.4091796875,0.2191961109638214,0.0,0.38705214858055115,0.5944265723228455,16.83279037475586,0.023472344502806664,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.2793894211451213,0.2234141230583191,1.9908040364583333,0.1922395626703898,0.020272649824619293,-0.018628962337970734
45,1.1201025630002732,106.325504,2.7703447341918945,0.046931952238082886,0.21572797000408173,2.404296875,0.22028157114982605,0.0,0.41226252913475037,0.5795966982841492,16.375041961669922,0.03460711985826492,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.28390469153722125,0.21953967213630676,1.9521077473958333,0.1967137654622396,0.020303990691900253,-0.024385562166571617
46,1.1468712219998451,106.325504,2.8007004261016846,0.04338427633047104,0.35920384526252747,2.400390625,0.2240992784500122,0.0,0.4342224597930908,0.5254405736923218,15.242912292480469,0.028401896357536316,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.2876615722974141,0.22856616973876953,1.9152425130208333,0.20008748769760132,0.0202207217613856,-0.02988666296005249
47,1.1219416730000376,106.325504,2.889037609100342,0.03447780758142471,0.3753608167171478,2.39453125,0.2335401475429535,0.0,0.45072364807128906,0.4806402623653412,13.927963256835938,0.03860323131084442,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.2902292013168335,0.22267773747444153,1.8753255208333333,0.2026526927947998,0.020240479459365208,-0.01804618537425995
48,1.0844516729998759,106.325504,2.991787910461426,0.023592215031385422,0.20647694170475006,2.3828125,0.24482779204845428,0.0,0.4585815370082855,0.4313221871852875,12.630999565124512,0.04355392977595329,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.292003075281779,0.21831417083740234,1.8601481119791667,0.20419768492380777,0.02024448538819949,-0.018267109990119934
49,1.074221318999662,106.325504,3.1030755043029785,0.012240319512784481,0.2793240249156952,2.375,0.2574993371963501,0.0,0.45999225974082947,0.3965403735637665,11.216583251953125,0.04984560236334801,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.2927699089050293,0.21923601627349854,1.87451171875,0.2045429746309916,0.020260208596785862,-0.020845631137490273
50,1.11551253000016,106.325504,3.1881535053253174,0.004023522138595581,0.11393710970878601,2.3583984375,0.2672770619392395,0.0,0.4533660411834717,0.3610624670982361,10.171764373779297,0.06996519863605499,0.0,21.0,0.0,0.0,21.0,0.0,21.0,0.29278916120529175,0.2204444408416748,1.9137369791666667,0.20373298724492392,0.02020881325006485,-0.022882401943206787
51,1.0651126920001843,106.325504,3.2181079387664795,0.003036896465346217,0.12090929597616196,2.349609375,0.27174508571624756,0.0,0.44326600432395935,0.34179574251174927,9.324117660522461,0.05310620367527008,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.29218735297520954,0.2096613049507141,1.9642333984375,0.20285284519195557,0.020207929114500683,-0.03227841854095459
52,1.0318828209997264,106.325504,3.211852788925171,0.004198722541332245,0.15688945353031158,2.341796875,0.2719431519508362,0.0,0.4351429343223572,0.32972443103790283,8.750089645385742,0.05806037411093712,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.2906811038653056,0.2056627869606018,1.9886881510416667,0.201442817846934,0.020197295894225437,-0.04308474063873291
53,1.0681761529999676,106.325504,3.179319143295288,0.010460108518600464,0.1262301802635193,2.33203125,0.2695731818675995,0.0,0.4240487217903137,0.3486728072166443,8.527847290039062,0.060360174626111984,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.2897299925486247,0.21375124156475067,2.0351969401041665,0.20095008611679077,0.020194536695877712,-0.05505567789077759
54,1.0694779890000063,106.325504,3.1395022869110107,0.01720491796731949,0.07760655134916306,2.3193359375,0.2658049464225769,0.0,0.4161365032196045,0.37540650367736816,8.508687973022461,0.06467193365097046,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.2887495160102844,0.21144962310791016,2.0613606770833335,0.2005799412727356,0.02024535834789276,-0.06894564628601074
55,1.0866192990001764,106.325504,3.08882474899292,0.023639904335141182,0.0851220190525055,2.30859375,0.26121342182159424,0.0,0.4076070785522461,0.38749000430107117,8.447768211364746,0.07311500608921051,0.0,17.0,0.0,0.0,17.0,0.0,17.0,0.28882946570714313,0.21592068672180176,2.0817057291666665,0.20003511508305868,0.020214257140954334,-0.07673776149749756
56,1.056952652000291,106.325504,3.0266406536102295,0.030163120478391647,0.07944320887327194,2.2919921875,0.25541266798973083,0.0,0.3999364376068115,0.4189232289791107,8.380695343017578,0.08817358314990997,0.0,26.0,0.0,0.0,26.0,0.0,26.0,0.2895841399828593,0.2162928581237793,2.1127522786458335,0.2007503310839335,0.020223262409369152,-0.07669246196746826
57,0.9930208759997186,106.325504,2.9798450469970703,0.036220449954271317,0.07378429174423218,2.275390625,0.2511817216873169,0.0,0.39774399995803833,0.4790984094142914,8.142049789428711,0.08888354152441025,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.2903581460316976,0.21668028831481934,2.12646484375,0.20122728745142618,0.02029404416680336,-0.0766410231590271
58,1.0260513490002268,106.325504,2.925363779067993,0.04419540986418724,0.0697965919971466,2.2548828125,0.24611817300319672,0.0,0.3943169116973877,0.5554429888725281,7.846500396728516,0.10224071145057678,0.0,25.0,0.0,0.0,25.0,0.0,25.0,0.29172611236572266,0.2129400223493576,2.1624755859375,0.20218286911646524,0.020367681980133057,-0.07661306858062744
59,1.0513629270003548,106.325504,2.8879048824310303,0.050219565629959106,0.06800851225852966,2.23046875,0.2428891658782959,0.0,0.39093098044395447,0.6214568614959717,7.504881858825684,0.1296575367450714,0.0,34.0,0.0,0.0,34.0,0.0,34.0,0.2936224142710368,0.21142087876796722,2.1753336588541665,0.20336176951726279,0.020422192911307018,-0.07660233974456787
60,1.0457215940000424,106.325504,2.8517019748687744,0.055037446320056915,0.06171058118343353,2.2001953125,0.24062791466712952,0.0,0.3838479518890381,0.687608003616333,7.050418376922607,0.121016725897789,0.0,36.0,0.0,0.0,36.0,0.0,36.0,0.296189288298289,0.22770464420318604,2.2129720052083335,0.20515429973602295,0.020399158199628193,-0.07660210132598877
61,1.0332145690003927,106.325504,2.837491750717163,0.05772474780678749,0.05934390425682068,2.1552734375,0.24015912413597107,0.0,0.37192052602767944,0.7360913753509521,6.628191947937012,0.18292072415351868,0.0,52.0,0.0,0.0,52.0,0.0,52.0,0.2993922432263692,0.2330687940120697,2.2559407552083335,0.20929646492004395,0.020468606303135555,-0.0766034722328186
62,1.0337766369998462,106.325504,2.7439639568328857,0.06201314181089401,0.058663684874773026,2.099609375,0.23429524898529053,0.0,0.34074243903160095,0.7044750452041626,6.255748271942139,0.16133224964141846,0.0,66.0,0.0,0.0,66.0,0.0,66.0,0.30496348937352497,0.2318791151046753,2.3717447916666665,0.21591546138127646,0.020665276795625687,-0.0766027569770813
63,1.0278679770003691,106.325504,2.632157325744629,0.0699518695473671,0.05730205401778221,2.05859375,0.22614413499832153,0.0,0.3109734058380127,0.6541376113891602,5.932682037353516,0.16280865669250488,0.0,61.0,0.0,0.0,61.0,0.0,61.0,0.3102182149887085,0.23136892914772034,2.4757080078125,0.22220510244369507,0.020748044053713482,-0.07659924030303955
64,1.0822084490000634,106.325504,2.503159999847412,0.0786924809217453,0.055184733122587204,2.0087890625,0.21626314520835876,0.0,0.27825435996055603,0.5883727669715881,5.629023551940918,0.1594507098197937,0.0,61.0,0.0,0.0,61.0,0.0,61.0,0.31567148367563885,0.2315821349620819,2.5985921223958335,0.2295336127281189,0.02083404113849004,-0.076590895652771
65,1.0590898440000274,106.325504,2.370112419128418,0.08792532235383987,0.05222248658537865,1.9619140625,0.2058219611644745,0.0,0.24841687083244324,0.5310632586479187,5.329329013824463,0.13192997872829437,0.0,53.0,0.0,0.0,53.0,0.0,53.0,0.32062385479609173,0.22741806507110596,2.7080485026041665,0.2362260619799296,0.020802126576503117,-0.07657831907272339
66,1.0847564979999333,106.325504,2.2767248153686523,0.0954894870519638,0.04634563624858856,1.9296875,0.19842343032360077,0.0,0.23019379377365112,0.5221877694129944,5.075363636016846,0.1065913662314415,0.0,38.0,0.0,0.0,38.0,0.0,38.0,0.32388363281885785,0.2196100503206253,2.7830403645833335,0.24017959833145142,0.020883073409398396,-0.07656508684158325
67,1.0837215070000639,106.325504,2.229556083679199,0.09888319671154022,0.043054528534412384,1.9013671875,0.19504521787166595,0.0,0.2161494940519333,0.5231181383132935,4.7915143966674805,0.10620876401662827,0.0,35.0,0.0,0.0,35.0,0.0,35.0,0.32637882232666016,0.2188914567232132,2.8355712890625,0.24277798334757486,0.02094119042158127,-0.07655143737792969
68,1.1164039440000124,106.325504,2.1840107440948486,0.09805984795093536,0.04305962845683098,1.86328125,0.19251760840415955,0.0,0.1953170746564865,0.4919326901435852,4.519715309143066,0.11716340482234955,0.0,49.0,0.0,0.0,49.0,0.0,49.0,0.32928115129470825,0.21865318715572357,2.8908284505208335,0.24647939205169678,0.02110813061396281,-0.07653933763504028
69,1.0380335720001312,106.325504,2.1301097869873047,0.09673132002353668,0.05849262326955795,1.8369140625,0.18973064422607422,0.0,0.1729593724012375,0.4400579333305359,4.253579139709473,0.07358670234680176,0.0,31.0,0.0,0.0,31.0,0.0,31.0,0.33229013284047443,0.22535493969917297,2.969482421875,0.24954354763031006,0.021203746398289997,-0.07653242349624634
70,1.1081655050002155,106.325504,2.1453676223754883,0.09224339574575424,0.06738965213298798,1.8271484375,0.19246236979961395,0.0,0.16285407543182373,0.4281630516052246,4.040158271789551,0.058865033090114594,0.0,17.0,0.0,0.0,17.0,0.0,17.0,0.3334253231684367,0.22311964631080627,2.989990234375,0.25102559725443524,0.021187633275985718,-0.07653981447219849
71,1.0755344280000827,106.325504,2.1892428398132324,0.08742602169513702,0.08716457337141037,1.810546875,0.1974707543849945,0.0,0.155655175447464,0.459869921207428,3.9399843215942383,0.06817778944969177,0.0,22.0,0.0,0.0,22.0,0.0,22.0,0.3339088757832845,0.2213934063911438,3.000732421875,0.2523791392644246,0.02118335912624995,-0.07842087745666504
72,1.0577697659996375,106.325504,2.2249770164489746,0.0822116881608963,0.05700424313545227,1.7880859375,0.20162014663219452,0.0,0.14660662412643433,0.47561749815940857,3.9677815437316895,0.07950358837842941,0.0,33.0,0.0,0.0,33.0,0.0,33.0,0.3342821995417277,0.21908673644065857,3.03271484375,0.25280700127283734,0.02121121684710185,-0.07837462425231934
73,1.0361941330002082,106.325504,2.2278544902801514,0.07737067341804504,0.060636453330516815,1.775390625,0.20337408781051636,0.0,0.13113602995872498,0.4578084945678711,4.0551862716674805,0.04755773767828941,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.33534499009450275,0.2152978479862213,3.0869954427083335,0.25431180000305176,0.02118942638238271,-0.0782390832901001
74,1.001389035000102,106.325504,2.2280399799346924,0.07850544899702072,0.053517505526542664,1.7578125,0.2035410851240158,0.0,0.12264297902584076,0.5044936537742615,4.184309005737305,0.07476046681404114,0.0,24.0,0.0,0.0,24.0,0.0,24.0,0.3356207609176636,0.21380862593650818,3.0994873046875,0.25429366032282513,0.021177488068739574,-0.07818615436553955
