iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts
0,2.7602552880125586,150.003712,7.237544536590576,0.008786182850599289,0.01927676424384117,1.5263671875,0.6974743604660034,0.007758710533380508,8663.0,0.0
1,1.3274738670006627,151.001088,7.4395647048950195,0.02786443382501602,0.022856324911117554,1.5166015625,0.7110762000083923,0.013333289884030819,8628.0,0.0
2,1.324648961002822,151.001088,7.624218463897705,0.04959522932767868,0.028914690017700195,1.3486328125,0.7210630178451538,0.01925499550998211,8840.0,0.0
3,1.3438105110108154,151.001088,7.748476982116699,0.07133704423904419,0.03030395321547985,1.322265625,0.7315205335617065,0.025933843106031418,8646.0,0.0
4,1.3416328320017783,151.001088,8.238439559936523,0.10218449681997299,0.03944622725248337,1.2802734375,0.7688554525375366,0.03965810686349869,8659.0,0.0
5,1.3399565439904109,151.001088,9.012504577636719,0.12867675721645355,0.049183376133441925,1.267578125,0.8349494338035583,0.05544690042734146,8662.0,0.0
6,1.3471055820118636,151.001088,9.754765510559082,0.12877392768859863,0.04023969918489456,1.095703125,0.8979390859603882,0.06744235754013062,8874.0,0.0
7,1.3555080390069634,151.001088,10.129846572875977,0.09880467504262924,0.02174239419400692,1.064453125,0.938200831413269,0.07218615710735321,8663.0,0.0
8,1.352166828000918,151.001088,9.938855171203613,0.07856792211532593,0.04585544392466545,1.0029296875,0.9199578166007996,0.0700562596321106,8686.0,0.0
9,1.327993961996981,151.001088,8.814681053161621,0.03518981114029884,0.06829717010259628,0.9638671875,0.818946361541748,0.052616752684116364,8661.0,0.0
10,1.3177219630015315,151.001088,8.249858856201172,0.017387591302394867,0.07196470350027084,0.853515625,0.7660493850708008,0.03830084204673767,8854.0,0.0
11,1.3353741350001656,151.001088,8.078800201416016,-0.00963197648525238,0.06824588775634766,0.837890625,0.759044885635376,0.035887472331523895,8648.0,0.0
