iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
10,1.182172412,120.316928,6.91288948059082,0.22258511185646057,0.5888187289237976,2.47607421875,0.6832651495933533,0.0,0.0017124274745583534,0.4017886817455292,0.26234620809555054,0.08510693162679672,0.4984078109264374,0.0,0.0,0.0,0.0,0.0,0.0,0.3354254961013794,0.28988587856292725,3.8628133138020835,0.27103527386983234,0.02161335200071335,-0.09698468446731567
11,1.176552978000018,120.316928,7.105645179748535,0.26518768072128296,0.6689835786819458,2.47607421875,0.7023700475692749,0.0,0.0021695815958082676,0.4462857246398926,0.25320690870285034,0.10217903554439545,0.4984078109264374,0.0,0.0,0.0,0.0,0.0,0.0,0.3363817532857259,0.2836766242980957,3.8671671549479165,0.2719967762629191,0.021511686344941456,-0.09706872701644897
12,1.1735735120000186,121.234432,7.018148422241211,0.2570827007293701,0.6350539326667786,2.47607421875,0.6934086680412292,0.0,0.003153028665110469,0.46508193016052246,0.25669753551483154,0.12089598178863525,0.4984078109264374,0.0,0.0,0.0,0.0,0.0,0.0,0.3365296920140584,0.28061342239379883,3.7299601236979165,0.2721484303474426,0.02131560941537221,-0.10578227043151855
13,1.1716804749999596,121.234432,6.682405948638916,0.20116615295410156,0.5047249794006348,2.47607421875,0.6596533060073853,0.0,0.00469405110925436,0.471794456243515,0.31599754095077515,0.1412331759929657,0.4984078109264374,0.0,0.0,0.0,0.0,0.0,0.0,0.3359697262446086,0.27909255027770996,3.4432373046875,0.2716127435366313,0.021227252980073292,-0.11657965183258057
14,1.218119253999987,121.234432,6.259083271026611,0.11674429476261139,0.3613506853580475,2.47607421875,0.6171091794967651,0.0,0.006772161927074194,0.4714260995388031,0.48803409934043884,0.16318990290164948,0.4984078109264374,0.0,0.0,0.0,0.0,0.0,0.0,0.335620641708374,0.2764075994491577,3.2622477213541665,0.27124075094858807,0.021306599179903667,-0.11655020713806152
15,1.201903188000017,121.234432,5.9844160079956055,0.022819317877292633,0.2525123059749603,2.4755859375,0.589533805847168,0.0,0.008929736912250519,0.42977374792099,0.799022376537323,0.1866660714149475,0.49836254119873047,1.0,0.0,0.0,1.0,0.0,1.0,0.33620087305704754,0.2678111791610718,3.2022908528645835,0.27178112665812176,0.021436800559361775,-0.11646139621734619
16,1.2136415520000128,121.234432,5.922804832458496,-0.07784372568130493,0.47420328855514526,2.4755859375,0.5831891298294067,0.0,0.009993929415941238,0.42032477259635925,1.2022395133972168,0.2115906924009323,0.4982526898384094,0.0,0.0,0.0,0.0,0.0,0.0,0.33737675348917645,0.2508739233016968,3.20330810546875,0.27287908395131427,0.021551663676897686,-0.11638617515563965
17,1.1803725429999758,121.234432,6.061617851257324,-0.189088836312294,0.47526493668556213,2.47509765625,0.5965912342071533,0.0,0.009656760841608047,0.5244772434234619,1.5910123586654663,0.2380918264389038,0.49819064140319824,1.0,0.0,0.0,1.0,0.0,1.0,0.3381561040878296,0.22868525981903076,3.2861531575520835,0.2736092805862427,0.021626539528369904,-0.11637580394744873
18,1.1539687289999847,121.234432,6.4577317237854,-0.2948078513145447,0.861459493637085,2.47509765625,0.6357431411743164,0.0,0.008690081536769867,0.5398479700088501,1.9160218238830566,0.2661838233470917,0.49804002046585083,0.0,0.0,0.0,0.0,0.0,0.0,0.33846449851989746,0.2169579267501831,3.5183308919270835,0.2739245096842448,0.021683968603610992,-0.11646509170532227
19,1.1585474589999762,121.234432,6.846227645874023,-0.3600424826145172,1.0279337167739868,2.47509765625,0.674121081829071,0.0,0.00860260333865881,0.5344345569610596,2.1723713874816895,0.2958022356033325,0.49804002046585083,0.0,0.0,0.0,0.0,0.0,0.0,0.3391028642654419,0.20712411403656006,3.6805013020833335,0.2743941346804301,0.021836767594019573,-0.11639928817749023
20,1.1698759189999919,121.234432,6.943134784698486,-0.37293240427970886,0.7794957756996155,2.474609375,0.6831239461898804,0.0,0.008937748149037361,0.632788360118866,2.3570048809051514,0.32670342922210693,0.4980558156967163,1.0,0.0,0.0,1.0,0.0,1.0,0.3393029769261678,0.23422038555145264,3.7411702473958335,0.27445197105407715,0.02193111926317215,-0.11654114723205566
21,1.1911189509999645,121.234432,6.689293384552002,-0.33669692277908325,0.90285724401474,2.4736328125,0.6567568778991699,0.0,0.010036023333668709,0.7561880946159363,2.5363802909851074,0.3588416576385498,0.4980565011501312,2.0,0.0,0.0,2.0,0.0,2.0,0.3385796546936035,0.26091158390045166,3.7508341471354165,0.2736469507217407,0.022029807170232136,-0.11668789386749268
22,1.1865092539999864,121.234432,6.1985764503479,-0.2608805298805237,0.5582708716392517,2.47314453125,0.6065882444381714,0.0,0.012474480085074902,0.7811521291732788,2.790586233139038,0.39194831252098083,0.49780339002609253,1.0,0.0,0.0,1.0,0.0,1.0,0.33730169137318927,0.25596821308135986,3.6177164713541665,0.27223364512125653,0.02223178744316101,-0.11669063568115234
23,1.190506438,121.234432,5.572906970977783,-0.15896521508693695,0.3471275568008423,2.47265625,0.5423705577850342,0.0,0.017489073798060417,0.8107016086578369,3.362307071685791,0.4261985719203949,0.4979371726512909,1.0,0.0,0.0,1.0,0.0,1.0,0.33616864681243896,0.2539631128311157,3.4835001627604165,0.27103734016418457,0.022411068280537922,-0.1166914701461792
24,1.2037622529999794,121.234432,5.054041862487793,-0.042492303997278214,0.4777577221393585,2.47265625,0.4880295693874359,0.0,0.025156479328870773,0.8573484420776367,4.623318672180176,0.46268248558044434,0.49800318479537964,1.0,0.0,0.0,0.0,0.0,1.0,0.336320439974467,0.272719144821167,3.3528849283854165,0.2710994879404704,0.022483425835768383,-0.029706381261348724
25,1.205202933999999,121.234432,4.833141326904297,0.07687658071517944,0.45222988724708557,2.4716796875,0.46258819103240967,0.0,0.034096915274858475,0.8543814420700073,6.701107025146484,0.5006946325302124,0.4979071021080017,2.0,0.0,0.0,2.0,0.0,2.0,0.33770430088043213,0.27541446685791016,3.1932373046875,0.27236398061116535,0.022487826645374298,-0.020967423915863037
26,1.2271936329999562,121.234432,4.942301273345947,0.18790656328201294,0.7330073118209839,2.4716796875,0.4693846106529236,0.0,0.04324755072593689,0.8727266788482666,9.546807289123535,0.5413244962692261,0.49762794375419617,1.0,0.0,0.0,1.0,0.0,1.0,0.3389352162679036,0.273792028427124,3.0732828776041665,0.2735853393872579,0.022433266043663025,-0.01984897255897522
27,1.254986438000003,121.234432,5.308106422424316,0.27790459990501404,1.1989690065383911,2.4716796875,0.5007797479629517,0.0,0.05203145742416382,0.964270293712616,13.142454147338867,0.5853962302207947,0.4976143538951874,0.0,0.0,0.0,0.0,0.0,0.0,0.33887259165445965,0.2577366828918457,3.0861612955729165,0.2734477122624715,0.02235770473877589,-0.021524131298065186
28,1.2374047659999974,121.234432,5.716610908508301,0.3303745687007904,0.8226538300514221,2.47119140625,0.5355316400527954,0.0,0.06035364419221878,1.1453924179077148,17.515525817871094,0.6314534544944763,0.49754035472869873,1.0,0.0,0.0,1.0,0.0,1.0,0.33692733446757,0.23988477885723114,3.1328531901041665,0.27144591013590497,0.02227542797724406,-0.02297152578830719
29,1.2528712929999983,121.234432,6.020797252655029,0.34879645705223083,0.658677875995636,2.4697265625,0.5593125224113464,0.0,0.0693504735827446,1.4241316318511963,22.52948760986328,0.6781972646713257,0.49752077460289,3.0,0.0,0.0,3.0,0.0,3.0,0.33362750212351483,0.22496211528778076,3.12255859375,0.26809946695963544,0.022218388815720875,-0.02740318328142166
