iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down
76,0.4218632920000118,3.162624,0.8118898868560791,0.5806031823158264,0.3660639822483063,nan,0.03326399624347687,0.0,0.0,0.0,nan,nan
77,0.4206204570000409,3.162624,1.5804078578948975,0.5127466917037964,0.5902078151702881,nan,0.10530896484851837,0.0,0.0,0.0,nan,nan
78,0.42481413500001963,3.162624,2.589066982269287,0.38234806060791016,0.7522138953208923,nan,0.2011919915676117,0.0,0.0,0.0,nan,nan
79,0.4257996239999784,3.162624,3.5388052463531494,0.16228225827217102,0.8868310451507568,nan,0.29348132014274597,0.0,0.0,0.0,nan,nan
80,0.42098044099998333,3.162624,4.1903157234191895,0.008019037544727325,1.1725668907165527,nan,0.3567178249359131,0.0,0.0,0.0,nan,nan
81,0.41928385699998216,3.162624,3.8528826236724854,-0.01112292893230915,1.1526339054107666,nan,0.3208710849285126,0.0,0.0,0.0,nan,nan
82,0.4262367580000159,3.162624,3.316974639892578,0.051684655249118805,0.6268503665924072,nan,0.2632957696914673,0.0,2.0,0.0,nan,nan
83,0.4236903460000008,3.162624,3.022925615310669,0.05823806673288345,0.245212584733963,nan,0.23626300692558289,0.0,7.0,0.0,nan,nan
84,0.43717318000000205,3.164672,2.5634636878967285,0.0765286386013031,0.41639402508735657,nan,0.22508224844932556,0.0,2.0,0.0,nan,nan
85,0.4262794280000435,3.164672,2.0838687419891357,0.14003708958625793,0.3857729434967041,nan,0.1820303201675415,0.0,1.0,0.0,nan,nan
86,0.4244878599999993,3.164672,1.6708842515945435,0.1931590586900711,0.4510044455528259,nan,0.1454540342092514,0.0,1.0,0.0,nan,nan
87,0.41105310400001827,3.164672,1.272343635559082,0.2358226180076599,0.3675071597099304,nan,0.11120334267616272,0.0,1.0,0.0,nan,nan
88,0.4181246050000027,3.164672,1.0637272596359253,0.2867422103881836,0.43237313628196716,nan,0.09041273593902588,0.0,0.0,0.0,nan,nan
89,0.4212463009999965,3.164672,0.9520880579948425,0.349903404712677,0.3351462483406067,nan,0.07675183564424515,0.0,0.0,0.0,nan,nan
90,0.4262593230000107,3.164672,0.9910735487937927,0.4153350591659546,0.1885966658592224,nan,0.07583045959472656,0.0,1.0,0.0,nan,nan
91,0.41783792000001085,3.164672,0.7162255644798279,0.47283220291137695,0.16094431281089783,nan,0.0593751035630703,0.0,1.0,0.0,nan,nan
92,0.40924132599997165,3.164672,0.6487641334533691,0.5052942037582397,0.2288324534893036,nan,0.05389804765582085,0.0,0.0,0.0,nan,nan
93,0.4116568819999884,3.164672,0.5861664414405823,0.5199532508850098,0.19250982999801636,nan,0.047973863780498505,0.0,0.0,0.0,nan,nan
94,0.41039921899999854,3.164672,0.6475443243980408,0.536115288734436,0.18265731632709503,nan,0.052993036806583405,0.0,0.0,0.0,nan,nan
95,0.4087463279999497,3.164672,0.8399970531463623,0.5606329441070557,0.24745741486549377,nan,0.07089276611804962,0.0,0.0,0.0,nan,nan
96,0.4089540019999731,3.164672,1.0248616933822632,0.5722337961196899,0.2758365571498871,nan,0.08794870227575302,0.0,0.0,0.0,nan,nan
97,0.4072926700000039,3.164672,1.0501097440719604,0.5487380623817444,0.28719326853752136,nan,0.08976303040981293,0.0,0.0,0.0,nan,nan
98,0.41315718799995693,3.164672,1.0483503341674805,0.48993778228759766,0.23715491592884064,nan,0.08979378640651703,0.0,0.0,0.0,nan,nan
99,0.409566964000021,3.164672,1.2504690885543823,0.4447438716888428,0.33619576692581177,nan,0.1089552566409111,0.0,0.0,0.0,nan,nan
100,0.41446005199998126,3.164672,1.4941457509994507,0.4291973114013672,0.35432425141334534,nan,0.1318010687828064,0.0,0.0,0.0,nan,nan
101,0.42257029400002466,3.164672,1.7186537981033325,0.40253421664237976,0.3159862756729126,nan,0.15161672234535217,0.0,0.0,0.0,nan,nan
102,0.4322985289999792,3.164672,2.0338573455810547,0.2882620394229889,0.3116109371185303,nan,0.18111640214920044,0.0,0.0,0.0,nan,nan
103,0.42277623800003994,3.164672,2.3264641761779785,0.2511869966983795,0.19610610604286194,nan,0.2071256935596466,0.0,0.0,0.0,nan,nan
104,0.42822311899999477,3.164672,2.404000759124756,0.24559828639030457,0.27590036392211914,nan,0.2104690968990326,0.0,1.0,0.0,nan,nan
105,0.41421108400004414,3.164672,2.0889623165130615,0.2594870328903198,0.28444361686706543,nan,0.17970649898052216,0.0,1.0,0.0,nan,nan
106,0.40875036799997133,3.164672,1.8190512657165527,0.2407141774892807,0.3747900426387787,nan,0.16019204258918762,0.0,1.0,0.0,nan,nan
107,0.4131596219999665,3.164672,1.6043689250946045,0.27203741669654846,0.40728601813316345,nan,0.13555419445037842,0.0,0.0,0.0,nan,nan
108,0.42403318399999534,3.164672,1.4272432327270508,0.3254868984222412,0.31029364466667175,nan,0.11338841915130615,0.0,0.0,0.0,nan,nan
109,0.41668499500002554,3.164672,1.4082527160644531,0.3446141481399536,0.23316843807697296,nan,0.11188755929470062,0.0,1.0,0.0,nan,nan
110,0.41317159700003003,3.164672,1.4577276706695557,0.3415812849998474,0.31076592206954956,nan,0.12255418300628662,0.0,1.0,0.0,nan,nan
111,0.4104950669999994,3.164672,1.4668654203414917,0.35061126947402954,0.38343432545661926,nan,0.1236189603805542,0.0,0.0,0.0,nan,nan
112,0.4099287949999848,3.164672,1.377829670906067,0.4235909879207611,0.2494155615568161,nan,0.11584670841693878,0.0,1.0,0.0,nan,nan
113,0.4221129000000019,3.164672,1.393006443977356,0.470502108335495,0.3412684500217438,nan,0.12010394781827927,0.0,0.0,0.0,nan,nan
114,0.42216085800004066,3.164672,1.5505475997924805,0.4631219506263733,0.26722434163093567,nan,0.1352318823337555,0.0,0.0,0.0,nan,nan
115,0.42066440399997873,3.164672,1.3460742235183716,0.4818146526813507,0.2058268040418625,nan,0.11386781930923462,0.0,0.0,0.0,nan,nan
116,0.4247916850000024,3.164672,1.3576213121414185,0.5146169662475586,0.12473753839731216,nan,0.11220072209835052,0.0,0.0,0.0,nan,nan
117,0.4272938619999991,3.164672,1.60698664188385,0.5323874950408936,0.12519608438014984,nan,0.13450749218463898,0.0,0.0,0.0,nan,nan
118,0.4191144829999871,3.164672,2.1472413539886475,0.45831841230392456,0.24704617261886597,nan,0.18569707870483398,0.0,0.0,0.0,nan,nan
119,0.42708865699995613,3.164672,2.164409637451172,0.47625288367271423,0.24409574270248413,nan,0.18448230624198914,0.0,1.0,0.0,nan,nan
120,0.422623619000035,3.164672,2.3380472660064697,0.46195757389068604,0.5130771398544312,nan,0.2038087099790573,0.0,0.0,0.0,nan,nan
121,0.426857554000037,3.164672,2.3346784114837646,0.4293394088745117,0.42676210403442383,nan,0.19931167364120483,0.0,0.0,0.0,nan,nan
122,0.42573511500000905,3.164672,2.3600831031799316,0.3987836539745331,0.2098720520734787,nan,0.2007545679807663,0.0,1.0,0.0,nan,nan
123,0.4200587530000348,3.164672,2.210153818130493,0.37411588430404663,0.2766590416431427,nan,0.18359880149364471,0.0,1.0,0.0,nan,nan
124,0.4229309090000015,3.164672,1.8637933731079102,0.40588340163230896,0.2068842500448227,nan,0.1545298546552658,0.0,1.0,0.0,nan,nan
125,0.42474541099994667,3.164672,1.928062081336975,0.43882620334625244,0.15162326395511627,nan,0.16030406951904297,0.0,0.0,0.0,nan,nan
126,0.4271636240000021,3.164672,2.264510154724121,0.41978171467781067,0.18860860168933868,nan,0.1933569610118866,0.0,1.0,0.0,nan,nan
127,0.424763940000048,3.164672,1.9607669115066528,0.39090466499328613,0.265625923871994,nan,0.16202020645141602,0.0,0.0,0.0,nan,nan
128,0.4205776389999869,3.164672,2.001995801925659,0.3697959780693054,0.24349893629550934,nan,0.16315008699893951,0.0,2.0,0.0,nan,nan
129,0.42617622500000607,3.164672,1.6168599128723145,0.3684444725513458,0.2559780776500702,nan,0.13147702813148499,0.0,1.0,0.0,nan,nan
130,0.41643318900003123,3.164672,1.422020673751831,0.39404624700546265,0.1298845261335373,nan,0.11512212455272675,0.0,3.0,0.0,nan,nan
131,0.4204077670000288,3.164672,1.1409406661987305,0.4666939377784729,0.18706995248794556,nan,0.0941745862364769,0.0,0.0,0.0,nan,nan
132,0.42909413000000995,3.164672,1.2434189319610596,0.5575280785560608,0.21923406422138214,nan,0.10177074372768402,0.0,0.0,0.0,nan,nan
133,0.4585541419999686,3.164672,1.4769678115844727,0.5619833469390869,0.16396237909793854,nan,0.12186720967292786,0.0,1.0,0.0,nan,nan
134,0.44227700099997946,3.164672,1.065921425819397,0.5037466287612915,0.13307978212833405,nan,0.08440305292606354,0.0,1.0,0.0,nan,nan
135,0.42428560899998047,3.164672,1.161840796470642,0.4816611707210541,0.216261088848114,nan,0.09635317325592041,0.0,0.0,0.0,nan,nan
136,0.423705158999951,3.164672,1.2134648561477661,0.5020877122879028,0.26038146018981934,nan,0.09773825109004974,0.0,0.0,0.0,nan,nan
137,0.4202961419999838,3.164672,1.106926679611206,0.563495934009552,0.13350573182106018,nan,0.08601869642734528,0.0,1.0,0.0,nan,nan
138,0.4248976360000256,3.164672,1.128918170928955,0.6137406826019287,0.1761658936738968,nan,0.08580116927623749,0.0,1.0,0.0,nan,nan
139,0.42278914400003487,3.164672,1.4778578281402588,0.5128973722457886,0.18471452593803406,nan,0.12133738398551941,0.0,0.0,0.0,nan,nan
140,0.42433288899997024,3.164672,1.5589625835418701,0.469504714012146,0.24402835965156555,nan,0.12726378440856934,0.0,0.0,0.0,nan,nan
141,0.42200202300000456,3.164672,1.6027140617370605,0.4445520043373108,0.17463064193725586,nan,0.1319715976715088,0.0,1.0,0.0,nan,nan
142,0.42562933599998587,3.164672,1.5072321891784668,0.45329001545906067,0.14898642897605896,nan,0.12252750247716904,0.0,1.0,0.0,nan,nan
143,0.4272712989999832,3.164672,1.5259432792663574,0.39047980308532715,0.1424342840909958,nan,0.1284649670124054,0.0,2.0,0.0,nan,nan
144,0.4225924890000101,3.164672,1.4990073442459106,0.3617844581604004,0.21738022565841675,nan,0.1279030740261078,0.0,0.0,0.0,nan,nan
145,0.42742617900000823,3.164672,1.4248089790344238,0.33685028553009033,0.17306527495384216,nan,0.12011533230543137,0.0,1.0,0.0,nan,nan
146,0.4139958389999947,3.164672,1.1616334915161133,0.3378814458847046,0.183885395526886,nan,0.09674038738012314,0.0,1.0,0.0,nan,nan
147,0.4216317440000239,3.164672,0.9993629455566406,0.34339189529418945,0.29564112424850464,nan,0.08069946616888046,0.0,0.0,0.0,nan,nan
148,0.42138061299999663,3.164672,1.0226110219955444,0.3428300619125366,0.2066165804862976,nan,0.07878918945789337,0.0,1.0,0.0,nan,nan
149,0.4242252559999997,3.164672,1.19230318069458,0.3141651749610901,0.1808086782693863,nan,0.10077008605003357,0.0,0.0,0.0,nan,nan
150,0.42860753600001544,3.164672,1.3478724956512451,0.32766255736351013,0.2350301891565323,nan,0.1112477108836174,0.0,1.0,0.0,nan,nan
151,0.4110283750000008,3.164672,1.262110710144043,0.3059169054031372,0.20298275351524353,nan,0.11036621034145355,0.0,1.0,0.0,nan,nan
152,0.41918956099999605,3.164672,1.0209274291992188,0.3347252607345581,0.19224423170089722,nan,0.08480974286794662,0.0,0.0,0.0,nan,nan
153,0.4234553770000389,3.164672,1.032226324081421,0.3323947787284851,0.08443345129489899,nan,0.08287321031093597,0.0,1.0,0.0,nan,nan
154,0.4144365740000353,3.164672,0.8894808888435364,0.3834161162376404,0.15176524221897125,nan,0.06984876841306686,0.0,0.0,0.0,nan,nan
155,0.4152081220000241,3.164672,0.903190016746521,0.4195482134819031,0.11684344708919525,nan,0.06864915788173676,0.0,0.0,0.0,nan,nan
156,0.42283144500004255,3.164672,1.070373296737671,0.4348364472389221,0.13399802148342133,nan,0.07955716550350189,0.0,1.0,0.0,nan,nan
157,0.4246062519999896,3.164672,1.1042290925979614,0.4240725338459015,0.16917525231838226,nan,0.08768826723098755,0.0,0.0,0.0,nan,nan
158,0.418267477000029,3.164672,0.9901701807975769,0.42370927333831787,0.1153252124786377,nan,0.07735313475131989,0.0,1.0,0.0,nan,nan
159,0.42290596300000516,3.164672,0.8160746693611145,0.43412673473358154,0.10090561956167221,nan,0.05842936038970947,0.0,0.0,0.0,nan,nan
160,0.4239482230000249,3.164672,0.9362398386001587,0.42397767305374146,0.13799932599067688,nan,0.06800269335508347,0.0,0.0,0.0,nan,nan
161,0.4231395189999603,3.164672,1.0309189558029175,0.456543505191803,0.15186233818531036,nan,0.07224731147289276,0.0,0.0,0.0,nan,nan
162,0.4206390140000167,3.164672,1.292809247970581,0.4442768692970276,0.18205003440380096,nan,0.09560881555080414,0.0,2.0,0.0,nan,nan
163,0.42303535999997166,3.164672,1.4574867486953735,0.4671325981616974,0.20963004231452942,nan,0.11379474401473999,0.0,0.0,0.0,nan,nan
164,0.4257716380000147,3.164672,1.7170754671096802,0.4501684010028839,0.14010795950889587,nan,0.13807040452957153,0.0,0.0,0.0,nan,nan
165,0.4261654420000127,3.164672,1.7727923393249512,0.4461919069290161,0.11406351625919342,nan,0.1412946581840515,0.0,0.0,0.0,nan,nan
166,0.4259145139999987,3.164672,2.276934862136841,0.272040456533432,0.3427877724170685,nan,0.1895292103290558,0.0,0.0,0.0,nan,nan
167,0.42584251899995706,3.164672,2.056821823120117,0.269234836101532,0.19893594086170197,nan,0.16536282002925873,0.0,0.0,0.0,nan,nan
168,0.43496280599998727,3.164672,1.8473377227783203,0.3208588659763336,0.21523259580135345,nan,0.13888905942440033,0.0,2.0,0.0,nan,nan
169,0.41724591600001304,3.164672,1.7135396003723145,0.2882544994354248,0.141945481300354,nan,0.1356150060892105,0.0,5.0,0.0,nan,nan
170,0.42291671999998925,3.164672,1.3937041759490967,0.27935516834259033,0.23155449330806732,nan,0.11610476672649384,0.0,0.0,0.0,nan,nan
171,0.4278615549999927,3.164672,1.2193959951400757,0.32435083389282227,0.2819429934024811,nan,0.09778866171836853,0.0,0.0,0.0,nan,nan
172,0.42277022399997577,3.164672,1.0304503440856934,0.3866288661956787,0.12966567277908325,nan,0.08002551645040512,0.0,3.0,0.0,nan,nan
173,0.41706487900000866,3.164672,0.7732226848602295,0.43622729182243347,0.12285996228456497,nan,0.0616932213306427,0.0,0.0,0.0,nan,nan
174,0.41762640199999623,3.164672,0.6539151668548584,0.4837689995765686,0.09584484994411469,nan,0.05008639022707939,0.0,0.0,0.0,nan,nan
175,0.41860626799996226,3.164672,0.7302782535552979,0.5187270641326904,0.14958569407463074,nan,0.055821262300014496,0.0,0.0,0.0,nan,nan
176,0.4138036130000273,3.164672,0.9977095127105713,0.541758120059967,0.11225706338882446,nan,0.08077755570411682,0.0,1.0,0.0,nan,nan
177,0.41866261799998483,3.164672,1.1539788246154785,0.5638477802276611,0.16045153141021729,nan,0.09854000061750412,0.0,0.0,0.0,nan,nan
178,0.4187570420000384,3.164672,1.1789036989212036,0.6018103957176208,0.18793804943561554,nan,0.10030339658260345,0.0,0.0,0.0,nan,nan
179,0.41122226499999215,3.164672,1.1548597812652588,0.6229363679885864,0.19159714877605438,nan,0.09746390581130981,0.0,0.0,0.0,nan,nan
180,0.4125931289999585,3.164672,1.0641288757324219,0.6295530200004578,0.24235647916793823,nan,0.088054358959198,0.0,0.0,0.0,nan,nan
181,0.41830911799996784,3.164672,1.0349823236465454,0.6065365076065063,0.17749467492103577,nan,0.0835968554019928,0.0,0.0,0.0,nan,nan
182,0.4238432159999661,3.164672,1.1866925954818726,0.5796205401420593,0.15560409426689148,nan,0.0948052629828453,0.0,1.0,0.0,nan,nan
183,0.42123025700004746,3.164672,1.2900521755218506,0.5486864447593689,0.11331343650817871,nan,0.10614107549190521,0.0,0.0,0.0,nan,nan
184,0.4226141089999942,3.164672,1.2940706014633179,0.506167471408844,0.19999197125434875,nan,0.10352738946676254,0.0,0.0,0.0,nan,nan
185,0.4160708950000185,3.164672,1.354781150817871,0.4795893430709839,0.14704261720180511,nan,0.10656630992889404,0.0,2.0,0.0,nan,nan
186,0.431002804000002,3.164672,1.1884114742279053,0.48295101523399353,0.2663302421569824,nan,0.09348060935735703,0.0,0.0,0.0,nan,nan
187,0.42365437199998723,3.164672,1.2815943956375122,0.45628082752227783,0.19235020875930786,nan,0.09663258492946625,0.0,1.0,0.0,nan,nan
188,0.42287303799997744,3.164672,1.6976884603500366,0.3238528370857239,0.3078175187110901,nan,0.14268186688423157,0.0,0.0,0.0,nan,nan
189,0.43277697999997145,3.164672,1.794873595237732,0.29144710302352905,0.22494103014469147,nan,0.15120947360992432,0.0,1.0,0.0,nan,nan
