iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
0,2.9024910199996157,177.522176,6.953574180603027,0.09699450433254242,0.08908984065055847,2.47607421875,0.6888986825942993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380827109018962,0.2965908646583557,2.9939371744791665,0.2738397717475891,0.0200791135430336,-0.10698920488357544
1,1.2105473470001016,182.41024,6.9417009353637695,0.09078923612833023,0.08987104147672653,2.47607421875,0.687936007976532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3374397357304891,0.29493314027786255,3.8183186848958335,0.2731508215268453,0.021364813049634297,-0.09698587656021118
2,1.2045461050001904,182.41024,6.868834018707275,0.05055968090891838,0.06734535843133926,2.47607421875,0.6804305911064148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357166051864624,0.2944093346595764,3.8183186848958335,0.2714115381240845,0.021405684451262157,-0.09699147939682007
3,1.1995358839994879,182.41024,6.809031963348389,-0.00901026464998722,0.05278228968381882,2.47607421875,0.6744450330734253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351874351501465,0.27448800206184387,3.77215576171875,0.2708526849746704,0.02144004652897517,-0.09699279069900513
4,1.318606777000241,182.41024,6.808731555938721,-0.06773975491523743,0.08993355184793472,2.47607421875,0.6744626760482788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33522311846415204,0.28412526845932007,3.7902425130208335,0.2708462079366048,0.021473916868368786,-0.09699159860610962
5,1.1987015160002557,182.41024,6.838741302490234,-0.11443113535642624,0.10492982715368271,2.47607421875,0.677506148815155,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3351800839106242,0.3010089695453644,3.8323974609375,0.27077192068099976,0.021473718186219532,-0.096965491771698
6,1.2095923589995436,182.41024,6.849000453948975,-0.13767971098423004,0.15708301961421967,2.47607421875,0.6784801483154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349605401357015,0.30021509528160095,3.8578694661458335,0.27053648233413696,0.02149265507857005,-0.0969284176826477
7,1.2075777299996844,182.410752,6.796037197113037,-0.12989871203899384,0.1496829092502594,2.47607421875,0.6730563640594482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33468178908030194,0.2999195158481598,3.8814900716145835,0.2702791690826416,0.02152247726917267,-0.09687501192092896
8,1.2047273649995986,182.410752,6.707645893096924,-0.09589806199073792,0.1189810186624527,2.47607421875,0.6639400124549866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334494948387146,0.2999255955219269,3.8876546223958335,0.270125945409139,0.021564267575740814,-0.09682685136795044
9,1.2037747160002255,182.410752,6.605530261993408,-0.0400971993803978,0.09331358969211578,2.47607421875,0.6534751653671265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345584472020467,0.2999887764453888,3.8830769856770835,0.27017104625701904,0.021549704174200695,-0.09681016206741333
10,1.2774010539997107,182.410752,6.5860700607299805,0.031693268567323685,0.12554433941841125,2.47607421875,0.6511906385421753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347821633021037,0.29985475540161133,3.88232421875,0.27041290203730267,0.021550945937633514,-0.09683579206466675
11,1.257533594999586,182.410752,6.6477437019348145,0.1004779189825058,0.19368883967399597,2.47607421875,0.6570488214492798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351360559463501,0.29348766803741455,3.88848876953125,0.27077072858810425,0.02151435613632202,-0.0968816876411438
12,1.2146026739992521,182.410752,6.747210502624512,0.1560242772102356,0.25574520230293274,2.47607421875,0.6666621565818787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335482398668925,0.2869269847869873,3.888916015625,0.2711363434791565,0.02146628499031067,-0.09907841682434082
13,1.215651357999377,182.410752,6.796157360076904,0.18070381879806519,0.2871779501438141,2.47607421875,0.6713115572929382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356270392735799,0.28299498558044434,3.86676025390625,0.2712964018185933,0.021336463590463,-0.11482489109039307
14,1.2082520480007588,182.410752,6.7377424240112305,0.1719779670238495,0.28623166680336,2.47607421875,0.6651634573936462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3354674180348714,0.2797204256057739,3.82696533203125,0.27112704515457153,0.021190454562505085,-0.11652994155883789
15,1.2034488030003558,182.410752,6.582242965698242,0.12912121415138245,0.2522158920764923,2.47607421875,0.6493784189224243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33504315217336017,0.27462148666381836,3.6908976236979165,0.27066848675409955,0.021121039986610413,-0.11656665802001953
16,1.204966868000156,182.410752,6.393021583557129,0.05823091045022011,0.2092105746269226,2.47607421875,0.6302943229675293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345189889272054,0.26423633098602295,3.47186279296875,0.2701514760653178,0.021140846113363903,-0.1164700984954834
17,1.3109085380001488,182.410752,6.272810935974121,-0.029127944260835648,0.22319364547729492,2.47607421875,0.6181490421295166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342689275741577,0.24901962280273438,3.3922322591145835,0.26987147331237793,0.02121824522813161,-0.11638402938842773
18,1.1994041569996625,182.410752,6.31558895111084,-0.12243513762950897,0.24067208170890808,2.47509765625,0.6223493218421936,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.33447492122650146,0.23051786422729492,3.4327189127604165,0.27003641923268634,0.021306854983170826,-0.1163862943649292
19,1.192560937000053,182.410752,6.500554084777832,-0.20589765906333923,0.3274150490760803,2.47509765625,0.6407036781311035,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3348374366760254,0.20953595638275146,3.6307779947916665,0.2704197367032369,0.02135405441125234,-0.11648738384246826
